Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Felix Jones,RB,26.204,2013-11-28,NFL,PIT,@,BAL,L 20-22,12,13,Thu,1,27,27.00,0,JoneFe00
Jacoby Jones,WR,29.140,2013-11-28,NFL,BAL,,PIT,W 22-20,12,13,Thu,2,104,52.00,0,JoneJa03
Taiwan Jones,CB,25.125,2013-11-28,NFL,OAK,@,DAL,L 24-31,12,13,Thu,4,94,23.50,0,JoneTa00
Kyle Juszczyk,FB,22.219,2013-11-28,NFL,BAL,,PIT,W 22-20,12,13,Thu,1,9,9.00,0,JuszKy00
Mychal Rivera,TE,23.081,2013-11-28,NFL,OAK,@,DAL,L 24-31,12,13,Thu,1,3,3.00,0,RiveMy00
Jeremy Ross,WR,25.257,2013-11-28,NFL,DET,,GNB,W 40-10,12,13,Thu,3,70,23.33,0,RossJe01
Emmanuel Sanders,WR,26.256,2013-11-28,NFL,PIT,@,BAL,L 20-22,12,13,Thu,2,48,24.00,0,SandEm00
Terrance Williams,WR,24.081,2013-11-28,NFL,DAL,,OAK,W 31-24,12,13,Thu,2,61,30.50,0,WillTe01
Javier Arenas,CB,26.034,2013-12-01,NFL,ARI,@,PHI,L 21-24,12,13,Sun,4,79,19.75,0,ArenJa99
Matt Asiata,RB,26.130,2013-12-01,NFL,MIN,,CHI,W 23-20,12,13,Sun,1,8,8.00,0,AsiaMa00
Tavon Austin,WR,23.261,2013-12-01,NFL,STL,@,SFO,L 13-23,12,13,Sun,4,67,16.75,0,AustTa00
Josh Boyce,WR,22.209,2013-12-01,NFL,NWE,@,HOU,W 34-31,12,13,Sun,6,149,24.83,0,BoycJo00
Brandon Boykin,CB,23.141,2013-12-01,NFL,PHI,,ARI,W 24-21,12,13,Sun,2,55,27.50,0,BoykBr00
Andre Caldwell,WR,28.230,2013-12-01,NFL,DEN,@,KAN,W 35-28,12,13,Sun,3,59,19.67,0,CaldAn00
Michael Cox,RB,25.017,2013-12-01,NFL,NYG,@,WAS,W 24-17,12,13,Sun,4,69,17.25,0,CoxxMi00
Antonio Cromartie,CB,29.230,2013-12-01,NFL,NYJ,,MIA,L 3-23,12,13,Sun,4,126,31.50,0,CromAn20
Knile Davis,RB,22.057,2013-12-01,NFL,KAN,,DEN,L 28-35,12,13,Sun,2,130,65.00,1,DaviKn00
Quintin Demps,S,28.155,2013-12-01,NFL,KAN,,DEN,L 28-35,12,13,Sun,1,31,31.00,0,DempQu99
Patrick DiMarco,FB,24.215,2013-12-01,NFL,ATL,@,BUF,W 34-31,12,13,Sun,1,21,21.00,0,DiMaPa00
Leger Douzable,DL,27.184,2013-12-01,NFL,NYJ,,MIA,L 3-23,12,13,Sun,1,10,10.00,0,DouzLe00
Rhett Ellison,FB,25.059,2013-12-01,NFL,MIN,,CHI,W 23-20,12,13,Sun,1,7,7.00,0,ElliRh00
Michael Ford,RB,23.188,2013-12-01,NFL,CHI,@,MIN,L 20-23,12,13,Sun,1,9,9.00,0,FordMi00
Adam Gettis,G,24.357,2013-12-01,NFL,WAS,,NYG,L 17-24,12,13,Sun,1,5,5.00,0,GettAd00
Ted Ginn,WR,28.233,2013-12-01,NFL,CAR,,TAM,W 27-6,12,13,Sun,2,34,17.00,0,GinnTe00
Marquise Goodwin,WR,23.012,2013-12-01,NFL,BUF,,ATL,L 31-34,12,13,Sun,2,55,27.50,0,GoodMa00
Lavelle Hawkins,WR-K,27.142,2013-12-01,NFL,SDG,,CIN,L 10-17,12,13,Sun,1,20,20.00,0,HawkLa00
Devin Hester,KR/P,31.027,2013-12-01,NFL,CHI,@,MIN,L 20-23,12,13,Sun,2,78,39.00,0,HestDe99
Trindon Holliday,WR,27.218,2013-12-01,NFL,DEN,@,KAN,W 35-28,12,13,Sun,1,22,22.00,0,HollTr00
LaMichael James,RB,24.040,2013-12-01,NFL,SFO,,STL,W 23-13,12,13,Sun,1,24,24.00,0,JameLa00
Keshawn Martin,WR,23.261,2013-12-01,NFL,HOU,,NWE,L 31-34,12,13,Sun,2,71,35.50,0,MartKe01
Josh Morgan,WR,28.164,2013-12-01,NFL,WAS,,NYG,L 17-24,12,13,Sun,2,48,24.00,0,MorgJo00
Eric Page,WR,22.069,2013-12-01,NFL,TAM,@,CAR,L 6-27,12,13,Sun,1,26,26.00,0,PageEr00
Chris Rainey,RB,25.274,2013-12-01,NFL,IND,,TEN,W 22-14,12,13,Sun,2,45,22.50,0,RainCh00
Jacquizz Rodgers,RB,23.298,2013-12-01,NFL,ATL,@,BUF,W 34-31,12,13,Sun,3,54,18.00,0,RodgJa00
Ace Sanders,WR/P,22.020,2013-12-01,NFL,JAX,@,CLE,W 32-28,12,13,Sun,1,31,31.00,0,SandAc00
Brad Smith,WR,29.354,2013-12-01,NFL,PHI,,ARI,W 24-21,12,13,Sun,1,31,31.00,0,SmitBr01
Brandon Tate,WR,26.057,2013-12-01,NFL,CIN,@,SDG,W 17-10,12,13,Sun,3,67,22.33,0,TateBr00
Marcus Thigpen,RB,27.200,2013-12-01,NFL,MIA,@,NYJ,W 23-3,12,13,Sun,2,69,34.50,0,ThigMa00
Jordan Todman,RB,23.280,2013-12-01,NFL,JAX,@,CLE,W 32-28,12,13,Sun,2,50,25.00,0,TodmJo00
Leon Washington,RB,31.094,2013-12-01,NFL,TEN,@,IND,L 14-22,12,13,Sun,3,78,26.00,0,WashLe00
Fozzy Whittaker,RB,24.302,2013-12-01,NFL,CLE,,JAX,L 28-32,12,13,Sun,1,10,10.00,0,WhitFo00
Danny Woodhead,RB,28.310,2013-12-01,NFL,SDG,,CIN,L 10-17,12,13,Sun,1,16,16.00,0,WoodDa02
Travaris Cadet,RB,24.304,2013-12-02,NFL,NOR,@,SEA,L 7-34,12,13,Mon,3,54,18.00,0,CadeTr00
Robert Turbin,RB,24.000,2013-12-02,NFL,SEA,,NOR,W 34-7,12,13,Mon,2,40,20.00,0,TurbRo00
Jared Crick,DE,24.106,2013-12-05,NFL,HOU,@,JAX,L 20-27,13,14,Thu,1,0,0.00,0,CricJa00
Keshawn Martin,WR,23.265,2013-12-05,NFL,HOU,@,JAX,L 20-27,13,14,Thu,2,40,20.00,0,MartKe01
Jordan Todman,RB,23.284,2013-12-05,NFL,JAX,,HOU,W 27-20,13,14,Thu,2,48,24.00,0,TodmJo00
Daniel Adongo,OLB,24.057,2013-12-08,NFL,IND,@,CIN,L 28-42,13,14,Sun,1,0,0.00,0,AdonDa00
Javier Arenas,CB,26.041,2013-12-08,NFL,ARI,,STL,W 30-10,13,14,Sun,1,26,26.00,0,ArenJa99
Matt Asiata,RB,26.137,2013-12-08,NFL,MIN,@,BAL,L 26-29,13,14,Sun,1,20,20.00,0,AsiaMa00
Tavon Austin,WR,23.268,2013-12-08,NFL,STL,@,ARI,L 10-30,13,14,Sun,4,95,23.75,0,AustTa00
Omar Bolden,S,24.353,2013-12-08,NFL,DEN,,TEN,W 51-28,13,14,Sun,2,44,22.00,0,BoldOm00
Josh Boyce,WR,22.216,2013-12-08,NFL,NWE,,CLE,W 27-26,13,14,Sun,2,46,23.00,0,BoycJo00
Brandon Boykin,CB,23.148,2013-12-08,NFL,PHI,,DET,W 34-20,13,14,Sun,2,41,20.50,0,BoykBr00
Ronnie Brown,RB,31.361,2013-12-08,NFL,SDG,,NYG,W 37-14,13,14,Sun,2,34,17.00,0,BrowRo05
Travaris Cadet,RB,24.310,2013-12-08,NFL,NOR,,CAR,W 31-13,13,14,Sun,1,22,22.00,0,CadeTr00
Andre Caldwell,WR,28.237,2013-12-08,NFL,DEN,,TEN,W 51-28,13,14,Sun,3,82,27.33,0,CaldAn00
Michael Cox,RB,25.024,2013-12-08,NFL,NYG,@,SDG,L 14-37,13,14,Sun,6,113,18.83,0,CoxxMi00
Quintin Demps,S,28.162,2013-12-08,NFL,KAN,@,WAS,W 45-10,13,14,Sun,2,123,61.50,1,DempQu99
Dorin Dickerson,TE,25.252,2013-12-08,NFL,DET,@,PHI,L 20-34,13,14,Sun,1,18,18.00,0,DickDo00
Ted Ginn,WR,28.240,2013-12-08,NFL,CAR,@,NOR,L 13-31,13,14,Sun,2,73,36.50,0,GinnTe00
Marquise Goodwin,WR,23.019,2013-12-08,NFL,BUF,@,TAM,L 6-27,13,14,Sun,3,47,15.67,0,GoodMa00
Alex Green,RB,25.168,2013-12-08,NFL,NYJ,,OAK,W 37-27,13,14,Sun,1,22,22.00,0,GreeAl00
Micah Hyde,CB,22.342,2013-12-08,NFL,GNB,,ATL,W 22-21,13,14,Sun,3,76,25.33,0,HydeMi00
LaMichael James,RB,24.047,2013-12-08,NFL,SFO,,SEA,W 19-17,13,14,Sun,3,81,27.00,0,JameLa00
Greg Jenkins,WR,24.107,2013-12-08,NFL,OAK,@,NYJ,L 27-37,13,14,Sun,3,58,19.33,0,JenkGr00
Jacoby Jones,WR,29.150,2013-12-08,NFL,BAL,,MIN,W 29-26,13,14,Sun,4,152,38.00,1,JoneJa03
Taiwan Jones,RB,25.135,2013-12-08,NFL,OAK,@,NYJ,L 27-37,13,14,Sun,4,71,17.75,0,JoneTa00
John Kuhn,FB,31.090,2013-12-08,NFL,GNB,,ATL,W 22-21,13,14,Sun,1,21,21.00,0,KuhnJo00
Markus Kuhn,DT,27.216,2013-12-08,NFL,NYG,@,SDG,L 14-37,13,14,Sun,1,13,13.00,0,KuhnMa00
Tyrann Mathieu,FS,21.209,2013-12-08,NFL,ARI,,STL,W 30-10,13,14,Sun,1,-5,-5.00,0,MathTy00
Jamize Olawale,FB,24.235,2013-12-08,NFL,OAK,@,NYJ,L 27-37,13,14,Sun,1,6,6.00,0,OlawJa00
Eric Page,WR,22.076,2013-12-08,NFL,TAM,,BUF,W 27-6,13,14,Sun,1,20,20.00,0,PageEr00
Cordarrelle Patterson,WR,22.266,2013-12-08,NFL,MIN,@,BAL,L 26-29,13,14,Sun,4,111,27.75,0,PattCo00
Niles Paul,FB,24.121,2013-12-08,NFL,WAS,,KAN,L 10-45,13,14,Sun,8,179,22.38,0,PaulNi00
Isaiah Pead,RB,23.359,2013-12-08,NFL,STL,@,ARI,L 10-30,13,14,Sun,1,31,31.00,0,PeadIs00
Chris Rainey,RB,25.281,2013-12-08,NFL,IND,@,CIN,L 28-42,13,14,Sun,4,86,21.50,0,RainCh00
Darius Reynaud,RB,28.344,2013-12-08,NFL,NYJ,,OAK,W 37-27,13,14,Sun,3,75,25.00,0,ReynDa00
Theo Riddick,RB,22.218,2013-12-08,NFL,DET,@,PHI,L 20-34,13,14,Sun,1,12,12.00,0,RiddTh00
Jacquizz Rodgers,RB,23.305,2013-12-08,NFL,ATL,@,GNB,L 21-22,13,14,Sun,6,126,21.00,0,RodgJa00
Jeremy Ross,WR,25.267,2013-12-08,NFL,DET,@,PHI,L 20-34,13,14,Sun,4,172,43.00,1,RossJe01
Emmanuel Sanders,WR,26.266,2013-12-08,NFL,PIT,,MIA,L 28-34,13,14,Sun,5,103,20.60,0,SandEm00
Matthew Slater,WR,28.090,2013-12-08,NFL,NWE,,CLE,W 27-26,13,14,Sun,1,0,0.00,0,SlatMa00
Brandon Tate,WR,26.064,2013-12-08,NFL,CIN,,IND,W 42-28,13,14,Sun,3,86,28.67,0,TateBr00
Golden Tate,WR,25.128,2013-12-08,NFL,SEA,@,SFO,L 17-19,13,14,Sun,1,15,15.00,0,TateGo00
Marcus Thigpen,RB,27.207,2013-12-08,NFL,MIA,@,PIT,W 34-28,13,14,Sun,4,82,20.50,0,ThigMa00
Robert Turbin,RB,24.006,2013-12-08,NFL,SEA,@,SFO,L 17-19,13,14,Sun,2,49,24.50,0,TurbRo00
Cassius Vaughn,CB,26.035,2013-12-08,NFL,IND,@,CIN,L 28-42,13,14,Sun,2,54,27.00,0,VaugCa00
Leon Washington,RB,31.101,2013-12-08,NFL,TEN,@,DEN,L 28-51,13,14,Sun,5,209,41.80,0,WashLe00
Fozzy Whittaker,RB,24.309,2013-12-08,NFL,CLE,@,NWE,L 26-27,13,14,Sun,3,62,20.67,0,WhitFo00
Luke Willson,TE,23.327,2013-12-08,NFL,SEA,@,SFO,L 17-19,13,14,Sun,1,15,15.00,0,WillLu00
Robert Woods,WR,21.242,2013-12-08,NFL,BUF,@,TAM,L 6-27,13,14,Sun,1,9,9.00,0,WoodRo02
Tyler Clutts,FB,29.030,2013-12-09,NFL,DAL,@,CHI,L 28-45,13,14,Mon,1,12,12.00,0,ClutTy00
Gavin Escobar,TE,22.309,2013-12-09,NFL,DAL,@,CHI,L 28-45,13,14,Mon,1,0,0.00,0,EscoGa00
Michael Ford,RB,23.196,2013-12-09,NFL,CHI,,DAL,W 45-28,13,14,Mon,1,10,10.00,0,FordMi00
Dwayne Harris,WR,26.084,2013-12-09,NFL,DAL,@,CHI,L 28-45,13,14,Mon,4,103,25.75,0,HarrDw00
Devin Hester,KR/P,31.035,2013-12-09,NFL,CHI,,DAL,W 45-28,13,14,Mon,2,52,26.00,0,HestDe99
Joseph Randle,RB,21.345,2013-12-09,NFL,DAL,@,CHI,L 28-45,13,14,Mon,1,7,7.00,0,RandJo01
Terrance Williams,WR,24.092,2013-12-09,NFL,DAL,@,CHI,L 28-45,13,14,Mon,1,14,14.00,0,WillTe01
Trindon Holliday,WR,27.229,2013-12-12,NFL,DEN,,SDG,L 20-27,14,15,Thu,4,108,27.00,0,HollTr00
Javier Arenas,CB,26.048,2013-12-15,NFL,ARI,@,TEN,W 37-34,14,15,Sun,3,72,24.00,0,ArenJa99
Patrick Bailey,LB,28.026,2013-12-15,NFL,TEN,,ARI,L 34-37,14,15,Sun,1,0,0.00,0,BailPa99
Joe Banyard,RB,25.033,2013-12-15,NFL,MIN,,PHI,W 48-30,14,15,Sun,1,6,6.00,0,BanyJo00
Kenjon Barner,RB,23.231,2013-12-15,NFL,CAR,,NYJ,W 30-20,14,15,Sun,2,17,8.50,0,BarnKe00
Josh Boyce,WR,22.223,2013-12-15,NFL,NWE,@,MIA,L 20-24,14,15,Sun,1,19,19.00,0,BoycJo00
Brandon Boykin,CB,23.155,2013-12-15,NFL,PHI,@,MIN,L 30-48,14,15,Sun,1,36,36.00,0,BoykBr00
Tashard Choice,RB,29.025,2013-12-15,NFL,IND,,HOU,W 25-3,14,15,Sun,1,28,28.00,0,ChoiTa00
Antonio Cromartie,CB,29.244,2013-12-15,NFL,NYJ,@,CAR,L 20-30,14,15,Sun,1,22,22.00,0,CromAn20
Knile Davis,RB,22.071,2013-12-15,NFL,KAN,@,OAK,W 56-31,14,15,Sun,1,25,25.00,0,DaviKn00
Quintin Demps,S,28.169,2013-12-15,NFL,KAN,@,OAK,W 56-31,14,15,Sun,3,82,27.33,0,DempQu99
Anthony Dixon,RB,26.082,2013-12-15,NFL,SFO,@,TAM,W 33-14,14,15,Sun,1,6,6.00,0,DixoAn00
Jerome Felton,FB,27.165,2013-12-15,NFL,MIN,,PHI,W 48-30,14,15,Sun,1,13,13.00,0,FeltJe00
Chase Ford,TE,23.149,2013-12-15,NFL,MIN,,PHI,W 48-30,14,15,Sun,2,17,8.50,0,FordCh00
Ted Ginn,WR,28.247,2013-12-15,NFL,CAR,,NYJ,W 30-20,14,15,Sun,1,32,32.00,0,GinnTe00
Marquise Goodwin,WR,23.026,2013-12-15,NFL,BUF,@,JAX,W 27-20,14,15,Sun,2,38,19.00,0,GoodMa00
Devin Hester,KR/P,31.041,2013-12-15,NFL,CHI,@,CLE,W 38-31,14,15,Sun,3,105,35.00,0,HestDe99
LaMichael James,RB,24.054,2013-12-15,NFL,SFO,@,TAM,W 33-14,14,15,Sun,1,23,23.00,0,JameLa00
Greg Jenkins,WR,24.114,2013-12-15,NFL,OAK,,KAN,L 31-56,14,15,Sun,1,23,23.00,0,JenkGr00
Jerrel Jernigan,WR,24.184,2013-12-15,NFL,NYG,,SEA,L 0-23,14,15,Sun,3,74,24.67,0,JernJe00
Dennis Johnson,RB,23.294,2013-12-15,NFL,HOU,@,IND,L 3-25,14,15,Sun,4,108,27.00,0,JohnDe02
Felix Jones,RB,26.221,2013-12-15,NFL,PIT,,CIN,W 30-20,14,15,Sun,1,20,20.00,0,JoneFe00
Taiwan Jones,RB,25.142,2013-12-15,NFL,OAK,,KAN,L 31-56,14,15,Sun,4,107,26.75,0,JoneTa00
Spencer Larsen,TE,29.286,2013-12-15,NFL,TAM,,SFO,L 14-33,14,15,Sun,1,17,17.00,0,LarsSp99
Erik Lorig,FB,27.028,2013-12-15,NFL,TAM,,SFO,L 14-33,14,15,Sun,1,6,6.00,0,LoriEr99
Brandon Marshall,WR,29.267,2013-12-15,NFL,CHI,@,CLE,W 38-31,14,15,Sun,1,-8,-8.00,0,MarsBr00
Eric Page,WR,22.083,2013-12-15,NFL,TAM,,SFO,L 14-33,14,15,Sun,3,60,20.00,0,PageEr00
Isaiah Pead,RB,24.001,2013-12-15,NFL,STL,,NOR,W 27-16,14,15,Sun,2,53,26.50,0,PeadIs00
Cedric Peerman,HB,27.066,2013-12-15,NFL,CIN,@,PIT,L 20-30,14,15,Sun,1,19,19.00,0,PeerCe00
Jacquizz Rodgers,RB,23.312,2013-12-15,NFL,ATL,,WAS,W 27-26,14,15,Sun,3,78,26.00,0,RodgJa00
Brad Smith,WR,30.003,2013-12-15,NFL,PHI,@,MIN,L 30-48,14,15,Sun,1,47,47.00,0,SmitBr01
Brandon Tate,WR,26.071,2013-12-15,NFL,CIN,@,PIT,L 20-30,14,15,Sun,4,131,32.75,0,TateBr00
Kerry Taylor,WR,24.298,2013-12-15,NFL,JAX,,BUF,L 20-27,14,15,Sun,1,17,17.00,0,TaylKe00
Marcus Thigpen,RB,27.214,2013-12-15,NFL,MIA,,NWE,W 24-20,14,15,Sun,2,25,12.50,0,ThigMa00
Leon Washington,RB,31.108,2013-12-15,NFL,TEN,,ARI,L 34-37,14,15,Sun,6,140,23.33,0,WashLe00
Griff Whalen,WR,23.289,2013-12-15,NFL,IND,,HOU,W 25-3,14,15,Sun,1,22,22.00,0,WhalGr00
Fozzy Whittaker,RB,24.316,2013-12-15,NFL,CLE,,CHI,L 31-38,14,15,Sun,4,44,11.00,0,WhitFo00
Terrance Williams,WR,24.098,2013-12-15,NFL,DAL,,GNB,L 36-37,14,15,Sun,2,46,23.00,0,WillTe01
Jarius Wright,WR,24.020,2013-12-15,NFL,MIN,,PHI,W 48-30,14,15,Sun,1,9,9.00,0,WrigJa02
Dylan Gandy,G,31.283,2013-12-16,NFL,DET,,BAL,L 16-18,14,15,Mon,1,5,5.00,0,GandDy20
Jacoby Jones,WR,29.158,2013-12-16,NFL,BAL,@,DET,W 18-16,14,15,Mon,2,60,30.00,0,JoneJa03
Jeremy Ross,WR,25.275,2013-12-16,NFL,DET,,BAL,L 16-18,14,15,Mon,1,33,33.00,0,RossJe01
Javier Arenas,CB,26.055,2013-12-22,NFL,ARI,@,SEA,W 17-10,15,16,Sun,2,46,23.00,0,ArenJa99
Doug Baldwin,WR,25.092,2013-12-22,NFL,SEA,,ARI,L 10-17,15,16,Sun,2,57,28.50,0,BaldDo00
Joique Bell,RB,27.140,2013-12-22,NFL,DET,,NYG,L 20-23,15,16,Sun,1,4,4.00,0,BellJo01
Ronnie Brown,RB,32.010,2013-12-22,NFL,SDG,,OAK,W 26-13,15,16,Sun,1,9,9.00,0,BrowRo05
Charles Clay,TE,24.312,2013-12-22,NFL,MIA,@,BUF,L 0-19,15,16,Sun,1,8,8.00,0,ClayCh00
Riley Cooper,WR,26.104,2013-12-22,NFL,PHI,,CHI,W 54-11,15,16,Sun,1,-4,-4.00,0,CoopRi00
Michael Cox,RB,25.038,2013-12-22,NFL,NYG,@,DET,W 23-20,15,16,Sun,1,56,56.00,0,CoxxMi00
Knile Davis,RB,22.078,2013-12-22,NFL,KAN,,IND,L 7-23,15,16,Sun,3,94,31.33,0,DaviKn00
Quintin Demps,S,28.176,2013-12-22,NFL,KAN,,IND,L 7-23,15,16,Sun,2,46,23.00,0,DempQu99
Jerome Felton,FB,27.172,2013-12-22,NFL,MIN,@,CIN,L 14-42,15,16,Sun,1,9,9.00,0,FeltJe00
Michael Ford,RB,23.209,2013-12-22,NFL,CHI,@,PHI,L 11-54,15,16,Sun,1,7,7.00,0,FordMi00
Ted Ginn,WR,28.254,2013-12-22,NFL,CAR,,NOR,W 17-13,15,16,Sun,2,41,20.50,0,GinnTe00
Devin Hester,KR/P,31.048,2013-12-22,NFL,CHI,@,PHI,L 11-54,15,16,Sun,6,143,23.83,0,HestDe99
Trindon Holliday,WR,27.239,2013-12-22,NFL,DEN,@,HOU,W 37-13,15,16,Sun,4,99,24.75,0,HollTr00
Micah Hyde,CB,22.356,2013-12-22,NFL,GNB,,PIT,L 31-38,15,16,Sun,5,167,33.40,0,HydeMi00
Greg Jenkins,WR,24.121,2013-12-22,NFL,OAK,@,SDG,L 13-26,15,16,Sun,6,140,23.33,0,JenkGr00
Dennis Johnson,RB,23.301,2013-12-22,NFL,HOU,,DEN,L 13-37,15,16,Sun,1,22,22.00,0,JohnDe02
Felix Jones,RB,26.228,2013-12-22,NFL,PIT,@,GNB,W 38-31,15,16,Sun,4,63,15.75,0,JoneFe00
Jacoby Jones,WR/R,29.164,2013-12-22,NFL,BAL,,NWE,L 7-41,15,16,Sun,2,61,30.50,0,JoneJa03
Marvin Mitchell,LB,29.062,2013-12-22,NFL,MIN,@,CIN,L 14-42,15,16,Sun,1,6,6.00,0,MitcMa99
Josh Morgan,WR,28.185,2013-12-22,NFL,WAS,,DAL,L 23-24,15,16,Sun,1,12,12.00,0,MorgJo00
Cordarrelle Patterson,WR,22.280,2013-12-22,NFL,MIN,@,CIN,L 14-42,15,16,Sun,4,143,35.75,0,PattCo00
Chris Polk,RB,24.006,2013-12-22,NFL,PHI,,CHI,W 54-11,15,16,Sun,1,8,8.00,0,PolkCh00
Jeremy Ross,WR,25.281,2013-12-22,NFL,DET,,NYG,L 20-23,15,16,Sun,3,51,17.00,0,RossJe01
Emmanuel Sanders,WR,26.280,2013-12-22,NFL,PIT,@,GNB,W 38-31,15,16,Sun,1,54,54.00,0,SandEm00
Brad Smith,WR,30.010,2013-12-22,NFL,PHI,,CHI,W 54-11,15,16,Sun,1,17,17.00,0,SmitBr01
Austin Spitler,LB,27.057,2013-12-22,NFL,MIA,@,BUF,L 0-19,15,16,Sun,1,0,0.00,0,SpitAu99
Darren Sproles,RB,30.185,2013-12-22,NFL,NOR,@,CAR,L 13-17,15,16,Sun,1,21,21.00,0,SproDa00
Micheal Spurlock,WR,30.325,2013-12-22,NFL,DAL,@,WAS,W 24-23,15,16,Sun,3,51,17.00,0,SpurMi00
Jake Stoneburner,TE,24.119,2013-12-22,NFL,GNB,,PIT,L 31-38,15,16,Sun,1,0,0.00,0,StonJa01
Brandon Tate,WR,26.078,2013-12-22,NFL,CIN,,MIN,W 42-14,15,16,Sun,1,3,3.00,0,TateBr00
Kerry Taylor,WR,24.305,2013-12-22,NFL,JAX,,TEN,L 16-20,15,16,Sun,1,43,43.00,0,TaylKe00
Marcus Thigpen,RB,27.221,2013-12-22,NFL,MIA,@,BUF,L 0-19,15,16,Sun,3,75,25.00,0,ThigMa00
Robert Turbin,RB,24.020,2013-12-22,NFL,SEA,,ARI,L 10-17,15,16,Sun,3,68,22.67,0,TurbRo00
Shane Vereen,RB,24.234,2013-12-22,NFL,NWE,@,BAL,W 41-7,15,16,Sun,1,22,22.00,0,VereSh00
Eric Weems,WR/K,28.171,2013-12-22,NFL,CHI,@,PHI,L 11-54,15,16,Sun,1,19,19.00,0,WeemEr00
Fozzy Whittaker,RB,24.323,2013-12-22,NFL,CLE,@,NYJ,L 13-24,15,16,Sun,3,92,30.67,0,WhitFo00
Nick Williams,WR,23.029,2013-12-22,NFL,WAS,,DAL,L 23-24,15,16,Sun,4,95,23.75,0,WillNi02
Danny Woodhead,RB,28.331,2013-12-22,NFL,SDG,,OAK,W 26-13,15,16,Sun,1,2,2.00,0,WoodDa02
Kendall Hunter,RB,25.098,2013-12-23,NFL,SFO,,ATL,W 34-24,15,16,Mon,1,30,30.00,0,HuntKe00
LaMichael James,RB,24.062,2013-12-23,NFL,SFO,,ATL,W 34-24,15,16,Mon,2,49,24.50,0,JameLa00
Jacquizz Rodgers,RB,23.320,2013-12-23,NFL,ATL,@,SFO,L 24-34,15,16,Mon,2,50,25.00,0,RodgJa00
Jason Snelling,RB,29.359,2013-12-23,NFL,ATL,@,SFO,L 24-34,15,16,Mon,1,23,23.00,0,SnelJa00
Javier Arenas,CB,26.062,2013-12-29,NFL,ARI,,SFO,L 20-23,16,17,Sun,3,47,15.67,0,ArenJa99
Kahlil Bell,RB,27.019,2013-12-29,NFL,GNB,@,CHI,W 33-28,16,17,Sun,1,22,22.00,0,BellKa00
LeGarrette Blount,RB,27.024,2013-12-29,NFL,NWE,,BUF,W 34-20,16,17,Sun,2,145,72.50,0,BlouLe00
LaVon Brazill,WR,24.289,2013-12-29,NFL,IND,,JAX,W 30-10,16,17,Sun,1,21,21.00,0,BrazLa00
Ronnie Brown,RB,32.017,2013-12-29,NFL,SDG,,KAN,W 27-24,16,17,Sun,3,70,23.33,0,BrowRo05
Charles Clay,TE,24.319,2013-12-29,NFL,MIA,,NYJ,L 7-20,16,17,Sun,1,15,15.00,0,ClayCh00
Michael Cox,RB,25.045,2013-12-29,NFL,NYG,,WAS,W 20-6,16,17,Sun,2,54,27.00,0,CoxxMi00
Antonio Cromartie,CB,29.258,2013-12-29,NFL,NYJ,@,MIA,W 20-7,16,17,Sun,1,16,16.00,0,CromAn20
Benny Cunningham,RB,23.175,2013-12-29,NFL,STL,@,SEA,L 9-27,16,17,Sun,1,0,0.00,0,CunnBe01
Knile Davis,RB,22.085,2013-12-29,NFL,KAN,@,SDG,L 24-27,16,17,Sun,1,25,25.00,0,DaviKn00
Quintin Demps,FS,28.183,2013-12-29,NFL,KAN,@,SDG,L 24-27,16,17,Sun,3,100,33.33,0,DempQu99
Marcus Easley,WR,26.057,2013-12-29,NFL,BUF,@,NWE,L 20-34,16,17,Sun,1,28,28.00,0,EaslMa00
Michael Ford,RB,23.216,2013-12-29,NFL,CHI,,GNB,L 28-33,16,17,Sun,1,11,11.00,0,FordMi00
Ted Ginn,WR,28.261,2013-12-29,NFL,CAR,@,ATL,W 21-20,16,17,Sun,1,31,31.00,0,GinnTe00
Dwayne Harris,WR,26.104,2013-12-29,NFL,DAL,,PHI,L 22-24,16,17,Sun,2,65,32.50,0,HarrDw00
Devin Hester,KR/P,31.055,2013-12-29,NFL,CHI,,GNB,L 28-33,16,17,Sun,5,121,24.20,0,HestDe99
Kendall Hunter,RB,25.104,2013-12-29,NFL,SFO,@,ARI,W 23-20,16,17,Sun,1,22,22.00,0,HuntKe00
Micah Hyde,NB,22.363,2013-12-29,NFL,GNB,@,CHI,W 33-28,16,17,Sun,1,18,18.00,0,HydeMi00
LaMichael James,RB,24.068,2013-12-29,NFL,SFO,@,ARI,W 23-20,16,17,Sun,2,62,31.00,0,JameLa00
Jacoby Jones,WR,29.171,2013-12-29,NFL,BAL,@,CIN,L 17-34,16,17,Sun,6,169,28.17,0,JoneJa03
Taiwan Jones,CB,25.156,2013-12-29,NFL,OAK,,DEN,L 14-34,16,17,Sun,2,51,25.50,0,JoneTa00
Keshawn Martin,WR,23.289,2013-12-29,NFL,HOU,@,TEN,L 10-16,16,17,Sun,3,83,27.67,0,MartKe01
Damontre Moore,DE,21.109,2013-12-29,NFL,NYG,,WAS,W 20-6,16,17,Sun,1,12,12.00,0,MoorDa01
Eric Page,WR,22.097,2013-12-29,NFL,TAM,@,NOR,L 17-42,16,17,Sun,3,69,23.00,0,PageEr00
