Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Patrick Pass,FB,27.275,2005-10-02,NFL,NWE,,SDG,L 17-41,4,4,Sun,1,6,6.00,0,PassPa00
Jarrett Payton,RB,24.280,2005-10-02,NFL,TEN,,IND,L 10-31,4,4,Sun,4,37,9.25,0,PaytJa00
Chris Perry,HB,23.279,2005-10-02,NFL,CIN,,HOU,W 16-10,4,4,Sun,4,6,1.50,0,PerrCh00
Artose Pinner,RB,27.270,2005-10-02,NFL,DET,@,TAM,L 13-17,3,4,Sun,6,28,4.67,0,PinnAr00
Michael Pittman,RB,30.049,2005-10-02,NFL,TAM,,DET,W 17-13,4,4,Sun,5,30,6.00,0,PittMi00
Jake Plummer,QB,30.287,2005-10-02,NFL,DEN,@,JAX,W 20-7,4,4,Sun,3,-3,-1.00,0,PlumJa00
Clinton Portis,RB,24.031,2005-10-02,NFL,WAS,,SEA,W 20-17,3,4,Sun,25,90,3.60,0,PortCl00
Tim Rattay,QB,28.201,2005-10-02,NFL,SFO,@,ARI,L 14-31,4,4,Sun,1,-1,-1.00,0,RattTi00
Matt Schaub,QB,24.099,2005-10-02,NFL,ATL,,MIN,W 30-10,4,4,Sun,4,56,14.00,0,SchaMa00
Marcel Shipp,RB,27.055,2005-10-02,NFL,ARI,,SFO,W 31-14,4,4,Sun,16,42,2.63,0,ShipMa00
Antowain Smith,RB,33.202,2005-10-02,NFL,NOR,,BUF,W 19-7,4,4,Sun,4,-2,-0.50,0,SmitAn00
Darren Sproles,RB/K,22.104,2005-10-02,NFL,SDG,@,NWE,W 41-17,4,4,Sun,2,8,4.00,0,SproDa00
Mack Strong,FB,34.021,2005-10-02,NFL,SEA,@,WAS,L 17-20,4,4,Sun,1,5,5.00,0,StroMa00
Chester Taylor,RB,26.010,2005-10-02,NFL,BAL,,NYJ,W 13-3,3,4,Sun,11,32,2.91,0,TaylCh01
Fred Taylor,RB,29.248,2005-10-02,NFL,JAX,,DEN,L 7-20,4,4,Sun,8,14,1.75,0,TaylFr00
Tyson Thompson,RB,24.134,2005-10-02,NFL,DAL,@,OAK,L 13-19,4,4,Sun,7,32,4.57,0,ThomTy00
LaDainian Tomlinson*,RB,26.101,2005-10-02,NFL,SDG,@,NWE,W 41-17,4,4,Sun,25,134,5.36,2,TomlLa00
Michael Turner,RB,23.231,2005-10-02,NFL,SDG,@,NWE,W 41-17,4,4,Sun,11,44,4.00,0,TurnMi00
Michael Vick,QB,25.098,2005-10-02,NFL,ATL,,MIN,W 30-10,4,4,Sun,4,58,14.50,0,VickMi00
Jonathan Wells,RB,26.073,2005-10-02,NFL,HOU,@,CIN,L 10-16,3,4,Sun,1,10,10.00,0,WellJo00
Brian Westbrook,RB,26.030,2005-10-02,NFL,PHI,@,KAN,W 37-31,4,4,Sun,9,15,1.67,0,WestBr00
Cadillac Williams,RB,23.164,2005-10-02,NFL,TAM,,DET,W 17-13,4,4,Sun,11,13,1.18,0,WillCa02
Domanick Williams,RB,25.001,2005-10-02,NFL,HOU,@,CIN,L 10-16,3,4,Sun,19,81,4.26,0,DaviDo01
Shaud Williams,RB,25.000,2005-10-02,NFL,BUF,@,NOR,L 7-19,4,4,Sun,2,19,9.50,0,WillSh01
Anthony Wright,QB,29.230,2005-10-02,NFL,BAL,,NYJ,W 13-3,3,4,Sun,5,2,0.40,0,WrigAn00
Najeh Davenport,RB,26.237,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,4,10,2.50,0,DaveNa00
Stephen Davis,RB,31.216,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,19,51,2.68,2,DaviSt00
Jake Delhomme,QB,30.266,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,2,-3,-1.50,0,DelhJa00
Brett Favre*,QB,35.358,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,1,12,12.00,0,FavrBr00
DeShaun Foster,RB,25.266,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,9,38,4.22,0,FostDe00
Nick Goings,RB,27.250,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,1,0,0.00,0,GoinNi00
Ahman Green,RB,28.229,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,14,36,2.57,0,GreeAh00
Brad Hoover,FB,28.326,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,2,4,2.00,0,HoovBr00
Shaun Alexander,RB,28.040,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,25,119,4.76,2,AlexSh00
Mike Alstott,FB,31.292,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,3,12,4.00,0,AlstMi00
Mike Anderson,,32.018,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,11,34,3.09,0,AndeMi00
J.J. Arrington,RB,22.259,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,4,14,3.50,0,ArriJ.00
Obafemi Ayanbadejo,FB,30.218,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,1,0,0.00,0,AyanOb00
Kevan Barlow,HB,26.275,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,18,99,5.50,0,BarlKe00
Tatum Bell,RB,24.221,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,12,127,10.58,2,BellTa00
Cedric Benson,RB,22.285,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,5,6,1.20,0,BensCe00
Ladell Betts,RB,26.043,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,2,5,2.50,0,BettLa00
Derrick Blaylock,RB,26.047,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,3,1,0.33,0,BlayDe00
Drew Bledsoe,QB,33.237,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,3,14,4.67,0,BledDr00
Anquan Boldin,WR,25.006,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,3,7,2.33,0,BoldAn00
Tom Brady,QB,28.067,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,1,1,1.00,0,BradTo00
Aaron Brooks,QB,29.199,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,2,32,16.00,0,BrooAa00
Chris Brown,RB,24.175,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,22,78,3.55,0,BrowCh03
Ronnie Brown,RB,23.301,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,17,97,5.71,0,BrowRo05
Mark Brunell,QB,35.022,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,4,17,4.25,0,BrunMa00
Shawn Bryson,RB,28.323,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,1,77,77.00,1,BrysSh00
David Carr,QB,26.080,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,5,24,4.80,0,CarrDa00
Antonio Chatman,WR/K,26.239,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,1,5,5.00,0,ChatAn00
Najeh Davenport,RB,26.243,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,12,54,4.50,2,DaveNa00
Stephen Davis,RB,31.222,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,18,46,2.56,1,DaviSt00
Jake Delhomme,QB,30.272,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,1,-1,-1.00,0,DelhJa00
Trent Dilfer,QB,33.210,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,2,-1,-0.50,0,DilfTr00
Corey Dillon,RB,30.350,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,23,106,4.61,0,DillCo00
Reuben Droughns,RB,27.049,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,17,72,4.24,0,DrouRe00
T.J. Duckett,RB,24.234,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,5,30,6.00,0,DuckT.00
Warrick Dunn,RB,30.277,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,19,83,4.37,0,DunnWa00
Brett Favre*,QB,35.364,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,1,9,9.00,0,FavrBr00
Tony Fisher,RB,25.362,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,7,19,2.71,0,FishTo00
DeShaun Foster,RB,25.272,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,8,42,5.25,0,FostDe00
Gus Frerotte,QB,34.070,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,2,16,8.00,0,FrerGu00
Jabar Gaffney,WR,24.312,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,1,0,0.00,0,GaffJa00
Lamar Gordon,RB,25.275,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,1,5,5.00,0,GordLa00
Frank Gore,RB,22.148,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,8,31,3.88,0,GoreFr00
Earnest Graham,RB,25.267,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,7,18,2.57,0,GrahEa00
William Green,RB,25.296,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,2,1,0.50,0,GreeWi01
Brian Griese,QB,30.205,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,3,8,2.67,0,GrieBr00
Joey Harrington,QB,26.353,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,1,2,2.00,0,HarrJo00
Matt Hasselbeck,QB,30.014,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,4,4,1.00,0,HassMa00
Kelly Holcomb,QB,32.092,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,4,11,2.75,0,HolcKe00
Steven Jackson,RB,22.079,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,17,77,4.53,1,JackSt00
Edgerrin James,RB,27.069,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,21,105,5.00,1,JameEd00
Bryant Johnson,WR,24.216,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,1,0,0.00,0,JohnBr02
Keyshawn Johnson,WR,33.079,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,1,3,3.00,0,JohnKe00
Rudi Johnson,HB,26.008,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,18,76,4.22,0,JohnRu00
Donnie Jones,P,25.096,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,1,0,0.00,0,JoneDo21
Greg Jones,FB,24.153,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,4,24,6.00,0,JoneGr01
Julius Jones,RB,24.056,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,16,72,4.50,0,JoneJu01
Kevin Jones,HB,23.049,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,26,58,2.23,2,JoneKe02
Thomas Jones,RB,27.051,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,24,137,5.71,0,JoneTh00
ReShard Lee,RB,24.362,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,7,7,1.00,0,LeexRe00
Byron Leftwich,QB,25.268,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,5,0,0.00,0,LeftBy00
Jamal Lewis,HB,26.041,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,19,95,5.00,0,LewiJa00
Curtis Martin*,RB,32.161,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,23,59,2.57,2,MartCu00
Deuce McAllister,RB,26.286,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,11,31,2.82,0,McAlDe00
Josh McCown,QB,26.097,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,5,29,5.80,0,McCoJo01
Willis McGahee,RB,23.353,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,31,86,2.77,1,McGaWi00
Donovan McNabb,QB,28.318,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,2,2,1.00,0,McNaDo00
Steve McNair,QB,32.237,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,1,1,1.00,1,McNaSt00
Kyle Orton,QB,22.329,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,3,14,4.67,0,OrtoKy00
Carson Palmer,QB,25.286,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,1,1,1.00,0,PalmCa00
Patrick Pass,FB,27.282,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,6,34,5.67,1,PassPa00
Jarrett Payton,RB,24.287,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,8,11,1.38,1,PaytJa00
Alvin Pearman,RB,23.060,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,3,15,5.00,0,PearAl00
Chris Perry,HB,23.286,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,7,55,7.86,0,PerrCh00
Adrian Peterson,RB,26.100,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,2,19,9.50,0,PeteAd00
Artose Pinner,RB,27.277,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,9,32,3.56,1,PinnAr00
Michael Pittman,RB,30.056,2005-10-09,NFL,TAM,@,NYJ,L 12-14,5,5,Sun,13,46,3.54,0,PittMi00
Jake Plummer,QB,30.294,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,5,4,0.80,0,PlumJa00
Clinton Portis,RB,24.038,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,20,103,5.15,0,PortCl00
Dominic Rhodes,RB,26.265,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,5,18,3.60,1,RhodDo00
Tony Romo,QB,25.171,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,2,-2,-1.00,0,RomoTo00
Matt Schaub,QB,24.106,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,2,3,1.50,0,SchaMa00
Marcel Shipp,RB,27.062,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,13,22,1.69,0,ShipMa00
Alex Smith,QB,21.155,2005-10-09,NFL,SFO,,IND,L 3-28,5,5,Sun,2,3,1.50,0,SmitAl03
Antowain Smith,RB,33.209,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,12,36,3.00,0,SmitAn00
Terrelle Smith,FB,27.211,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,1,4,4.00,0,SmitTe00
Jim Sorgi,QB,24.310,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,2,-3,-1.50,0,SorgJi00
Aaron Stecker,RB,29.330,2005-10-09,NFL,NOR,@,GNB,L 3-52,5,5,Sun,1,-4,-4.00,0,StecAa00
Mack Strong,FB,34.028,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,1,11,11.00,0,StroMa00
Chester Taylor,RB,26.017,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,9,46,5.11,0,TaylCh01
Fred Taylor,RB,29.255,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,24,132,5.50,0,TaylFr00
Vinny Testaverde,QB,41.330,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,1,2,2.00,0,TestVi00
Anthony Thomas,RB,27.336,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,4,5,1.25,0,ThomAn01
Tyson Thompson,RB,24.141,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,20,75,3.75,0,ThomTy00
Jonathan Wells,RB,26.080,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,3,7,2.33,0,WellJo00
Brian Westbrook,RB,26.037,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,6,12,2.00,0,WestBr00
Domanick Williams,RB,25.008,2005-10-09,NFL,HOU,,TEN,L 20-34,4,5,Sun,19,130,6.84,0,DaviDo01
Reggie Williams,WR,22.145,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,1,10,10.00,0,WillRe00
Shaud Williams,RB,25.007,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,1,2,2.00,0,WillSh01
Anthony Wright,QB,29.237,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,2,18,9.00,0,WrigAn00
Jerome Bettis*,RB,33.236,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,17,54,3.18,1,BettJe00
Drew Brees,QB,26.268,2005-10-10,NFL,SDG,,PIT,L 22-24,5,5,Mon,2,3,1.50,0,BreeDr00
Dan Kreider,FB,28.213,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,1,2,2.00,0,KreiDa00
Lorenzo Neal,FB,34.287,2005-10-10,NFL,SDG,,PIT,L 22-24,5,5,Mon,1,1,1.00,0,NealLo00
Willie Parker,HB,24.333,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,10,26,2.60,0,ParkWi00
Antwaan Randle El,SE,26.054,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,2,7,3.50,0,RandAn00
Ben Roethlisberger,QB,23.222,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,2,15,7.50,1,RoetBe00
LaDainian Tomlinson*,RB,26.109,2005-10-10,NFL,SDG,,PIT,L 22-24,5,5,Mon,18,62,3.44,1,TomlLa00
Shaun Alexander,RB,28.047,2005-10-16,NFL,SEA,,HOU,W 42-10,6,6,Sun,22,141,6.41,4,AlexSh00
Mike Anderson,,32.025,2005-10-16,NFL,DEN,,NWE,W 28-20,6,6,Sun,15,57,3.80,1,AndeMi00
Marion Barber,RB,22.128,2005-10-16,NFL,DAL,,NYG,W 16-13,6,6,Sun,11,30,2.73,0,BarbMa01
Tiki Barber,RB,30.192,2005-10-16,NFL,NYG,@,DAL,L 13-16,5,6,Sun,14,64,4.57,0,BarbTi00
Tatum Bell,RB,24.228,2005-10-16,NFL,DEN,,NWE,W 28-20,6,6,Sun,13,114,8.77,1,BellTa00
Michael Bennett,RB,27.064,2005-10-16,NFL,MIN,@,CHI,L 3-28,5,6,Sun,3,8,2.67,0,BennMi00
Cedric Benson,RB,22.292,2005-10-16,NFL,CHI,,MIN,W 28-3,5,6,Sun,3,2,0.67,0,BensCe00
Jerome Bettis*,RB,33.242,2005-10-16,NFL,PIT,,JAX,L 17-23,5,6,Sun,4,4,1.00,0,BettJe00
Drew Bledsoe,QB,33.244,2005-10-16,NFL,DAL,,NYG,W 16-13,6,6,Sun,3,2,0.67,0,BledDr00
Tom Brady,QB,28.074,2005-10-16,NFL,NWE,@,DEN,L 20-28,6,6,Sun,1,12,12.00,0,BradTo00
Drew Brees,QB,26.274,2005-10-16,NFL,SDG,@,OAK,W 27-14,6,6,Sun,1,-5,-5.00,0,BreeDr00
Aaron Brooks,QB,29.206,2005-10-16,NFL,NOR,,ATL,L 31-34,6,6,Sun,3,28,9.33,0,BrooAa00
Chris Brown,RB,24.182,2005-10-16,NFL,TEN,,CIN,L 23-31,6,6,Sun,18,84,4.67,2,BrowCh03
Ronnie Brown,RB,23.308,2005-10-16,NFL,MIA,@,TAM,L 13-27,5,6,Sun,9,22,2.44,1,BrowRo05
Mark Brunell,QB,35.029,2005-10-16,NFL,WAS,@,KAN,L 21-28,5,6,Sun,2,2,1.00,0,BrunMa00
Shawn Bryson,RB,28.330,2005-10-16,NFL,DET,,CAR,L 20-21,5,6,Sun,5,12,2.40,0,BrysSh00
Reche Caldwell,WR,26.202,2005-10-16,NFL,SDG,@,OAK,W 27-14,6,6,Sun,1,3,3.00,0,CaldRe00
David Carr,QB,26.087,2005-10-16,NFL,HOU,@,SEA,L 10-42,5,6,Sun,2,12,6.00,0,CarrDa00
Rock Cartwright,FB,25.317,2005-10-16,NFL,WAS,@,KAN,L 21-28,5,6,Sun,4,14,3.50,0,CartRo01
Chris Chambers,WR,27.065,2005-10-16,NFL,MIA,@,TAM,L 13-27,5,6,Sun,3,25,8.33,0,ChamCh00
Michael Clayton,WR,23.003,2005-10-16,NFL,TAM,,MIA,W 27-13,6,6,Sun,1,2,2.00,0,ClayMi00
Zack Crockett,FB,32.318,2005-10-16,NFL,OAK,,SDG,L 14-27,5,6,Sun,1,3,3.00,0,CrocZa00
Daunte Culpepper,QB,28.261,2005-10-16,NFL,MIN,@,CHI,L 3-28,5,6,Sun,1,14,14.00,0,CulpDa00
Stephen Davis,RB,31.229,2005-10-16,NFL,CAR,@,DET,W 21-20,6,6,Sun,13,27,2.08,0,DaviSt00
Jake Delhomme,QB,30.279,2005-10-16,NFL,CAR,@,DET,W 21-20,6,6,Sun,2,5,2.50,0,DelhJa00
Trent Dilfer,QB,33.217,2005-10-16,NFL,CLE,@,BAL,L 3-16,5,6,Sun,1,0,0.00,0,DilfTr00
Reuben Droughns,RB,27.056,2005-10-16,NFL,CLE,@,BAL,L 3-16,5,6,Sun,15,55,3.67,0,DrouRe00
T.J. Duckett,RB,24.241,2005-10-16,NFL,ATL,@,NOR,W 34-31,6,6,Sun,2,5,2.50,0,DuckT.00
Warrick Dunn,RB,30.284,2005-10-16,NFL,ATL,@,NOR,W 34-31,6,6,Sun,22,100,4.55,1,DunnWa00
Tim Dwight,WR,30.095,2005-10-16,NFL,NWE,@,DEN,L 20-28,6,6,Sun,1,-1,-1.00,0,DwigTi00
Lee Evans,WR,24.219,2005-10-16,NFL,BUF,,NYJ,W 27-17,6,6,Sun,1,2,2.00,0,EvanLe00
Gus Frerotte,QB,34.077,2005-10-16,NFL,MIA,@,TAM,L 13-27,5,6,Sun,1,9,9.00,0,FrerGu00
Nick Goings,FB,27.263,2005-10-16,NFL,CAR,@,DET,W 21-20,6,6,Sun,4,15,3.75,0,GoinNi00
Earnest Graham,RB,25.274,2005-10-16,NFL,TAM,,MIA,W 27-13,6,6,Sun,17,50,2.94,0,GrahEa00
Trent Green,QB,35.099,2005-10-16,NFL,KAN,,WAS,W 28-21,5,6,Sun,5,25,5.00,0,GreeTr00
William Green,RB,25.303,2005-10-16,NFL,CLE,@,BAL,L 3-16,5,6,Sun,2,15,7.50,0,GreeWi01
Brian Griese,QB,30.212,2005-10-16,NFL,TAM,,MIA,W 27-13,6,6,Sun,1,1,1.00,0,GrieBr00
Justin Griffith,FB,25.087,2005-10-16,NFL,ATL,@,NOR,W 34-31,6,6,Sun,1,4,4.00,0,GrifJu00
Joey Harrington,QB,26.360,2005-10-16,NFL,DET,,CAR,L 20-21,5,6,Sun,3,12,4.00,0,HarrJo00
Matt Hasselbeck,QB,30.021,2005-10-16,NFL,SEA,,HOU,W 42-10,6,6,Sun,4,40,10.00,0,HassMa00
Verron Haynes,RB,26.241,2005-10-16,NFL,PIT,,JAX,L 17-23,5,6,Sun,2,-1,-0.50,0,HaynVe00
Devery Henderson,WR,23.204,2005-10-16,NFL,NOR,,ATL,L 31-34,6,6,Sun,1,9,9.00,0,HendDe00
Kelly Holcomb,QB,32.099,2005-10-16,NFL,BUF,,NYJ,W 27-17,6,6,Sun,3,-2,-0.67,0,HolcKe00
Priest Holmes,RB,32.009,2005-10-16,NFL,KAN,,WAS,W 28-21,5,6,Sun,14,18,1.29,1,HolmPr00
Brandon Jacobs,RB,23.102,2005-10-16,NFL,NYG,@,DAL,L 13-16,5,6,Sun,1,2,2.00,0,JacoBr00
Kyle Johnson,FB,26.305,2005-10-16,NFL,DEN,,NWE,W 28-20,6,6,Sun,1,1,1.00,0,JohnKy00
Larry Johnson,RB,25.331,2005-10-16,NFL,KAN,,WAS,W 28-21,5,6,Sun,13,53,4.08,0,JohnLa00
Rudi Johnson,HB,26.015,2005-10-16,NFL,CIN,@,TEN,W 31-23,6,6,Sun,18,80,4.44,1,JohnRu00
Greg Jones,RB,24.160,2005-10-16,NFL,JAX,@,PIT,W 23-17,6,6,Sun,18,77,4.28,1,JoneGr01
Kevin Jones,HB,23.056,2005-10-16,NFL,DET,,CAR,L 20-21,5,6,Sun,12,21,1.75,0,JoneKe02
Matt Jones,WR,22.177,2005-10-16,NFL,JAX,@,PIT,W 23-17,6,6,Sun,1,-7,-7.00,0,JoneMa00
Thomas Jones,RB,27.058,2005-10-16,NFL,CHI,,MIN,W 28-3,5,6,Sun,23,89,3.87,2,JoneTh00
LaMont Jordan,RB,26.339,2005-10-16,NFL,OAK,,SDG,L 14-27,5,6,Sun,12,36,3.00,2,JordLa00
Byron Leftwich,QB,25.275,2005-10-16,NFL,JAX,@,PIT,W 23-17,6,6,Sun,1,1,1.00,0,LeftBy00
Jamal Lewis,RB,26.048,2005-10-16,NFL,BAL,,CLE,W 16-3,5,6,Sun,24,59,2.46,0,LewiJa00
Tommy Maddox,QB,34.044,2005-10-16,NFL,PIT,,JAX,L 17-23,5,6,Sun,3,15,5.00,0,MaddTo00
Eli Manning,QB,24.286,2005-10-16,NFL,NYG,@,DAL,L 13-16,5,6,Sun,1,10,10.00,0,MannEl00
Curtis Martin*,RB,32.168,2005-10-16,NFL,NYJ,@,BUF,L 17-27,6,6,Sun,18,148,8.22,1,MartCu00
Willis McGahee,HB,23.360,2005-10-16,NFL,BUF,,NYJ,W 27-17,6,6,Sun,29,143,4.93,1,McGaWi00
Steve McNair,QB,32.244,2005-10-16,NFL,TEN,,CIN,L 23-31,6,6,Sun,2,7,3.50,0,McNaSt00
Mewelde Moore,RB,23.084,2005-10-16,NFL,MIN,@,CHI,L 3-28,5,6,Sun,14,57,4.07,0,MoorMe00
Vernand Morency,RB,25.254,2005-10-16,NFL,HOU,@,SEA,L 10-42,5,6,Sun,2,15,7.50,0,MoreVe00
Maurice Morris,RB,25.319,2005-10-16,NFL,SEA,,HOU,W 42-10,6,6,Sun,8,104,13.00,1,MorrMa00
Lorenzo Neal,FB,34.293,2005-10-16,NFL,SDG,@,OAK,W 27-14,6,6,Sun,1,2,2.00,0,NealLo00
Kyle Orton,QB,22.336,2005-10-16,NFL,CHI,,MIN,W 28-3,5,6,Sun,4,4,1.00,0,OrtoKy00
Carson Palmer,QB,25.293,2005-10-16,NFL,CIN,@,TEN,W 31-23,6,6,Sun,3,4,1.33,0,PalmCa00
Willie Parker,HB,24.339,2005-10-16,NFL,PIT,,JAX,L 17-23,5,6,Sun,21,55,2.62,0,ParkWi00
Patrick Pass,RB,27.289,2005-10-16,NFL,NWE,@,DEN,L 20-28,6,6,Sun,10,64,6.40,1,PassPa00
Jarrett Payton,RB,24.294,2005-10-16,NFL,TEN,,CIN,L 23-31,6,6,Sun,2,11,5.50,0,PaytJa00
Alvin Pearman,RB,23.067,2005-10-16,NFL,JAX,@,PIT,W 23-17,6,6,Sun,15,22,1.47,0,PearAl00
Chris Perry,HB,23.293,2005-10-16,NFL,CIN,@,TEN,W 31-23,6,6,Sun,6,28,4.67,0,PerrCh00
Tab Perry,WR,23.269,2005-10-16,NFL,CIN,@,TEN,W 31-23,6,6,Sun,1,7,7.00,0,PerrTa00
Artose Pinner,RB,27.284,2005-10-16,NFL,DET,,CAR,L 20-21,5,6,Sun,4,7,1.75,0,PinnAr00
Michael Pittman,RB,30.063,2005-10-16,NFL,TAM,,MIA,W 27-13,6,6,Sun,15,127,8.47,1,PittMi00
Jake Plummer,QB,30.301,2005-10-16,NFL,DEN,,NWE,W 28-20,6,6,Sun,5,6,1.20,0,PlumJa00
Clinton Portis,RB,24.045,2005-10-16,NFL,WAS,@,KAN,L 21-28,5,6,Sun,21,77,3.67,0,PortCl00
