Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id 
Ricky Williams,RB,23.126,2000-09-24,NFL,NOR,,PHI,L 7-21,4,4,Sun,11.50,18.5,23.5,15.0,0,0,0,0,0,20,103,0,7,52,0,0,,,,,WillRi00
Frank Wycheck,TE,28.346,2000-09-24,NFL,TEN,@,PIT,W 23-20,3,4,Sun,2.40,3.4,3.4,2.9,0,0,0,0,0,0,0,0,1,24,0,0,,,,,WychFr00
Kyle Brady,TE,28.255,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,1.20,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,,,,,BradKy00
Mark Brunell,QB,30.008,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,16.66,16.7,18.7,18.7,21,36,229,2,2,6,35,0,0,0,0,0,,,,,BrunMa00
Ken Dilger,TE,29.236,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,9.80,14.8,14.8,12.3,0,0,0,0,0,0,0,0,5,38,1,0,,,,,DilgKe00
Marvin Harrison*,WR,28.031,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,16.30,18.3,21.3,17.3,0,0,0,0,0,0,0,0,2,103,1,0,,,,,HarrMa00
Edgerrin James,RB,22.055,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,21.40,23.4,23.4,22.4,0,0,0,0,0,22,89,1,2,65,0,0,,,,,JameEd00
Anthony Johnson,RB,32.336,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,1.30,4.3,4.3,2.8,0,0,0,0,0,2,4,0,3,9,0,0,,,,,JohnAn00
Peyton Manning,QB,24.185,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,32.00,32.0,36.0,32.0,23,36,440,4,0,6,4,0,0,0,0,0,,,,,MannPe00
Keenan McCardell,WR,30.263,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,4.80,8.8,8.8,6.8,0,0,0,0,0,0,0,0,4,48,0,0,,,,,McCaKe00
Jerome Pathon,WR,24.284,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,12.70,15.7,15.7,14.2,0,0,0,0,0,0,0,0,3,67,1,0,,,,,PathJe00
Marcus Pollard,TE,28.230,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,1.90,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,,PollMa00
Jimmy Smith,,31.229,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,25.20,34.2,37.2,29.7,0,0,0,0,0,0,0,0,9,132,2,0,,,,,SmitJi00
R. Jay Soward,WR,22.253,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,2.00,4.0,4.0,3.0,0,0,0,0,0,1,0,0,2,20,0,0,,,,,SowaR.00
Fred Taylor,RB,24.242,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,5.70,5.7,5.7,5.7,0,0,0,0,0,14,57,0,0,0,0,0,,,,,TaylFr00
Mike Vanderjagt,K,30.185,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,11.00,11.0,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,vandemik01
Terrence Wilkins,WR,25.058,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,20.80,29.8,32.8,25.3,0,0,0,0,0,0,0,0,9,148,1,0,,,,,WilkTe00
Troy Aikman*,QB,33.315,2000-10-01,NFL,DAL,@,CAR,W 16-13,5,5,Sun,3.44,3.4,5.4,5.4,15,23,131,0,2,2,2,0,0,0,0,0,,,,,AikmTr00
David Akers,K,25.297,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,12.00,12.0,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,akersdav01
Stephen Alexander,TE,24.329,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,2.80,5.8,5.8,4.3,0,0,0,0,0,0,0,0,3,28,0,0,,,,,AlexSt00
James Allen,RB,25.187,2000-10-01,NFL,CHI,@,GNB,W 27-24,5,5,Sun,7.20,7.2,7.2,7.2,0,0,0,0,0,24,72,0,0,0,0,0,,,,,AlleJa00
John Allred,TE,26.022,2000-10-01,NFL,CHI,@,GNB,W 27-24,5,5,Sun,2.80,6.8,6.8,4.8,0,0,0,0,0,0,0,0,4,28,0,0,,,,,AllrJo00
Mike Alstott,FB,26.285,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,11.80,12.8,12.8,12.3,0,0,0,0,0,15,46,1,1,12,0,0,,,,,AlstMi00
Morten Andersen*,K,40.043,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,4.00,4.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,andermor01
Gary Anderson,K,41.077,2000-10-01,NFL,MIN,@,DET,W 31-24,4,5,Sun,7.00,7.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,andergar02
Jamal Anderson,RB,28.001,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,4.70,4.7,4.7,4.7,0,0,0,0,0,19,47,0,0,0,0,0,,,,,AndeJa00
Mike Anderson,RB,27.010,2000-10-01,NFL,DEN,,NWE,L 19-28,5,5,Sun,3.20,4.2,4.2,3.7,0,0,0,0,0,6,26,0,1,6,0,0,,,,,AndeMi00
Reidel Anthony,WR,23.347,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,10.60,11.6,11.6,11.1,0,0,0,0,0,0,0,0,1,46,1,0,,,,,AnthRe00
Obafemi Ayanbadejo,FB,25.210,2000-10-01,NFL,BAL,@,CLE,W 12-0,5,5,Sun,2.20,4.2,4.2,3.2,0,0,0,0,0,2,8,0,2,14,0,0,,,,,AyanOb00
Tony Banks,QB,27.179,2000-10-01,NFL,BAL,@,CLE,W 12-0,5,5,Sun,4.76,4.8,5.8,5.8,18,34,169,0,1,1,0,0,0,0,0,0,,,,,BankTo00
Tiki Barber,RB,25.177,2000-10-01,NFL,NYG,@,TEN,L 14-28,5,5,Sun,5.10,10.1,10.1,7.6,0,0,0,0,0,5,2,0,5,49,0,0,,,,,BarbTi00
Charlie Batch,QB,25.301,2000-10-01,NFL,DET,,MIN,L 24-31,5,5,Sun,18.06,18.1,19.1,19.1,25,44,239,1,1,1,5,1,0,0,0,0,,,,,BatcCh00
Mario Bates,RB,27.259,2000-10-01,NFL,DET,,MIN,L 24-31,5,5,Sun,9.80,12.8,12.8,11.3,0,0,0,0,0,4,1,1,3,37,0,0,,,,,BateMa00
Marco Battaglia,TE,27.250,2000-10-01,NFL,CIN,,MIA,L 16-31,4,5,Sun,1.90,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,,BattMa00
Fred Beasley,FB,26.013,2000-10-01,NFL,SFO,,ARI,W 27-20,5,5,Sun,2.50,5.5,5.5,4.0,0,0,0,0,0,5,17,0,3,8,0,0,,,,,BeasFr00
Brandon Bennett,HB,27.241,2000-10-01,NFL,CIN,,MIA,L 16-31,4,5,Sun,6.30,11.3,11.3,8.8,0,0,0,0,0,7,35,0,5,28,0,0,,,,,BennBr00
Jerome Bettis*,HB,28.228,2000-10-01,NFL,PIT,@,JAX,W 24-13,4,5,Sun,21.70,21.7,21.7,21.7,0,0,0,0,0,28,97,2,0,0,0,0,,,,,BettJe00
Steve Beuerlein,QB,35.208,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,8.64,8.6,8.6,8.6,17,29,161,0,0,4,22,0,0,0,0,0,,,,,BeueSt00
Tim Biakabutuka,RB,26.251,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,15.40,21.4,23.4,18.4,0,0,0,0,0,20,86,1,6,48,0,0,,,,,BiakTi00
Eric Bjornson,TE,28.291,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,2.00,4.0,4.0,3.0,0,0,0,0,0,0,0,0,2,20,0,0,,,,,BjorEr00
Cary Blanchard,K,31.331,2000-10-01,NFL,ARI,@,SFO,L 20-27,4,5,Sun,8.00,8.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,blanccar01
Drew Bledsoe,QB,28.230,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,24.64,24.6,25.6,25.6,18,27,271,4,1,4,-2,0,0,0,0,0,,,,,BledDr00
Marty Booker,WR,24.062,2000-10-01,NFL,CHI,@,GNB,W 27-24,5,5,Sun,1.50,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,,BookMa00
David Boston,WR,22.043,2000-10-01,NFL,ARI,@,SFO,L 20-27,4,5,Sun,14.70,19.7,19.7,17.2,0,0,0,0,0,0,0,0,5,87,1,0,,,,,BostDa00
Kyle Brady,TE,28.261,2000-10-01,NFL,JAX,,PIT,L 13-24,5,5,Sun,3.70,6.7,6.7,5.2,0,0,0,0,0,0,0,0,3,37,0,0,,,,,BradKy00
Kris Brown,K,23.283,2000-10-01,NFL,PIT,@,JAX,W 24-13,4,5,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,brownkri01
Troy Brown,WR,29.091,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,22.80,27.8,30.8,25.3,0,0,0,0,0,0,0,0,5,108,2,0,,,,,BrowTr00
Isaac Bruce,WR,27.326,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,28.70,37.7,40.7,33.2,0,0,0,0,0,0,0,0,9,167,2,0,,,,,BrucIs00
Mark Brunell,QB,30.014,2000-10-01,NFL,JAX,,PIT,L 13-24,5,5,Sun,1.68,1.7,3.7,2.7,15,32,137,0,1,1,2,0,0,0,0,0,,,,,BrunMa00
Shawn Bryson,RB,23.316,2000-10-01,NFL,BUF,,IND,L 16-18,4,5,Sun,4.40,5.4,5.4,4.9,0,0,0,0,0,11,43,0,1,1,0,0,,,,,BrysSh00
Plaxico Burress,WR,23.050,2000-10-01,NFL,PIT,@,JAX,W 24-13,4,5,Sun,2.00,5.0,6.0,3.5,0,0,0,0,0,0,0,0,3,40,0,0,,,,,BurrPl00
Chris Calloway,WR,32.186,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,0,0,0,1,13,0,0,,,,,CallCh00
Dan Campbell,TE,24.171,2000-10-01,NFL,NYG,@,TEN,L 14-28,5,5,Sun,6.10,7.1,7.1,6.6,0,0,0,0,0,0,0,0,1,1,1,0,,,,,CampDa00
John Carney,K,36.164,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,7.00,7.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,carnejoh01
Dwayne Carswell,TE,28.257,2000-10-01,NFL,DEN,,NWE,L 19-28,5,5,Sun,2.10,5.1,5.1,3.6,0,0,0,0,0,0,0,0,3,21,0,0,,,,,CarsDw00
Cris Carter*,WR,34.311,2000-10-01,NFL,MIN,@,DET,W 31-24,4,5,Sun,3.00,6.0,6.0,4.5,0,0,0,0,0,0,0,0,3,30,0,0,,,,,CartCr00
Larry Centers,RB,32.122,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,11.50,19.5,19.5,15.5,0,0,0,0,0,1,2,0,8,53,1,0,,,,,CentLa00
Byron Chamberlain,TE,28.350,2000-10-01,NFL,DEN,,NWE,L 19-28,5,5,Sun,3.50,5.5,5.5,4.5,0,0,0,0,0,0,0,0,2,35,0,0,,,,,ChamBy00
Chris Chandler,QB,34.355,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,4.14,4.1,5.1,5.1,14,34,151,0,1,1,1,0,0,0,0,0,,,,,ChanCh00
Bob Christian,FB,31.322,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,2.00,5.0,5.0,3.5,0,0,0,0,0,0,0,0,3,20,0,0,,,,,ChriBo00
Steve Christie,K,32.323,2000-10-01,NFL,BUF,,IND,L 16-18,4,5,Sun,10.00,10.0,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,chrisste01
Greg Clark,TE,28.177,2000-10-01,NFL,SFO,,ARI,W 27-20,5,5,Sun,2.40,4.4,4.4,3.4,0,0,0,0,0,0,0,0,2,24,0,0,,,,,ClarGr00
Mac Cody,WR,28.055,2000-10-01,NFL,ARI,@,SFO,L 20-27,4,5,Sun,3.00,6.0,6.0,4.5,0,0,0,0,0,0,0,0,3,30,0,0,,,,,CodyMa00
Kerry Collins,QB,27.276,2000-10-01,NFL,NYG,@,TEN,L 14-28,5,5,Sun,9.78,9.8,13.8,12.8,17,36,197,2,3,3,19,0,0,0,0,0,,,,,CollKe00
Albert Connell,WR,26.141,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,4.70,5.7,5.7,5.2,0,0,0,0,0,0,0,0,1,47,0,0,,,,,ConnAl00
Tim Couch,QB,23.062,2000-10-01,NFL,CLE,,BAL,L 0-12,5,5,Sun,2.12,2.1,5.1,5.1,20,35,203,0,3,0,0,0,0,0,0,0,,,,,CoucTi00
Germane Crowell,WR,24.018,2000-10-01,NFL,DET,,MIN,L 24-31,5,5,Sun,14.50,22.5,22.5,18.5,0,0,0,0,0,0,0,0,8,85,1,0,,,,,CrowGe00
Daunte Culpepper,QB,23.247,2000-10-01,NFL,MIN,@,DET,W 31-24,4,5,Sun,25.66,25.7,25.7,25.7,17,29,269,3,0,7,29,0,0,0,0,0,,,,,CulpDa00
Richie Cunningham,K,30.044,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,7.00,7.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,cunniric01
John Davis,TE,27.140,2000-10-01,NFL,MIN,@,DET,W 31-24,4,5,Sun,3.40,7.4,7.4,5.4,0,0,0,0,0,0,0,0,4,34,0,0,,,,,DaviJo00
Stephen Davis,RB,26.214,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,20.60,21.6,24.6,21.1,0,0,0,0,0,28,141,1,1,5,0,0,,,,,DaviSt00
Terrell Davis*,RB,27.339,2000-10-01,NFL,DEN,,NWE,L 19-28,5,5,Sun,2.40,2.4,2.4,2.4,0,0,0,0,0,9,24,0,0,0,0,0,,,,,DaviTe00
Al Del Greco,K,38.213,2000-10-01,NFL,TEN,,NYG,W 28-14,4,5,Sun,4.00,4.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,4,4,delgralx01
Autry Denson,RB,23.298,2000-10-01,NFL,MIA,@,CIN,W 31-16,5,5,Sun,3.70,4.7,4.7,4.2,0,0,0,0,0,8,32,0,1,5,0,0,,,,,DensAu00
Ken Dilger,TE,29.242,2000-10-01,NFL,IND,@,BUF,W 18-16,4,5,Sun,3.60,5.6,5.6,4.6,0,0,0,0,0,0,0,0,2,36,0,0,,,,,DilgKe00
Corey Dillon,HB,25.343,2000-10-01,NFL,CIN,,MIA,L 16-31,4,5,Sun,11.40,12.4,15.4,11.9,0,0,0,0,0,22,110,0,1,4,0,0,,,,,DillCo00
Donald Driver,WR,25.242,2000-10-01,NFL,GNB,,CHI,L 24-27,5,5,Sun,4.30,7.3,7.3,5.8,0,0,0,0,0,0,0,0,3,43,0,0,,,,,DrivDo00
Warrick Dunn,RB,25.270,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,3.90,7.9,7.9,5.9,0,0,0,0,0,10,3,0,4,36,0,0,,,,,DunnWa00
Tim Dwight,WR,25.080,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,11.50,14.5,14.5,13.0,0,0,0,0,0,0,0,0,3,55,0,0,,,,,DwigTi00
Paul Edinger,K,22.258,2000-10-01,NFL,CHI,@,GNB,W 27-24,5,5,Sun,9.00,9.0,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,edingpau01
Troy Edwards,WR,23.177,2000-10-01,NFL,PIT,@,JAX,W 24-13,4,5,Sun,2.00,3.0,3.0,2.5,0,0,0,0,0,0,0,0,1,20,0,0,,,,,EdwaTr00
Kevin Faulk,RB,24.118,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,6.60,7.6,7.6,7.1,0,0,0,0,0,9,40,0,1,26,0,0,,,,,FaulKe00
Marshall Faulk*,RB,27.218,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,29.10,35.1,38.1,32.1,0,0,0,0,0,7,55,0,6,116,2,0,,,,,FaulMa00
Brett Favre*,QB,30.357,2000-10-01,NFL,GNB,,CHI,L 24-27,5,5,Sun,23.32,23.3,27.3,24.3,31,48,333,3,1,0,0,0,0,0,0,0,,,,,FavrBr00
Jermaine Fazande,RB,25.261,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,7.90,7.9,7.9,7.9,0,0,0,0,0,8,19,1,0,0,0,0,,,,,FazaJe00
Jay Fiedler,QB,28.277,2000-10-01,NFL,MIA,@,CIN,W 31-16,5,5,Sun,16.70,16.7,17.7,17.7,14,21,155,2,1,4,45,0,0,0,0,0,,,,,FiedJa00
Terrell Fletcher,RB,27.017,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,12.10,16.1,16.1,14.1,0,0,0,0,0,4,23,1,4,38,0,0,,,,,FletTe00
William Floyd,FB,28.227,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,1.50,2.5,2.5,2.0,0,0,0,0,0,2,1,0,1,14,0,0,,,,,FloyWi00
Bubba Franks,TE,22.269,2000-10-01,NFL,GNB,,CHI,L 24-27,5,5,Sun,5.40,10.4,10.4,7.9,0,0,0,0,0,0,0,0,5,54,0,0,,,,,FranBu00
Antonio Freeman,WR,28.127,2000-10-01,NFL,GNB,,CHI,L 24-27,5,5,Sun,9.20,12.2,12.2,10.7,0,0,0,0,0,0,0,0,3,32,1,0,,,,,FreeAn00
Irving Fryar,WR,38.003,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,6.10,10.1,10.1,8.1,0,0,0,0,0,0,0,0,4,61,0,0,,,,,FryaIr00
Chris Fuamatu-Ma'afala,RB,23.211,2000-10-01,NFL,PIT,@,JAX,W 24-13,4,5,Sun,15.00,17.0,17.0,16.0,0,0,0,0,0,7,51,1,2,39,0,0,,,,,FuamCh00
Oronde Gadsden,WR,29.042,2000-10-01,NFL,MIA,@,CIN,W 31-16,5,5,Sun,19.30,25.3,25.3,22.3,0,0,0,0,0,0,0,0,6,73,2,0,,,,,GadsOr00
Jeff Garcia,QB,30.220,2000-10-01,NFL,SFO,,ARI,W 27-20,5,5,Sun,16.40,16.4,16.4,16.4,22,33,220,1,0,6,36,0,0,0,0,0,,,,,GarcJe00
Charlie Garner,RB,28.231,2000-10-01,NFL,SFO,,ARI,W 27-20,5,5,Sun,21.00,23.0,23.0,22.0,0,0,0,0,0,21,77,2,2,13,0,0,,,,,GarnCh00
Trevor Gaylor,WR,22.333,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,12.20,13.2,13.2,12.7,0,0,0,0,0,0,0,0,1,62,1,0,,,,,GaylTr00
Eddie George,RB,27.007,2000-10-01,NFL,TEN,,NYG,W 28-14,4,5,Sun,21.70,25.7,29.7,23.7,0,0,0,0,0,35,125,1,4,52,0,0,,,,,GeorEd00
Terry Glenn,WR,26.070,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,13.60,19.6,19.6,16.6,0,0,0,0,0,0,0,0,6,76,1,0,,,,,GlenTe00
Jeff Graham,WR,31.230,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,10.70,17.7,20.7,14.2,0,0,0,0,0,0,0,0,7,107,0,0,,,,,GrahJe00
Martin Gramatica,K,24.309,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,5.00,5.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,gramamar01
Ahman Green,RB,23.228,2000-10-01,NFL,GNB,,CHI,L 24-27,5,5,Sun,4.10,9.1,10.1,6.6,0,0,0,0,0,3,20,0,5,41,0,0,,,,,GreeAh00
Trent Green,QB,30.084,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,6.70,6.7,6.7,6.7,3,4,75,1,0,3,-3,0,0,0,0,0,,,,,GreeTr00
Brian Griese,QB,25.197,2000-10-01,NFL,DEN,,NWE,L 19-28,5,5,Sun,19.34,19.3,24.3,20.3,31,50,361,1,1,6,29,0,0,0,0,0,,,,,GrieBr00
Az-Zahir Hakim,WR,23.120,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,10.40,15.4,18.4,12.9,0,0,0,0,0,0,0,0,5,104,0,0,,,,,HakiAz00
Jason Hanson,K,30.106,2000-10-01,NFL,DET,,MIN,L 24-31,5,5,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,hansojas01
Patrick Hape,TE,26.117,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,1.20,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,,,,,HapePa00
Jim Harbaugh,QB,36.283,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,17.92,17.9,22.9,18.9,27,40,348,2,1,1,0,0,0,0,0,0,,,,,HarbJi00
Terry Hardy,TE,24.123,2000-10-01,NFL,ARI,@,SFO,L 20-27,4,5,Sun,1.40,4.4,4.4,2.9,0,0,0,0,0,0,0,0,3,14,0,0,,,,,HardTe00
Jackie Harris,TE,32.271,2000-10-01,NFL,DAL,@,CAR,W 16-13,5,5,Sun,2.00,5.0,5.0,3.5,0,0,0,0,0,0,0,0,3,20,0,0,,,,,HarrJa00
Marvin Harrison*,WR,28.037,2000-10-01,NFL,IND,@,BUF,W 18-16,4,5,Sun,10.50,13.5,13.5,12.0,0,0,0,0,0,0,0,0,3,45,1,0,,,,,HarrMa00
Donald Hayes,WR,25.080,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,2.10,5.1,5.1,3.6,0,0,0,0,0,0,0,0,3,21,0,0,,,,,HayeDo00
Ike Hilliard,WR,24.179,2000-10-01,NFL,NYG,@,TEN,L 14-28,5,5,Sun,11.90,15.9,15.9,13.9,0,0,0,0,0,0,0,0,4,59,1,0,,,,,HillIk00
Priest Holmes,RB,26.360,2000-10-01,NFL,BAL,@,CLE,W 12-0,5,5,Sun,9.40,11.4,11.4,10.4,0,0,0,0,0,20,82,0,2,12,0,0,,,,,HolmPr00
Torry Holt,WR,24.118,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,9.40,12.4,12.4,10.9,0,0,0,0,0,0,0,0,3,34,1,0,,,,,HoltTo00
Michael Husted,K,30.107,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,8.00,8.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,hustemic01
Qadry Ismail,WR,29.328,2000-10-01,NFL,BAL,@,CLE,W 12-0,5,5,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,,IsmaQa00
Rocket Ismail,WR,30.318,2000-10-01,NFL,DAL,@,CAR,W 16-13,5,5,Sun,2.50,5.5,5.5,4.0,0,0,0,0,0,1,0,0,3,25,0,0,,,,,IsmaRa00
Edgerrin James,RB,22.061,2000-10-01,NFL,IND,@,BUF,W 18-16,4,5,Sun,10.30,14.3,14.3,12.3,0,0,0,0,0,19,60,0,4,43,0,0,,,,,JameEd00
Shawn Jefferson,WR,31.222,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,4.30,8.3,8.3,6.3,0,0,0,0,0,0,0,0,4,43,0,0,,,,,JeffSh00
Anthony Johnson,RB,32.342,2000-10-01,NFL,JAX,,PIT,L 13-24,5,5,Sun,1.50,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,,JohnAn00
Brad Johnson,QB,32.018,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,10.48,10.5,11.5,10.5,20,32,207,1,0,2,2,0,0,0,0,0,,,,,JohnBr00
Charles Johnson,WR,28.272,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,10.80,16.8,16.8,13.8,0,0,0,0,0,1,1,0,6,47,1,0,,,,,JohnCh00
J.J. Johnson,RB,26.164,2000-10-01,NFL,MIA,@,CIN,W 31-16,5,5,Sun,1.60,1.6,1.6,1.6,0,0,0,0,0,5,16,0,0,0,0,0,,,,,JohnJ.00
Kevin Johnson,WR,24.078,2000-10-01,NFL,CLE,,BAL,L 0-12,5,5,Sun,1.10,3.1,3.1,2.1,0,0,0,0,0,0,0,0,2,11,0,0,,,,,JohnKe01
Keyshawn Johnson,WR,28.071,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,2.20,8.2,9.2,5.2,0,0,0,0,0,0,0,0,6,42,0,0,,,,,JohnKe00
Rob Johnson,QB,27.197,2000-10-01,NFL,BUF,,IND,L 16-18,4,5,Sun,17.34,18.3,18.3,17.8,21,32,246,1,0,5,41,0,1,-6,0,0,,,,,JohnRo00
Freddie Jones,TE,26.015,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,5.00,12.0,12.0,8.5,0,0,0,0,0,0,0,0,7,50,0,0,,,,,JoneFr00
Reggie Jones,WR,29.146,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,6.70,11.7,11.7,9.2,0,0,0,0,0,0,0,0,5,67,0,0,,,,,JoneRe00
Thomas Jones,RB,22.043,2000-10-01,NFL,ARI,@,SFO,L 20-27,4,5,Sun,9.10,13.1,14.1,11.1,0,0,0,0,0,10,36,1,4,15,0,0,,,,,JoneTh00
Eddie Kennison,WR,27.255,2000-10-01,NFL,CHI,@,GNB,W 27-24,5,5,Sun,7.30,8.3,8.3,7.8,0,0,0,0,0,1,52,0,1,21,0,0,,,,,KennEd00
Shaun King,QB,23.125,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,12.38,12.4,13.4,13.4,19,38,202,1,1,3,23,0,0,0,0,0,,,,,KingSh00
Erron Kinney,TE,23.065,2000-10-01,NFL,TEN,,NYG,W 28-14,4,5,Sun,6.00,11.0,11.0,8.5,0,0,0,0,0,0,0,0,5,60,0,0,,,,,KinnEr00
Dorsey Levens,RB,30.133,2000-10-01,NFL,GNB,,CHI,L 24-27,5,5,Sun,6.50,11.5,11.5,9.0,0,0,0,0,0,11,24,0,5,41,0,0,,,,,LeveDo00
Chad Lewis,TE,28.362,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,5.20,12.2,12.2,8.7,0,0,0,0,0,0,0,0,7,52,0,0,,,,,LewiCh00
Jamal Lewis,RB,21.033,2000-10-01,NFL,BAL,@,CLE,W 12-0,5,5,Sun,9.30,10.3,10.3,9.8,0,0,0,0,0,13,86,0,1,7,0,0,,,,,LewiJa00
Steve Lindsey,PK,25.311,2000-10-01,NFL,JAX,,PIT,L 13-24,5,5,Sun,7.00,7.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,LindSt20
Jonathan Linton,RB,25.329,2000-10-01,NFL,BUF,,IND,L 16-18,4,5,Sun,6.10,7.1,7.1,6.6,0,0,0,0,0,13,58,0,1,3,0,0,,,,,LintJo00
Ryan Longwell,K,26.046,2000-10-01,NFL,GNB,,CHI,L 24-27,5,5,Sun,6.00,6.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,longwrya01
