Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
B.J. Askew,FB,24.087,2004-11-14,NFL,NYJ,,BAL,L 17-20,9,10,Sun,1,5,5.00,0,AskeB.00
Jerry Azumah,RCB,27.074,2004-11-14,NFL,CHI,@,TEN,W 19-17,9,10,Sun,4,98,24.50,0,AzumJe00
Arnaz Battle,WR,24.266,2004-11-14,NFL,SFO,,CAR,L 27-37,9,10,Sun,3,75,25.00,0,BattAr00
Bernard Berrian,WR,23.323,2004-11-14,NFL,CHI,@,TEN,W 19-17,9,10,Sun,1,10,10.00,0,BerrBe00
Ladell Betts,RB,25.079,2004-11-14,NFL,WAS,,CIN,L 10-17,9,10,Sun,1,18,18.00,0,BettLa00
Jamall Broussard,WR,23.087,2004-11-14,NFL,CAR,@,SFO,W 37-27,9,10,Sun,5,113,22.60,0,BrouJa20
Kelly Campbell,WR,24.114,2004-11-14,NFL,MIN,@,GNB,L 31-34,9,10,Sun,5,98,19.60,0,CampKe00
Kerry Carter,RB,23.331,2004-11-14,NFL,SEA,@,STL,L 12-23,9,10,Sun,5,155,31.00,0,CartKe01
Antonio Chatman,WR,25.276,2004-11-14,NFL,GNB,,MIN,W 34-31,9,10,Sun,2,27,13.50,0,ChatAn00
Torrie Cox,CB,24.016,2004-11-14,NFL,TAM,@,ATL,L 14-24,9,10,Sun,4,101,25.25,0,CoxxTo21
Najeh Davenport,RB,25.280,2004-11-14,NFL,GNB,,MIN,W 34-31,9,10,Sun,1,27,27.00,0,DaveNa00
Ron Dayne,RB,26.245,2004-11-14,NFL,NYG,@,ARI,L 14-17,9,10,Sun,1,11,11.00,0,DaynRo00
Eddie Drummond,WR,24.216,2004-11-14,NFL,DET,@,JAX,L 17-23,9,10,Sun,2,58,29.00,0,DrumEd00
Heath Evans,FB,25.320,2004-11-14,NFL,SEA,@,STL,L 12-23,9,10,Sun,1,13,13.00,0,EvanHe00
Robert Ferguson,WR,24.333,2004-11-14,NFL,GNB,,MIN,W 34-31,9,10,Sun,3,109,36.33,0,FergRo00
Earnest Graham,RB,24.304,2004-11-14,NFL,TAM,@,ATL,L 14-24,9,10,Sun,1,17,17.00,0,GrahEa00
DeJuan Groce,CB,24.271,2004-11-14,NFL,STL,,SEA,W 23-12,9,10,Sun,1,15,15.00,0,GrocDe20
Dante Hall,WR,26.074,2004-11-14,NFL,KAN,@,NOR,L 20-27,9,10,Sun,6,164,27.33,0,HallDa00
Arlen Harris,RB,24.206,2004-11-14,NFL,STL,,SEA,W 23-12,9,10,Sun,4,95,23.75,0,HarrAr00
Maurice Hicks,RB,26.115,2004-11-14,NFL,SFO,,CAR,L 27-37,9,10,Sun,5,103,20.60,0,HickMa00
Frisman Jackson,WR,25.155,2004-11-14,NFL,CLE,,PIT,L 10-24,9,10,Sun,1,16,16.00,0,JackFr01
Bethel Johnson,WR,25.277,2004-11-14,NFL,NWE,,BUF,W 29-6,9,10,Sun,1,32,32.00,0,JohnBe00
LaMont Jordan,RB-K,26.003,2004-11-14,NFL,NYJ,,BAL,L 17-20,9,10,Sun,2,57,28.50,0,JordLa00
Jermaine Lewis,WR,30.029,2004-11-14,NFL,JAX,,DET,W 23-17,9,10,Sun,3,58,19.33,0,LewiJe00
Michael Lewis,WR,33.000,2004-11-14,NFL,NOR,,KAN,W 27-20,9,10,Sun,5,108,21.60,0,LewiMi00
Jason McAddley,WR,25.109,2004-11-14,NFL,TEN,,CHI,L 17-19,9,10,Sun,2,57,28.50,0,McAdJa00
Terrence McGee,LCB,24.031,2004-11-14,NFL,BUF,@,NWE,L 6-29,9,10,Sun,6,132,22.00,0,McGeTe99
J.J. Moses,WR,25.063,2004-11-14,NFL,HOU,@,IND,L 14-49,9,10,Sun,7,166,23.71,0,MoseJ.00
Deltha O'Neal,LCB,27.289,2004-11-14,NFL,CIN,@,WAS,W 17-10,9,10,Sun,1,15,15.00,0,ONeaDe00
Patrick Pass,FB,26.319,2004-11-14,NFL,NWE,,BUF,W 29-6,9,10,Sun,1,16,16.00,0,PassPa00
Antwaan Randle El,WR,25.089,2004-11-14,NFL,PIT,@,CLE,W 24-10,9,10,Sun,2,48,24.00,0,RandAn00
Kemp Rasmussen,DE,25.173,2004-11-14,NFL,CAR,@,SFO,W 37-27,9,10,Sun,1,12,12.00,0,RasmKe20
Dominic Rhodes,RB,25.302,2004-11-14,NFL,IND,,HOU,W 49-14,9,10,Sun,3,70,23.33,0,RhodDo00
Allen Rossum,CB,29.023,2004-11-14,NFL,ATL,,TAM,W 24-14,9,10,Sun,3,74,24.67,0,RossAl99
B.J. Sams,RB,24.016,2004-11-14,NFL,BAL,@,NYJ,W 20-17,9,10,Sun,4,101,25.25,0,SamsB.00
Josh Scobey,RB,24.339,2004-11-14,NFL,ARI,,NYG,W 17-14,9,10,Sun,3,62,20.67,0,ScobJo00
Daimon Shelton,FB,32.060,2004-11-14,NFL,BUF,@,NWE,L 6-29,9,10,Sun,1,10,10.00,0,ShelDa00
James Thrash,WR,29.200,2004-11-14,NFL,WAS,,CIN,L 10-17,9,10,Sun,3,46,15.33,0,ThraJa00
Michael Waddell,CB,23.310,2004-11-14,NFL,TEN,,CHI,L 17-19,9,10,Sun,2,51,25.50,0,WaddMi20
Derrick Ward,RB,24.076,2004-11-14,NFL,NYG,@,ARI,L 14-17,9,10,Sun,1,28,28.00,0,WardDe01
Kenny Watson,HB,26.246,2004-11-14,NFL,CIN,@,WAS,W 17-10,9,10,Sun,1,14,14.00,0,WatsKe00
Terrance Copper,WR,22.248,2004-11-15,NFL,DAL,,PHI,L 21-49,9,10,Mon,2,42,21.00,0,CoppTe00
Roderick Hood,CB,23.043,2004-11-15,NFL,PHI,@,DAL,W 49-21,9,10,Mon,3,55,18.33,0,HoodRo20
ReShard Lee,RB,24.034,2004-11-15,NFL,DAL,,PHI,L 21-49,9,10,Mon,5,153,30.60,0,LeexRe00
Greg Lewis,WR,24.277,2004-11-15,NFL,PHI,@,DAL,W 49-21,9,10,Mon,1,15,15.00,0,LewiGr01
Roc Alexander,CB,23.059,2004-11-21,NFL,DEN,@,NOR,W 34-13,10,11,Sun,4,87,21.75,0,AlexRo21
Richard Alston,WR,24.001,2004-11-21,NFL,CLE,,NYJ,L 7-10,10,11,Sun,3,77,25.67,0,AlstRi20
Jerry Azumah,RCB,27.081,2004-11-21,NFL,CHI,,IND,L 10-41,10,11,Sun,6,111,18.50,0,AzumJe00
Bernard Berrian,WR,23.330,2004-11-21,NFL,CHI,,IND,L 10-41,10,11,Sun,2,47,23.50,0,BerrBe00
Ladell Betts,RB,25.086,2004-11-21,NFL,WAS,@,PHI,L 6-28,10,11,Sun,4,98,24.50,0,BettLa00
Jamall Broussard,WR,23.094,2004-11-21,NFL,CAR,,ARI,W 35-10,10,11,Sun,2,47,23.50,0,BrouJa20
Shawn Bryson,RB,28.001,2004-11-21,NFL,DET,@,MIN,L 19-22,10,11,Sun,1,14,14.00,0,BrysSh00
Kelly Campbell,WR,24.121,2004-11-21,NFL,MIN,,DET,W 22-19,10,11,Sun,1,17,17.00,0,CampKe00
Kerry Carter,RB,23.338,2004-11-21,NFL,SEA,,MIA,W 24-17,10,11,Sun,3,60,20.00,0,CartKe01
Antonio Chatman,WR/K,25.283,2004-11-21,NFL,GNB,@,HOU,W 16-13,10,11,Sun,2,39,19.50,0,ChatAn00
Ricardo Colclough,CB,21.056,2004-11-21,NFL,PIT,@,CIN,W 19-14,10,11,Sun,1,21,21.00,0,ColcRi20
Terrance Copper,WR,22.254,2004-11-21,NFL,DAL,@,BAL,L 10-30,10,11,Sun,1,39,39.00,0,CoppTe00
Jerricho Cotchery,WR,22.158,2004-11-21,NFL,NYJ,@,CLE,W 10-7,10,11,Sun,1,30,30.00,0,CotcJe00
Torrie Cox,CB,24.023,2004-11-21,NFL,TAM,,SFO,W 35-3,10,11,Sun,1,18,18.00,0,CoxxTo21
Ronald Curry,WR,25.177,2004-11-21,NFL,OAK,,SDG,L 17-23,10,11,Sun,2,28,14.00,0,CurrRo01
Matt Cushing,TE,29.142,2004-11-21,NFL,PIT,@,CIN,W 19-14,10,11,Sun,1,13,13.00,0,CushMa00
Eddie Drummond,WR,24.223,2004-11-21,NFL,DET,@,MIN,L 19-22,10,11,Sun,4,156,39.00,1,DrumEd00
Tim Dwight,WR,29.131,2004-11-21,NFL,SDG,@,OAK,W 23-17,10,11,Sun,3,64,21.33,0,DwigTi00
Eric Edwards,TE,24.109,2004-11-21,NFL,ARI,@,CAR,L 10-35,10,11,Sun,1,14,14.00,0,EdwaEr00
Troy Edwards,WR,27.228,2004-11-21,NFL,JAX,,TEN,L 15-18,10,11,Sun,5,121,24.20,0,EdwaTr00
Robert Ferguson,WR,24.340,2004-11-21,NFL,GNB,@,HOU,W 16-13,10,11,Sun,2,21,10.50,0,FergRo00
Erik Flowers,DE,26.265,2004-11-21,NFL,STL,@,BUF,L 17-37,10,11,Sun,1,0,0.00,0,FlowEr20
Doug Gabriel,WR,24.086,2004-11-21,NFL,OAK,,SDG,L 17-23,10,11,Sun,3,42,14.00,0,GabrDo00
Joey Goodspeed,FB,26.273,2004-11-21,NFL,STL,@,BUF,L 17-37,10,11,Sun,1,9,9.00,0,GoodJo00
Earnest Graham,RB,24.311,2004-11-21,NFL,TAM,,SFO,W 35-3,10,11,Sun,1,18,18.00,0,GrahEa00
Arlen Harris,RB,24.213,2004-11-21,NFL,STL,@,BUF,L 17-37,10,11,Sun,6,109,18.17,0,HarrAr00
Maurice Hicks,RB,26.122,2004-11-21,NFL,SFO,@,TAM,L 3-35,10,11,Sun,2,50,25.00,0,HickMa00
Roderick Hood,CB,23.049,2004-11-21,NFL,PHI,,WAS,W 28-6,10,11,Sun,2,35,17.50,0,HoodRo20
ReShard Lee,RB,24.040,2004-11-21,NFL,DAL,@,BAL,L 10-30,10,11,Sun,5,102,20.40,0,LeexRe00
Michael Lewis,WR,33.007,2004-11-21,NFL,NOR,,DEN,L 13-34,10,11,Sun,6,158,26.33,0,LewiMi00
Sean Locklear,T/G,23.176,2004-11-21,NFL,SEA,,MIA,W 24-17,10,11,Sun,1,12,12.00,0,LockSe20
Jason McAddley,WR,25.116,2004-11-21,NFL,TEN,@,JAX,W 18-15,10,11,Sun,2,36,18.00,0,McAdJa00
Fred McAfee,RB,36.154,2004-11-21,NFL,NOR,,DEN,L 13-34,10,11,Sun,1,16,16.00,0,McAfFr00
Terrence McGee,LCB,24.038,2004-11-21,NFL,BUF,,STL,W 37-17,10,11,Sun,4,93,23.25,0,McGeTe99
J.J. Moses,WR,25.070,2004-11-21,NFL,HOU,,GNB,L 13-16,10,11,Sun,4,73,18.25,0,MoseJ.00
Willie Ponder,WR,24.281,2004-11-21,NFL,NYG,,ATL,L 10-14,10,11,Sun,2,36,18.00,0,PondWi00
Antwaan Randle El,WR,25.096,2004-11-21,NFL,PIT,@,CIN,W 19-14,10,11,Sun,2,50,25.00,0,RandAn00
Dominic Rhodes,RB,25.309,2004-11-21,NFL,IND,@,CHI,W 41-10,10,11,Sun,3,57,19.00,0,RhodDo00
Allen Rossum,CB,29.030,2004-11-21,NFL,ATL,@,NYG,W 14-10,10,11,Sun,3,54,18.00,0,RossAl99
Cliff Russell,WR,25.287,2004-11-21,NFL,CIN,,PIT,L 14-19,10,11,Sun,2,41,20.50,0,RussCl00
B.J. Sams,RB,24.023,2004-11-21,NFL,BAL,,DAL,W 30-10,10,11,Sun,3,42,14.00,0,SamsB.00
Josh Scobey,RB,24.346,2004-11-21,NFL,ARI,@,CAR,L 10-35,10,11,Sun,4,89,22.25,0,ScobJo00
Mike Sellers,HB,29.123,2004-11-21,NFL,WAS,@,PHI,L 6-28,10,11,Sun,1,17,17.00,0,SellMi00
Onterrio Smith,RB,23.349,2004-11-21,NFL,MIN,,DET,W 22-19,10,11,Sun,2,40,20.00,0,SmitOn00
Kyle Vanden Bosch,DE,26.004,2004-11-21,NFL,ARI,@,CAR,L 10-35,10,11,Sun,1,7,7.00,0,VandKy99
Kenny Watson,HB,26.253,2004-11-21,NFL,CIN,,PIT,L 14-19,10,11,Sun,2,38,19.00,0,WatsKe00
Wes Welker,KR,23.204,2004-11-21,NFL,MIA,@,SEA,L 17-24,10,11,Sun,4,91,22.75,0,WelkWe00
Tully Banta-Cain,LB,24.086,2004-11-22,NFL,NWE,@,KAN,W 27-19,10,11,Mon,1,21,21.00,0,BantTu20
Dante Hall,WR,26.082,2004-11-22,NFL,KAN,,NWE,L 19-27,10,11,Mon,6,156,26.00,0,HallDa00
Bethel Johnson,WR,25.285,2004-11-22,NFL,NWE,@,KAN,W 27-19,10,11,Mon,4,73,18.25,0,JohnBe00
Jerry Azumah,CB,27.085,2004-11-25,NFL,CHI,@,DAL,L 7-21,11,12,Thu,2,26,13.00,0,AzumJe00
Terrance Copper,WR,22.258,2004-11-25,NFL,DAL,,CHI,W 21-7,11,12,Thu,1,22,22.00,0,CoppTe00
Eddie Drummond,WR,24.227,2004-11-25,NFL,DET,,IND,L 9-41,11,12,Thu,3,57,19.00,0,DrumEd00
Bryan Johnson,FB,26.312,2004-11-25,NFL,CHI,@,DAL,L 7-21,11,12,Thu,1,18,18.00,0,JohnBr01
Adrian Peterson,RB,25.147,2004-11-25,NFL,CHI,@,DAL,L 7-21,11,12,Thu,1,18,18.00,0,PeteAd00
Dominic Rhodes,RB,25.313,2004-11-25,NFL,IND,@,DET,W 41-9,11,12,Thu,2,48,24.00,0,RhodDo00
Reggie Swinton,WR,29.124,2004-11-25,NFL,DET,,IND,L 9-41,11,12,Thu,2,45,22.50,0,SwinRe00
Roc Alexander,CB,23.066,2004-11-28,NFL,DEN,,OAK,L 24-25,11,12,Sun,4,85,21.25,0,AlexRo21
Richard Alston,WR,24.008,2004-11-28,NFL,CLE,@,CIN,L 48-58,11,12,Sun,10,212,21.20,0,AlstRi20
Ladell Betts,RB,25.093,2004-11-28,NFL,WAS,@,PIT,L 7-16,11,12,Sun,5,74,14.80,0,BettLa00
Kerry Carter,RB,23.345,2004-11-28,NFL,SEA,,BUF,L 9-38,11,12,Sun,6,107,17.83,0,CartKe01
Ricardo Colclough,CB,21.063,2004-11-28,NFL,PIT,,WAS,W 16-7,11,12,Sun,1,22,22.00,0,ColcRi20
Torrie Cox,CB,24.030,2004-11-28,NFL,TAM,@,CAR,L 14-21,11,12,Sun,2,35,17.50,0,CoxxTo21
Tim Dwight,WR,29.138,2004-11-28,NFL,SDG,@,KAN,W 34-31,11,12,Sun,6,135,22.50,0,DwigTi00
Troy Edwards,WR,27.235,2004-11-28,NFL,JAX,@,MIN,L 16-27,11,12,Sun,2,32,16.00,0,EdwaTr00
Doug Gabriel,WR,24.093,2004-11-28,NFL,OAK,@,DEN,W 25-24,11,12,Sun,3,82,27.33,0,GabrDo00
Dante Hall,WR,26.088,2004-11-28,NFL,KAN,,SDG,L 31-34,11,12,Sun,6,233,38.83,1,HallDa00
Maurice Hicks,RB,26.129,2004-11-28,NFL,SFO,,MIA,L 17-24,11,12,Sun,4,104,26.00,0,HickMa00
Tony Hollings,RB,22.363,2004-11-28,NFL,HOU,,TEN,W 31-21,11,12,Sun,1,23,23.00,0,HollTo00
Roderick Hood,CB,23.056,2004-11-28,NFL,PHI,@,NYG,W 27-6,11,12,Sun,2,47,23.50,0,HoodRo20
T.J. Houshmandzadeh,WR,27.063,2004-11-28,NFL,CIN,,CLE,W 58-48,11,12,Sun,1,17,17.00,0,HousTJ00
Bethel Johnson,WR,25.291,2004-11-28,NFL,NWE,,BAL,W 24-3,11,12,Sun,1,27,27.00,0,JohnBe00
Mark Jones,WR/D,24.025,2004-11-28,NFL,NYG,,PHI,L 6-27,11,12,Sun,1,17,17.00,0,JoneMa01
Jermaine Lewis,WR,30.043,2004-11-28,NFL,JAX,@,MIN,L 16-27,11,12,Sun,1,20,20.00,0,LewiJe00
Jason McAddley,WR,25.123,2004-11-28,NFL,TEN,@,HOU,L 21-31,11,12,Sun,3,53,17.67,0,McAdJa00
Terrence McGee,LCB,24.045,2004-11-28,NFL,BUF,@,SEA,W 38-9,11,12,Sun,1,23,23.00,0,McGeTe99
Langston Moore,RDT,23.134,2004-11-28,NFL,CIN,,CLE,W 58-48,11,12,Sun,1,15,15.00,0,MoorLa20
J.J. Moses,WR,25.077,2004-11-28,NFL,HOU,,TEN,W 31-21,11,12,Sun,3,70,23.33,0,MoseJ.00
Eric Moulds,WR,31.134,2004-11-28,NFL,BUF,@,SEA,W 38-9,11,12,Sun,1,2,2.00,0,MoulEr00
Patrick Pass,FB,26.333,2004-11-28,NFL,NWE,,BAL,W 24-3,11,12,Sun,1,18,18.00,0,PassPa00
Willie Ponder,WR,24.288,2004-11-28,NFL,NYG,,PHI,L 6-27,11,12,Sun,4,99,24.75,0,PondWi00
J.R. Redmond,RB,27.061,2004-11-28,NFL,OAK,@,DEN,W 25-24,11,12,Sun,2,50,25.00,0,RedmJ.00
J.R. Reed,S,22.291,2004-11-28,NFL,PHI,@,NYG,W 27-6,11,12,Sun,1,18,18.00,0,ReedJ.20
Jamal Robertson,RB,27.323,2004-11-28,NFL,CAR,,TAM,W 21-14,11,12,Sun,2,45,22.50,0,RobeJa00
Allen Rossum,CB,29.037,2004-11-28,NFL,ATL,,NOR,W 24-21,11,12,Sun,4,99,24.75,0,RossAl99
Cliff Russell,WR,25.294,2004-11-28,NFL,CIN,,CLE,W 58-48,11,12,Sun,5,114,22.80,0,RussCl00
B.J. Sams,RB,24.030,2004-11-28,NFL,BAL,@,NWE,L 3-24,11,12,Sun,6,106,17.67,0,SamsB.00
Josh Scobey,RB,24.353,2004-11-28,NFL,ARI,,NYJ,L 3-13,11,12,Sun,1,21,21.00,0,ScobJo00
Onterrio Smith,RB,23.356,2004-11-28,NFL,MIN,,JAX,W 27-16,11,12,Sun,1,21,21.00,0,SmitOn00
Aaron Stecker,RB,29.015,2004-11-28,NFL,NOR,@,ATL,L 21-24,11,12,Sun,3,56,18.67,0,StecAa00
Ike Taylor,CB,24.207,2004-11-28,NFL,PIT,,WAS,W 16-7,11,12,Sun,1,21,21.00,0,TaylIk20
Michael Waddell,CB,23.324,2004-11-28,NFL,TEN,@,HOU,L 21-31,11,12,Sun,2,38,19.00,0,WaddMi20
Kenny Watson,HB,26.260,2004-11-28,NFL,CIN,,CLE,W 58-48,11,12,Sun,2,54,27.00,0,WatsKe00
Wes Welker,KR,23.211,2004-11-28,NFL,MIA,@,SFO,W 24-17,11,12,Sun,2,31,15.50,0,WelkWe00
Antonio Chatman,WR/K,25.291,2004-11-29,NFL,GNB,,STL,W 45-17,11,12,Mon,2,40,20.00,0,ChatAn00
Robert Ferguson,WR,24.348,2004-11-29,NFL,GNB,,STL,W 45-17,11,12,Mon,1,26,26.00,0,FergRo00
Arlen Harris,RB,24.221,2004-11-29,NFL,STL,@,GNB,L 17-45,11,12,Mon,7,136,19.43,0,HarrAr00
Brandon Manumaleuna,TE,24.330,2004-11-29,NFL,STL,@,GNB,L 17-45,11,12,Mon,1,13,13.00,0,ManuBr00
Kenny Peterson,DT/D,26.008,2004-11-29,NFL,GNB,,STL,W 45-17,11,12,Mon,1,6,6.00,0,PeteKe21
Roc Alexander,CB,23.073,2004-12-05,NFL,DEN,@,SDG,L 17-20,12,13,Sun,4,62,15.50,0,AlexRo21
David Allen,KR,26.300,2004-12-05,NFL,JAX,,PIT,L 16-17,12,13,Sun,2,35,17.50,0,AlleDa00
Richard Alston,WR,24.015,2004-12-05,NFL,CLE,,NWE,L 15-42,12,13,Sun,6,137,22.83,0,AlstRi20
Jerry Azumah,RCB,27.095,2004-12-05,NFL,CHI,,MIN,W 24-14,12,13,Sun,2,36,18.00,0,AzumJe00
Brandon Bennett,RB,31.306,2004-12-05,NFL,CAR,@,NOR,W 32-21,12,13,Sun,1,19,19.00,0,BennBr00
Bernard Berrian,WR,23.344,2004-12-05,NFL,CHI,,MIN,W 24-14,12,13,Sun,1,14,14.00,0,BerrBe00
Ladell Betts,RB,25.100,2004-12-05,NFL,WAS,,NYG,W 31-7,12,13,Sun,1,20,20.00,0,BettLa00
Jamall Broussard,WR,23.108,2004-12-05,NFL,CAR,@,NOR,W 32-21,12,13,Sun,2,68,34.00,0,BrouJa20
Kelly Campbell,WR,24.135,2004-12-05,NFL,MIN,@,CHI,L 14-24,12,13,Sun,2,24,12.00,0,CampKe00
Jonathan Carter,WR-K,25.260,2004-12-05,NFL,NYJ,,HOU,W 29-7,12,13,Sun,1,29,29.00,0,CartJo01
Ricardo Colclough,CB,21.070,2004-12-05,NFL,PIT,@,JAX,W 17-16,12,13,Sun,3,69,23.00,0,ColcRi20
Najeh Davenport,RB,25.301,2004-12-05,NFL,GNB,@,PHI,L 17-47,12,13,Sun,3,59,19.67,0,DaveNa00
Tim Dwight,WR,29.145,2004-12-05,NFL,SDG,,DEN,W 20-17,12,13,Sun,4,88,22.00,0,DwigTi00
Robert Ferguson,WR,24.354,2004-12-05,NFL,GNB,@,PHI,L 17-47,12,13,Sun,5,115,23.00,0,FergRo00
Doug Gabriel,WR,24.100,2004-12-05,NFL,OAK,,KAN,L 27-34,12,13,Sun,7,152,21.71,0,GabrDo00
Justin Griffith,FB,24.137,2004-12-05,NFL,ATL,@,TAM,L 0-27,12,13,Sun,1,31,31.00,0,GrifJu00
Dante Hall,WR,26.095,2004-12-05,NFL,KAN,@,OAK,W 34-27,12,13,Sun,5,136,27.20,0,HallDa00
Arlen Harris,RB,24.227,2004-12-05,NFL,STL,,SFO,W 16-6,12,13,Sun,3,50,16.67,0,HarrAr00
Maurice Hicks,RB,26.136,2004-12-05,NFL,SFO,@,STL,L 6-16,12,13,Sun,3,71,23.67,0,HickMa00
Bethel Johnson,WR,25.298,2004-12-05,NFL,NWE,@,CLE,W 42-15,12,13,Sun,3,134,44.67,1,JohnBe00
Bryant Johnson,Z-WR,23.273,2004-12-05,NFL,ARI,@,DET,L 12-26,12,13,Sun,3,77,25.67,0,JohnBr02
Greg Jones,RB,23.210,2004-12-05,NFL,JAX,,PIT,L 16-17,12,13,Sun,2,43,21.50,0,JoneGr01
Greg Lewis,WR,24.297,2004-12-05,NFL,PHI,,GNB,W 47-17,12,13,Sun,1,13,13.00,0,LewiGr01
Jason McAddley,WR,25.130,2004-12-05,NFL,TEN,@,IND,L 24-51,12,13,Sun,7,184,26.29,0,McAdJa00
Fred McAfee,RB,36.168,2004-12-05,NFL,NOR,,CAR,L 21-32,12,13,Sun,1,23,23.00,0,McAfFr00
Terrence McGee,LCB,24.052,2004-12-05,NFL,BUF,@,MIA,W 42-32,12,13,Sun,5,173,34.60,1,McGeTe99
J.J. Moses,WR,25.084,2004-12-05,NFL,HOU,@,NYJ,L 7-29,12,13,Sun,4,87,21.75,0,MoseJ.00
Moran Norris,FB,26.172,2004-12-05,NFL,HOU,@,NYJ,L 7-29,12,13,Sun,1,10,10.00,0,NorrMo00
J.R. Reed,S,22.298,2004-12-05,NFL,PHI,,GNB,W 47-17,12,13,Sun,3,47,15.67,0,ReedJ.20
Dominic Rhodes,RB,25.323,2004-12-05,NFL,IND,,TEN,W 51-24,12,13,Sun,3,49,16.33,0,RhodDo00
Allen Rossum,CB,29.044,2004-12-05,NFL,ATL,@,TAM,L 0-27,12,13,Sun,5,104,20.80,0,RossAl99
Cliff Russell,WR,25.301,2004-12-05,NFL,CIN,@,BAL,W 27-26,12,13,Sun,7,148,21.14,0,RussCl00
B.J. Sams,RB,24.037,2004-12-05,NFL,BAL,,CIN,L 26-27,12,13,Sun,5,104,20.80,0,SamsB.00
Bo Schobel,DE,23.256,2004-12-05,NFL,TEN,@,IND,L 24-51,12,13,Sun,1,12,12.00,0,SchoBo20
Josh Scobey,RB,24.360,2004-12-05,NFL,ARI,@,DET,L 12-26,12,13,Sun,2,31,15.50,0,ScobJo00
Ian Smart,RB,24.281,2004-12-05,NFL,TAM,,ATL,W 27-0,12,13,Sun,1,17,17.00,0,SmarIa00
Onterrio Smith,RB,23.363,2004-12-05,NFL,MIN,@,CHI,L 14-24,12,13,Sun,3,40,13.33,0,SmitOn00
Kendrick Starling,WR,24.344,2004-12-05,NFL,HOU,@,NYJ,L 7-29,12,13,Sun,1,14,14.00,0,StarKe21
Aaron Stecker,RB,29.022,2004-12-05,NFL,NOR,,CAR,L 21-32,12,13,Sun,8,214,26.75,0,StecAa00
Reggie Swinton,WR,29.134,2004-12-05,NFL,DET,,ARI,W 26-12,12,13,Sun,4,67,16.75,0,SwinRe00
Ike Taylor,CB,24.214,2004-12-05,NFL,PIT,@,JAX,W 17-16,12,13,Sun,1,19,19.00,0,TaylIk20
James Thrash,WR,29.221,2004-12-05,NFL,WAS,,NYG,W 31-7,12,13,Sun,1,31,31.00,0,ThraJa00
Michael Waddell,RCB,23.331,2004-12-05,NFL,TEN,@,IND,L 24-51,12,13,Sun,1,20,20.00,0,WaddMi20
Derrick Ward,RB,24.097,2004-12-05,NFL,NYG,@,WAS,L 7-31,12,13,Sun,6,194,32.33,1,WardDe01
Wes Welker,KR,23.218,2004-12-05,NFL,MIA,,BUF,L 32-42,12,13,Sun,6,158,26.33,0,WelkWe00
Jonathan Wells,RB,25.137,2004-12-05,NFL,HOU,@,NYJ,L 7-29,12,13,Sun,1,18,18.00,0,WellJo00
Jimmy Wyrick,CB,27.340,2004-12-05,NFL,MIA,,BUF,L 32-42,12,13,Sun,1,58,58.00,0,WyriJi20
Terrance Copper,WR,22.269,2004-12-06,NFL,DAL,@,SEA,W 43-39,12,13,Mon,1,13,13.00,0,CoppTe00
ReShard Lee,RB,24.055,2004-12-06,NFL,DAL,@,SEA,W 43-39,12,13,Mon,6,143,23.83,0,LeexRe00
Maurice Morris,RB,25.005,2004-12-06,NFL,SEA,,DAL,L 39-43,12,13,Mon,7,121,17.29,0,MorrMa00
David Allen,KR,26.307,2004-12-12,NFL,JAX,,CHI,W 22-3,13,14,Sun,3,51,17.00,0,AlleDa00
Richard Alston,WR,24.022,2004-12-12,NFL,CLE,@,BUF,L 7-37,13,14,Sun,6,119,19.83,0,AlstRi20
Jerry Azumah,RCB,27.102,2004-12-12,NFL,CHI,@,JAX,L 3-22,13,14,Sun,5,140,28.00,0,AzumJe00
Arnaz Battle,WR,24.294,2004-12-12,NFL,SFO,@,ARI,W 31-28,13,14,Sun,1,17,17.00,0,BattAr00
Brandon Bennett,RB,31.313,2004-12-12,NFL,CAR,,STL,W 20-7,13,14,Sun,2,62,31.00,0,BennBr00
Ladell Betts,RB,25.107,2004-12-12,NFL,WAS,,PHI,L 14-17,13,14,Sun,4,137,34.25,0,BettLa00
Kelly Campbell,WR,24.142,2004-12-12,NFL,MIN,,SEA,L 23-27,13,14,Sun,3,60,20.00,0,CampKe00
Jonathan Carter,WR-K,25.267,2004-12-12,NFL,NYJ,@,PIT,L 6-17,13,14,Sun,3,58,19.33,0,CartJo01
Aveion Cason,RB,25.153,2004-12-12,NFL,STL,@,CAR,L 7-20,13,14,Sun,5,93,18.60,0,CasoAv00
Jesse Chatman,RB,25.081,2004-12-12,NFL,SDG,,TAM,W 31-24,13,14,Sun,3,70,23.33,0,ChatJe00
Ricardo Colclough,CB,21.077,2004-12-12,NFL,PIT,,NYJ,W 17-6,13,14,Sun,2,27,13.50,0,ColcRi20
Terrance Copper,WR,22.275,2004-12-12,NFL,DAL,,NOR,L 13-27,13,14,Sun,1,12,12.00,0,CoppTe00
Donte Curry,LB,26.143,2004-12-12,NFL,DET,@,GNB,L 13-16,13,14,Sun,1,-1,-1.00,0,CurrDo21
Najeh Davenport,RB,25.308,2004-12-12,NFL,GNB,,DET,W 16-13,13,14,Sun,1,12,12.00,0,DaveNa00
