Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id 
Eddie George,RB,29.047,2002-11-10,NFL,TEN,,HOU,W 17-10,9,10,Sun,25,86,3.44,0,GeorEd00
Nick Goings,RB,24.288,2002-11-10,NFL,CAR,,NOR,L 24-34,9,10,Sun,4,8,2.00,0,GoinNi00
Lamar Gordon,RB,22.307,2002-11-10,NFL,STL,,SDG,W 28-24,9,10,Sun,1,9,9.00,0,GordLa00
Ahman Green,RB,25.267,2002-11-10,NFL,GNB,,DET,W 40-14,9,10,Sun,12,50,4.17,0,GreeAh00
Mike Green,FB-R,25.339,2002-11-10,NFL,TEN,,HOU,W 17-10,9,10,Sun,4,10,2.50,0,GreeMi00
Trent Green,QB,32.124,2002-11-10,NFL,KAN,@,SFO,L 13-17,9,10,Sun,1,7,7.00,0,GreeTr00
Dante Hall,WR,24.070,2002-11-10,NFL,KAN,@,SFO,L 13-17,9,10,Sun,1,-1,-1.00,0,HallDa00
Karl Hankton,WR,32.109,2002-11-10,NFL,CAR,,NOR,L 24-34,9,10,Sun,1,-6,-6.00,0,HankKa00
Joey Harrington,QB,24.020,2002-11-10,NFL,DET,@,GNB,L 14-40,9,10,Sun,1,0,0.00,0,HarrJo00
Matt Hasselbeck,QB,27.046,2002-11-10,NFL,SEA,@,ARI,W 27-6,9,10,Sun,4,3,0.75,0,HassMa00
Garrison Hearst,RB,31.310,2002-11-10,NFL,SFO,,KAN,W 17-13,9,10,Sun,15,69,4.60,1,HearGa00
Priest Holmes,RB,29.034,2002-11-10,NFL,KAN,@,SFO,L 13-17,9,10,Sun,11,51,4.64,1,HolmPr00
Brad Hoover,FB,25.364,2002-11-10,NFL,CAR,,NOR,L 24-34,9,10,Sun,1,0,0.00,0,HoovBr00
Damon Huard,QB,29.124,2002-11-10,NFL,NWE,@,CHI,W 33-30,9,10,Sun,1,4,4.00,0,HuarDa00
Leon Johnson,RB,28.120,2002-11-10,NFL,CHI,,NWE,L 30-33,9,10,Sun,5,10,2.00,0,JohnLe00
Thomas Jones,RB,24.083,2002-11-10,NFL,ARI,,SEA,L 6-27,9,10,Sun,11,24,2.18,0,JoneTh00
LaMont Jordan,RB/K,23.364,2002-11-10,NFL,NYJ,,MIA,W 13-10,9,10,Sun,6,20,3.33,0,JordLa00
Eddie Kennison,X,29.294,2002-11-10,NFL,KAN,@,SFO,L 13-17,9,10,Sun,1,8,8.00,0,KennEd00
Jim Kleinsasser,HB,25.283,2002-11-10,NFL,MIN,,NYG,L 20-27,9,10,Sun,1,4,4.00,0,KleiJi00
Dorsey Levens,RB,32.173,2002-11-10,NFL,PHI,,IND,L 13-35,9,10,Sun,7,44,6.29,0,LeveDo00
Jamal Lewis,RB,23.073,2002-11-10,NFL,BAL,,CIN,W 38-27,9,10,Sun,21,135,6.43,2,LewiJa00
Ray Lucas,QB,30.096,2002-11-10,NFL,MIA,@,NYJ,L 10-13,9,10,Sun,2,10,5.00,0,LucaRa00
Stacey Mack,RB,27.137,2002-11-10,NFL,JAX,,WAS,W 26-7,9,10,Sun,7,56,8.00,1,MackSt00
Tommy Maddox,QB,31.069,2002-11-10,NFL,PIT,,ATL,T 34-34,9,10,Sun,2,7,3.50,0,MaddTo00
Peyton Manning,QB,26.231,2002-11-10,NFL,IND,@,PHI,W 35-13,9,10,Sun,2,11,5.50,0,MannPe00
Curtis Martin*,RB,29.193,2002-11-10,NFL,NYJ,,MIA,W 13-10,9,10,Sun,19,74,3.89,1,MartCu00
Shane Matthews,QB,32.162,2002-11-10,NFL,WAS,@,JAX,L 7-26,9,10,Sun,1,4,4.00,0,MattSh00
Deuce McAllister,RB,23.318,2002-11-10,NFL,NOR,@,CAR,W 34-24,9,10,Sun,21,71,3.38,2,McAlDe00
Justin McCareins,WR,23.344,2002-11-10,NFL,TEN,,HOU,W 17-10,9,10,Sun,1,2,2.00,0,McCaJu00
Donovan McNabb,QB,25.350,2002-11-10,NFL,PHI,,IND,L 13-35,9,10,Sun,7,62,8.86,0,McNaDo00
Steve McNair,QB,29.269,2002-11-10,NFL,TEN,,HOU,W 17-10,9,10,Sun,8,46,5.75,0,McNaSt00
Maurice Morris,RB,22.344,2002-11-10,NFL,SEA,@,ARI,W 27-6,9,10,Sun,15,72,4.80,0,MorrMa00
Johnnie Morton,Z,31.034,2002-11-10,NFL,KAN,@,SFO,L 13-17,9,10,Sun,1,13,13.00,0,MortJo00
Santana Moss,WR/K,23.162,2002-11-10,NFL,NYJ,,MIA,W 13-10,9,10,Sun,1,-4,-4.00,0,MossSa00
James Mungro,RB,24.270,2002-11-10,NFL,IND,@,PHI,W 35-13,9,10,Sun,28,114,4.07,2,MungJa00
Terrell Owens*,WR,28.338,2002-11-10,NFL,SFO,,KAN,W 17-13,9,10,Sun,2,23,11.50,0,OwenTe00
Rodney Peete,QB,36.239,2002-11-10,NFL,CAR,,NOR,L 24-34,9,10,Sun,1,1,1.00,0,PeetRo00
Chad Pennington,QB,26.137,2002-11-10,NFL,NYJ,,MIA,W 13-10,9,10,Sun,4,2,0.50,0,PennCh01
Todd Pinkston,WR,25.201,2002-11-10,NFL,PHI,,IND,L 13-35,9,10,Sun,1,-15,-15.00,0,PinkTo00
Jake Plummer,QB,27.326,2002-11-10,NFL,ARI,,SEA,L 6-27,9,10,Sun,2,2,1.00,0,PlumJa00
Antwaan Randle El,WR,23.085,2002-11-10,NFL,PIT,,ATL,T 34-34,9,10,Sun,2,23,11.50,0,RandAn00
Alan Ricard,FB,25.297,2002-11-10,NFL,BAL,,CIN,W 38-27,9,10,Sun,1,0,0.00,0,RicaAl00
Kyle Richardson,P,29.253,2002-11-10,NFL,MIN,,NYG,L 20-27,9,10,Sun,1,0,0.00,0,RichKy20
Tony Richardson,FB,30.328,2002-11-10,NFL,KAN,@,SFO,L 13-17,9,10,Sun,1,2,2.00,0,RichTo00
Koren Robinson,WR,22.236,2002-11-10,NFL,SEA,@,ARI,W 27-6,9,10,Sun,1,20,20.00,0,RobiKo00
Tom Rouen,P,34.154,2002-11-10,NFL,NYG,@,MIN,W 27-20,9,10,Sun,1,0,0.00,0,rouentom01
Cory Schlesinger,FB,30.140,2002-11-10,NFL,DET,@,GNB,L 14-40,9,10,Sun,1,4,4.00,0,SchlCo00
Marcel Shipp,RB,24.094,2002-11-10,NFL,ARI,,SEA,L 6-27,9,10,Sun,16,85,5.31,0,ShipMa00
John Simon,RB,23.334,2002-11-10,NFL,TEN,,HOU,W 17-10,9,10,Sun,1,-2,-2.00,0,SimoJo00
Antowain Smith,RB,30.241,2002-11-10,NFL,NWE,@,CHI,W 33-30,9,10,Sun,10,41,4.10,0,SmitAn00
Lamar Smith,RB,31.346,2002-11-10,NFL,CAR,,NOR,L 24-34,9,10,Sun,17,80,4.71,1,SmitLa00
Duce Staley,RB,27.256,2002-11-10,NFL,PHI,,IND,L 13-35,9,10,Sun,6,15,2.50,0,StalDu00
Chad Stanley,P,26.285,2002-11-10,NFL,HOU,@,TEN,L 10-17,9,10,Sun,1,6,6.00,0,StanCh20
James Stewart,RB,30.318,2002-11-10,NFL,DET,@,GNB,L 14-40,9,10,Sun,15,122,8.13,0,StewJa00
Mack Strong,FB,31.060,2002-11-10,NFL,SEA,@,ARI,W 27-6,9,10,Sun,1,4,4.00,0,StroMa00
Chester Taylor,RB,23.049,2002-11-10,NFL,BAL,,CIN,W 38-27,9,10,Sun,5,25,5.00,0,TaylCh01
Fred Taylor,RB,26.287,2002-11-10,NFL,JAX,,WAS,W 26-7,9,10,Sun,21,82,3.90,1,TaylFr00
Travis Taylor,WR,24.225,2002-11-10,NFL,BAL,,CIN,W 38-27,9,10,Sun,1,5,5.00,0,TaylTr01
Anthony Thomas,RB,25.003,2002-11-10,NFL,CHI,,NWE,L 30-33,9,10,Sun,21,99,4.71,1,ThomAn01
Derrius Thompson,WR,25.128,2002-11-10,NFL,WAS,@,JAX,L 7-26,9,10,Sun,1,12,12.00,0,ThomDe00
LaDainian Tomlinson*,RB,23.140,2002-11-10,NFL,SDG,@,STL,L 24-28,9,10,Sun,24,120,5.00,1,TomlLa00
Michael Vick,QB,22.137,2002-11-10,NFL,ATL,@,PIT,T 34-34,9,10,Sun,10,38,3.80,1,VickMi00
Hines Ward,FL,26.247,2002-11-10,NFL,PIT,,ATL,T 34-34,9,10,Sun,1,29,29.00,0,WardHi00
Kenny Watson,RB,24.242,2002-11-10,NFL,WAS,@,JAX,L 7-26,9,10,Sun,14,52,3.71,0,WatsKe00
Jonathan Wells,RB,23.112,2002-11-10,NFL,HOU,@,TEN,L 10-17,9,10,Sun,18,41,2.28,0,WellJo00
Brian Westbrook,RB/K,23.069,2002-11-10,NFL,PHI,,IND,L 13-35,9,10,Sun,1,-1,-1.00,0,WestBr00
Michael Westbrook,WR,30.126,2002-11-10,NFL,CIN,@,BAL,L 27-38,9,10,Sun,1,1,1.00,0,WestMi00
Moe Williams,RB,28.107,2002-11-10,NFL,MIN,,NYG,L 20-27,9,10,Sun,2,2,1.00,1,WillMo00
Ricky Williams,HB,25.173,2002-11-10,NFL,MIA,@,NYJ,L 10-13,9,10,Sun,20,53,2.65,0,WillRi00
Amos Zereoue,HB,26.033,2002-11-10,NFL,PIT,,ATL,T 34-34,9,10,Sun,37,123,3.32,0,ZereAm00
Mike Anderson,FB,29.051,2002-11-11,NFL,DEN,,OAK,L 10-34,9,10,Mon,3,8,2.67,0,AndeMi00
Zack Crockett,RB,29.344,2002-11-11,NFL,OAK,@,DEN,W 34-10,9,10,Mon,1,2,2.00,0,CrocZa00
Rich Gannon,QB,36.326,2002-11-11,NFL,OAK,@,DEN,W 34-10,9,10,Mon,3,12,4.00,0,GannRi00
Charlie Garner,RB,30.271,2002-11-11,NFL,OAK,@,DEN,W 34-10,9,10,Mon,5,2,0.40,0,GarnCh00
Brian Griese,QB,27.238,2002-11-11,NFL,DEN,,OAK,L 10-34,9,10,Mon,3,7,2.33,0,GrieBr00
Ashley Lelie,WR,22.268,2002-11-11,NFL,DEN,,OAK,L 10-34,9,10,Mon,2,12,6.00,0,LeliAs00
Jerry Porter,WR,24.120,2002-11-11,NFL,OAK,@,DEN,W 34-10,9,10,Mon,1,2,2.00,0,PortJe00
Clinton Portis,RB,21.071,2002-11-11,NFL,DEN,,OAK,L 10-34,9,10,Mon,14,50,3.57,1,PortCl00
Tyrone Wheatley,RB,30.296,2002-11-11,NFL,OAK,@,DEN,W 34-10,9,10,Mon,4,9,2.25,0,WheaTy00
Shaun Alexander,RB,25.079,2002-11-17,NFL,SEA,,DEN,L 9-31,10,11,Sun,11,18,1.64,0,AlexSh00
James Allen,RB,27.234,2002-11-17,NFL,HOU,,JAX,L 21-24,10,11,Sun,11,30,2.73,0,AlleJa00
Mike Alstott,FB,28.331,2002-11-17,NFL,TAM,,CAR,W 23-10,10,11,Sun,2,8,4.00,0,AlstMi00
Mike Anderson,RB,29.057,2002-11-17,NFL,DEN,@,SEA,W 31-9,10,11,Sun,4,20,5.00,1,AndeMi00
Tiki Barber,RB,27.224,2002-11-17,NFL,NYG,,WAS,W 19-17,10,11,Sun,24,64,2.67,0,BarbTi00
Kevan Barlow,RB,23.314,2002-11-17,NFL,SFO,@,SDG,L 17-20,10,11,Sun,13,49,3.77,0,BarlKe00
Fred Beasley,FB,28.060,2002-11-17,NFL,SFO,@,SDG,L 17-20,10,11,Sun,2,0,0.00,0,BeasFr00
Brandon Bennett,HB-K,29.287,2002-11-17,NFL,CIN,,CLE,L 20-27,10,11,Sun,1,3,3.00,0,BennBr00
Michael Bennett,RB,24.096,2002-11-17,NFL,MIN,,GNB,W 31-21,10,11,Sun,20,130,6.50,0,BennMi00
Jerome Bettis*,RB,30.274,2002-11-17,NFL,PIT,@,TEN,L 23-31,10,11,Sun,4,6,1.50,0,BettJe00
Steve Beuerlein,QB,37.255,2002-11-17,NFL,DEN,@,SEA,W 31-9,10,11,Sun,2,0,0.00,0,BeueSt00
Jeff Blake,QB,31.348,2002-11-17,NFL,BAL,@,MIA,L 7-26,10,11,Sun,2,8,4.00,0,BlakJe00
Drew Bledsoe,QB,30.276,2002-11-17,NFL,BUF,@,KAN,L 16-17,10,11,Sun,2,7,3.50,0,BledDr00
Corey Bradford,WR,26.344,2002-11-17,NFL,HOU,,JAX,L 21-24,10,11,Sun,1,0,0.00,0,BradCo00
Tom Brady,QB,25.106,2002-11-17,NFL,NWE,@,OAK,L 20-27,10,11,Sun,1,1,1.00,0,BradTo00
Drew Brees,QB,23.306,2002-11-17,NFL,SDG,,SFO,W 20-17,10,11,Sun,2,15,7.50,0,BreeDr00
Aaron Brooks,QB,26.238,2002-11-17,NFL,NOR,@,ATL,L 17-24,10,11,Sun,5,26,5.20,0,BrooAa00
Dee Brown,RB,24.189,2002-11-17,NFL,CAR,@,TAM,L 10-23,10,11,Sun,4,17,4.25,0,BrowDe02
Tim Brown*,WR,36.118,2002-11-17,NFL,OAK,,NWE,W 27-20,10,11,Sun,1,1,1.00,0,BrowTi00
Troy Brown,WR,31.138,2002-11-17,NFL,NWE,@,OAK,L 20-27,10,11,Sun,1,-2,-2.00,0,BrowTr00
Mark Brunell,QB,32.061,2002-11-17,NFL,JAX,@,HOU,W 24-21,10,11,Sun,3,12,4.00,0,BrunMa00
Antonio Bryant,WR,21.253,2002-11-17,NFL,DAL,@,IND,L 3-20,10,11,Sun,1,15,15.00,0,BryaAn00
Kelly Campbell,WR,22.117,2002-11-17,NFL,MIN,,GNB,W 31-21,10,11,Sun,1,11,11.00,0,CampKe00
David Carr,QB,23.119,2002-11-17,NFL,HOU,,JAX,L 21-24,10,11,Sun,7,33,4.71,2,CarrDa00
Aveion Cason,RB,23.128,2002-11-17,NFL,DET,,NYJ,L 14-31,10,11,Sun,2,4,2.00,0,CasoAv00
Chris Chambers,WR,24.097,2002-11-17,NFL,MIA,,BAL,W 26-7,10,11,Sun,1,0,0.00,0,ChamCh00
Jesse Chatman,RB,23.056,2002-11-17,NFL,SDG,,SFO,W 20-17,10,11,Sun,1,0,0.00,0,ChatJe00
Bob Christian,FB,34.003,2002-11-17,NFL,ATL,,NOR,W 24-17,10,11,Sun,4,10,2.50,0,ChriBo00
Kerry Collins,QB,29.322,2002-11-17,NFL,NYG,,WAS,W 19-17,10,11,Sun,4,-5,-1.25,0,CollKe00
Tim Couch,QB,25.109,2002-11-17,NFL,CLE,@,CIN,W 27-20,10,11,Sun,1,5,5.00,0,CoucTi00
Zack Crockett,RB,29.350,2002-11-17,NFL,OAK,,NWE,W 27-20,10,11,Sun,5,11,2.20,2,CrocZa00
Daunte Culpepper,QB,25.293,2002-11-17,NFL,MIN,,GNB,W 31-21,10,11,Sun,10,48,4.80,1,CulpDa00
Andre' Davis,WR,23.158,2002-11-17,NFL,CLE,@,CIN,W 27-20,10,11,Sun,1,1,1.00,0,DaviAn01
Stephen Davis,RB,28.261,2002-11-17,NFL,WAS,@,NYG,L 17-19,10,11,Sun,19,59,3.11,0,DaviSt00
Ron Dayne,RB,24.248,2002-11-17,NFL,NYG,,WAS,W 19-17,10,11,Sun,10,29,2.90,0,DaynRo00
Corey Dillon,HB,28.024,2002-11-17,NFL,CIN,,CLE,L 20-27,10,11,Sun,19,92,4.84,0,DillCo00
Warrick Dunn,RB,27.316,2002-11-17,NFL,ATL,,NOR,W 24-17,10,11,Sun,26,90,3.46,0,DunnWa00
Tim Dwight,WR,27.127,2002-11-17,NFL,SDG,,SFO,W 20-17,10,11,Sun,1,2,2.00,0,DwigTi00
Heath Evans,FB,23.322,2002-11-17,NFL,SEA,,DEN,L 9-31,10,11,Sun,1,4,4.00,0,EvanHe00
James Fenderson,RB,26.024,2002-11-17,NFL,NOR,@,ATL,L 17-24,10,11,Sun,2,13,6.50,0,FendJa00
Rich Gannon,QB,36.332,2002-11-17,NFL,OAK,,NWE,W 27-20,10,11,Sun,5,15,3.00,1,GannRi00
Jeff Garcia,QB,32.266,2002-11-17,NFL,SFO,@,SDG,L 17-20,10,11,Sun,4,21,5.25,0,GarcJe00
Charlie Garner,RB,30.277,2002-11-17,NFL,OAK,,NWE,W 27-20,10,11,Sun,15,57,3.80,0,GarnCh00
Olandis Gary,RB,27.183,2002-11-17,NFL,DEN,@,SEA,W 31-9,10,11,Sun,1,19,19.00,0,GaryOl00
Eddie George,RB,29.054,2002-11-17,NFL,TEN,,PIT,W 31-23,10,11,Sun,28,79,2.82,2,GeorEd00
Ahman Green,RB,25.274,2002-11-17,NFL,GNB,@,MIN,L 21-31,10,11,Sun,18,71,3.94,1,GreeAh00
Trent Green,QB,32.131,2002-11-17,NFL,KAN,,BUF,W 17-16,10,11,Sun,4,19,4.75,1,GreeTr00
William Green,RB,22.335,2002-11-17,NFL,CLE,@,CIN,W 27-20,10,11,Sun,25,96,3.84,0,GreeWi01
Brian Griese,QB,27.244,2002-11-17,NFL,DEN,@,SEA,W 31-9,10,11,Sun,2,16,8.00,0,GrieBr00
Troy Hambrick,RB,26.011,2002-11-17,NFL,DAL,@,IND,L 3-20,10,11,Sun,7,42,6.00,0,HambTr00
Matt Hasselbeck,QB,27.053,2002-11-17,NFL,SEA,,DEN,L 9-31,10,11,Sun,2,13,6.50,0,HassMa00
Garrison Hearst,RB,31.317,2002-11-17,NFL,SFO,@,SDG,L 17-20,10,11,Sun,12,66,5.50,0,HearGa00
Travis Henry,RB,24.019,2002-11-17,NFL,BUF,@,KAN,L 16-17,10,11,Sun,24,126,5.25,0,HenrTr00
Robert Holcombe,RB,26.341,2002-11-17,NFL,TEN,,PIT,W 31-23,10,11,Sun,3,18,6.00,0,HolcRo00
Priest Holmes,RB,29.041,2002-11-17,NFL,KAN,,BUF,W 17-16,10,11,Sun,31,104,3.35,1,HolmPr00
Chad Hutchinson,QB,25.269,2002-11-17,NFL,DAL,@,IND,L 3-20,10,11,Sun,1,5,5.00,0,HutcCh00
James Jackson,RB,26.105,2002-11-17,NFL,CLE,@,CIN,W 27-20,10,11,Sun,7,27,3.86,0,JackJa00
Edgerrin James,RB,24.108,2002-11-17,NFL,IND,,DAL,W 20-3,10,11,Sun,24,106,4.42,0,JameEd00
Brad Johnson,QB,34.065,2002-11-17,NFL,TAM,,CAR,W 23-10,10,11,Sun,4,6,1.50,0,JohnBr00
Thomas Jones,RB,24.090,2002-11-17,NFL,ARI,@,PHI,L 14-38,10,11,Sun,9,30,3.33,0,JoneTh00
LaMont Jordan,RB/K,24.006,2002-11-17,NFL,NYJ,@,DET,W 31-14,10,11,Sun,11,63,5.73,0,JordLa00
Eddie Kennison,X,29.301,2002-11-17,NFL,KAN,,BUF,W 17-16,10,11,Sun,1,1,1.00,0,KennEd00
Jon Kitna,QB,30.057,2002-11-17,NFL,CIN,,CLE,L 20-27,10,11,Sun,1,3,3.00,1,KitnJo00
Dorsey Levens,RB,32.180,2002-11-17,NFL,PHI,,ARI,W 38-14,10,11,Sun,7,57,8.14,0,LeveDo00
Jamal Lewis,RB,23.080,2002-11-17,NFL,BAL,@,MIA,L 7-26,10,11,Sun,17,47,2.76,0,LewiJa00
Ray Lucas,QB,30.103,2002-11-17,NFL,MIA,,BAL,W 26-7,10,11,Sun,11,12,1.09,1,LucaRa00
Stacey Mack,RB,27.144,2002-11-17,NFL,JAX,@,HOU,W 24-21,10,11,Sun,12,54,4.50,1,MackSt00
Tommy Maddox,QB,31.076,2002-11-17,NFL,PIT,@,TEN,L 23-31,10,11,Sun,1,12,12.00,0,MaddTo00
Peyton Manning,QB,26.238,2002-11-17,NFL,IND,,DAL,W 20-3,10,11,Sun,5,4,0.80,0,MannPe00
Curtis Martin*,RB,29.200,2002-11-17,NFL,NYJ,@,DET,W 31-14,10,11,Sun,22,112,5.09,0,MartCu00
Shane Matthews,QB,32.169,2002-11-17,NFL,WAS,@,NYG,L 17-19,10,11,Sun,1,2,2.00,0,MattSh00
Deuce McAllister,RB,23.325,2002-11-17,NFL,NOR,@,ATL,L 17-24,10,11,Sun,13,43,3.31,0,McAlDe00
James McKnight,WR,30.153,2002-11-17,NFL,MIA,,BAL,W 26-7,10,11,Sun,1,2,2.00,0,McKnJa00
Steve McNair,QB,29.276,2002-11-17,NFL,TEN,,PIT,W 31-23,10,11,Sun,9,24,2.67,0,McNaSt00
Quincy Morgan,WR,25.055,2002-11-17,NFL,CLE,@,CIN,W 27-20,10,11,Sun,1,11,11.00,0,MorgQu00
Johnnie Morton,Z,31.041,2002-11-17,NFL,KAN,,BUF,W 17-16,10,11,Sun,1,4,4.00,0,MortJo00
Santana Moss,WR/K,23.169,2002-11-17,NFL,NYJ,@,DET,W 31-14,10,11,Sun,1,13,13.00,0,MossSa00
James Mungro,RB,24.277,2002-11-17,NFL,IND,,DAL,W 20-3,10,11,Sun,5,0,0.00,0,MungJa00
Chad Pennington,QB,26.144,2002-11-17,NFL,NYJ,@,DET,W 31-14,10,11,Sun,5,1,0.20,0,PennCh01
Michael Pittman,RB,27.095,2002-11-17,NFL,TAM,,CAR,W 23-10,10,11,Sun,21,57,2.71,0,PittMi00
Jake Plummer,QB,27.333,2002-11-17,NFL,ARI,@,PHI,L 14-38,10,11,Sun,2,18,9.00,0,PlumJa00
Clinton Portis,RB,21.077,2002-11-17,NFL,DEN,@,SEA,W 31-9,10,11,Sun,23,136,5.91,0,PortCl00
Alan Ricard,FB,25.304,2002-11-17,NFL,BAL,@,MIA,L 7-26,10,11,Sun,2,8,4.00,0,RicaAl00
Koren Robinson,WR,22.243,2002-11-17,NFL,SEA,,DEN,L 9-31,10,11,Sun,1,9,9.00,0,RobiKo00
Cory Schlesinger,FB,30.147,2002-11-17,NFL,DET,,NYJ,L 14-31,10,11,Sun,2,11,5.50,0,SchlCo00
Marcel Shipp,RB,24.101,2002-11-17,NFL,ARI,@,PHI,L 14-38,10,11,Sun,9,76,8.44,0,ShipMa00
Antowain Smith,RB,30.248,2002-11-17,NFL,NWE,@,OAK,L 20-27,10,11,Sun,15,49,3.27,0,SmitAn00
Emmitt Smith*,RB,33.186,2002-11-17,NFL,DAL,@,IND,L 3-20,10,11,Sun,8,22,2.75,0,SmitEm00
Lamar Smith,RB,31.353,2002-11-17,NFL,CAR,@,TAM,L 10-23,10,11,Sun,15,46,3.07,0,SmitLa00
Rod Smith,WR,32.186,2002-11-17,NFL,DEN,@,SEA,W 31-9,10,11,Sun,2,11,5.50,0,SmitRo01
Duce Staley,RB,27.263,2002-11-17,NFL,PHI,,ARI,W 38-14,10,11,Sun,31,135,4.35,0,StalDu00
Donte' Stallworth,WR,22.007,2002-11-17,NFL,NOR,@,ATL,L 17-24,10,11,Sun,1,-2,-2.00,0,StalDo00
Aaron Stecker,RB,27.004,2002-11-17,NFL,TAM,,CAR,W 23-10,10,11,Sun,2,-4,-2.00,0,StecAa00
James Stewart,HB,30.325,2002-11-17,NFL,DET,,NYJ,L 14-31,10,11,Sun,16,93,5.81,0,StewJa00
Kordell Stewart,QB,30.032,2002-11-17,NFL,PIT,@,TEN,L 23-31,10,11,Sun,1,11,11.00,0,StewKo00
Mack Strong,FB,31.067,2002-11-17,NFL,SEA,,DEN,L 9-31,10,11,Sun,1,7,7.00,0,StroMa00
Chester Taylor,RB,23.056,2002-11-17,NFL,BAL,@,MIA,L 7-26,10,11,Sun,1,3,3.00,0,TaylCh01
Fred Taylor,RB,26.294,2002-11-17,NFL,JAX,@,HOU,W 24-21,10,11,Sun,13,56,4.31,0,TaylFr00
Robert Thomas,FB,27.351,2002-11-17,NFL,DAL,@,IND,L 3-20,10,11,Sun,1,0,0.00,0,ThomRo02
James Thrash,WR,27.203,2002-11-17,NFL,PHI,,ARI,W 38-14,10,11,Sun,1,4,4.00,1,ThraJa00
LaDainian Tomlinson*,RB,23.147,2002-11-17,NFL,SDG,,SFO,W 20-17,10,11,Sun,24,88,3.67,0,TomlLa00
Michael Vick,QB,22.144,2002-11-17,NFL,ATL,,NOR,W 24-17,10,11,Sun,7,55,7.86,1,VickMi00
Peter Warrick,WR,25.151,2002-11-17,NFL,CIN,,CLE,L 20-27,10,11,Sun,1,4,4.00,0,WarrPe00
Kenny Watson,HB,24.249,2002-11-17,NFL,WAS,@,NYG,L 17-19,10,11,Sun,1,-1,-1.00,0,WatsKe00
Jonathan Wells,RB,23.119,2002-11-17,NFL,HOU,,JAX,L 21-24,10,11,Sun,9,15,1.67,0,WellJo00
Brian Westbrook,RB/K,23.076,2002-11-17,NFL,PHI,,ARI,W 38-14,10,11,Sun,4,16,4.00,0,WestBr00
Tyrone Wheatley,RB,30.302,2002-11-17,NFL,OAK,,NWE,W 27-20,10,11,Sun,5,13,2.60,0,WheaTy00
Moe Williams,RB,28.114,2002-11-17,NFL,MIN,,GNB,W 31-21,10,11,Sun,6,29,4.83,1,WillMo00
Ricky Williams,HB,25.180,2002-11-17,NFL,MIA,,BAL,W 26-7,10,11,Sun,26,102,3.92,2,WillRi00
Amos Zereoue,HB,26.040,2002-11-17,NFL,PIT,@,TEN,L 23-31,10,11,Sun,9,16,1.78,0,ZereAm00
Marc Bulger,QB,25.227,2002-11-18,NFL,STL,,CHI,W 21-16,10,11,Mon,1,-1,-1.00,0,BulgMa00
Chris Chandler,QB,37.037,2002-11-18,NFL,CHI,@,STL,L 16-21,10,11,Mon,1,6,6.00,0,ChanCh00
Ernie Conwell,TE,30.093,2002-11-18,NFL,STL,,CHI,W 21-16,10,11,Mon,1,1,1.00,1,ConwEr00
Lamar Gordon,RB,22.315,2002-11-18,NFL,STL,,CHI,W 21-16,10,11,Mon,16,45,2.81,0,GordLa00
James Hodgins,FB,25.202,2002-11-18,NFL,STL,,CHI,W 21-16,10,11,Mon,1,2,2.00,0,HodgJa00
Torry Holt,WR,26.166,2002-11-18,NFL,STL,,CHI,W 21-16,10,11,Mon,1,14,14.00,0,HoltTo00
Leon Johnson,RB,28.128,2002-11-18,NFL,CHI,@,STL,L 16-21,10,11,Mon,6,16,2.67,0,JohnLe00
Brad Maynard,P,28.282,2002-11-18,NFL,CHI,@,STL,L 16-21,10,11,Mon,1,20,20.00,0,MaynBr20
Anthony Thomas,RB,25.011,2002-11-18,NFL,CHI,@,STL,L 16-21,10,11,Mon,14,61,4.36,1,ThomAn01
Shaun Alexander,RB,25.086,2002-11-24,NFL,SEA,,KAN,W 39-32,11,12,Sun,23,145,6.30,2,AlexSh00
James Allen,RB,27.241,2002-11-24,NFL,HOU,,NYG,W 16-14,11,12,Sun,5,1,0.20,0,AlleJa00
Matt Allen,P,25.032,2002-11-24,NFL,NYG,@,HOU,L 14-16,11,12,Sun,1,0,0.00,0,AlleMa20
Mike Alstott,FB,28.338,2002-11-24,NFL,TAM,,GNB,W 21-7,11,12,Sun,9,30,3.33,0,AlstMi00
Damien Anderson,RB,23.130,2002-11-24,NFL,ARI,,OAK,L 20-41,11,12,Sun,1,4,4.00,0,AndeDa00
Mike Anderson,TE,29.064,2002-11-24,NFL,DEN,,IND,L 20-23,11,12,Sun,2,8,4.00,0,AndeMi00
Tiki Barber,RB,27.231,2002-11-24,NFL,NYG,@,HOU,L 14-16,11,12,Sun,20,147,7.35,1,BarbTi00
Michael Bennett,RB,24.103,2002-11-24,NFL,MIN,@,NWE,L 17-24,11,12,Sun,14,55,3.93,0,BennMi00
Jerome Bettis*,HB,30.281,2002-11-24,NFL,PIT,,CIN,W 29-21,11,12,Sun,22,79,3.59,2,BettJe00
Jeff Blake,QB,31.355,2002-11-24,NFL,BAL,,TEN,W 13-12,11,12,Sun,4,-1,-0.25,0,BlakJe00
Tom Brady,QB,25.113,2002-11-24,NFL,NWE,,MIN,W 24-17,11,12,Sun,6,4,0.67,0,BradTo00
Drew Brees,QB,23.313,2002-11-24,NFL,SDG,@,MIA,L 3-30,11,12,Sun,2,1,0.50,0,BreeDr00
