Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,unique_id 
Dwayne Allen,TE,26.235,2016-10-16,NFL,IND,@,HOU,L 23-26,6,6,Sun,2,1,9,9.00,0,50.0%,4.50,AlleDw00
Danny Amendola,WR,30.349,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,2,2,30,15.00,0,100.0%,15.00,AmenDa00
Tavon Austin,WR,26.215,2016-10-16,NFL,LAR,@,DET,L 28-31,6,6,Sun,4,3,24,8.00,0,75.0%,6.00,AustTa00
Doug Baldwin,WR,28.025,2016-10-16,NFL,SEA,,ATL,W 26-24,5,6,Sun,5,4,31,7.75,0,80.0%,6.20,BaldDo00
Gary Barnidge,TE,31.024,2016-10-16,NFL,CLE,@,TEN,L 26-28,6,6,Sun,5,3,59,19.67,0,60.0%,11.80,BarnGa01
Cole Beasley,WR,27.173,2016-10-16,NFL,DAL,@,GNB,W 30-16,6,6,Sun,6,6,58,9.67,2,100.0%,9.67,BeasCo00
Odell Beckham,WR,23.346,2016-10-16,NFL,NYG,,BAL,W 27-23,6,6,Sun,10,8,222,27.75,2,80.0%,22.20,BeckOd00
Le'Veon Bell,RB,24.241,2016-10-16,NFL,PIT,@,MIA,L 15-30,6,6,Sun,7,6,55,9.17,0,85.7%,7.86,BellLe00
Kelvin Benjamin,WR,25.254,2016-10-16,NFL,CAR,@,NOR,L 38-41,6,6,Sun,14,8,86,10.75,0,57.1%,6.14,BenjKe00
Arrelious Benn,WR,28.038,2016-10-16,NFL,JAX,@,CHI,W 17-16,5,6,Sun,1,1,51,51.00,1,100.0%,51.00,BennAr00
Martellus Bennett,TE,29.220,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,5,5,48,9.60,0,100.0%,9.60,BennMa00
Giovani Bernard,RB,24.329,2016-10-16,NFL,CIN,@,NWE,L 17-35,6,6,Sun,5,4,45,11.25,0,80.0%,9.00,BernGi00
LeGarrette Blount,RB,29.316,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,2,2,20,10.00,0,100.0%,10.00,BlouLe00
Anquan Boldin,WR,36.013,2016-10-16,NFL,DET,,LAR,W 31-28,6,6,Sun,9,8,60,7.50,1,88.9%,6.67,BoldAn00
Tyler Boyd,WR,21.336,2016-10-16,NFL,CIN,@,NWE,L 17-35,6,6,Sun,5,4,79,19.75,0,80.0%,15.80,BoydTy00
Kenny Britt,WR,28.027,2016-10-16,NFL,LAR,@,DET,L 28-31,6,6,Sun,8,7,136,19.43,2,87.5%,17.00,BritKe00
Antonio Brown,WR,28.098,2016-10-16,NFL,PIT,@,MIA,L 15-30,6,6,Sun,8,4,39,9.75,0,50.0%,4.88,BrowAn04
Corey Brown,WR,24.305,2016-10-16,NFL,CAR,@,NOR,L 38-41,6,6,Sun,4,2,33,16.50,0,50.0%,8.25,BrowPh00
Trey Burton,TE,24.353,2016-10-16,NFL,PHI,@,WAS,L 20-27,5,6,Sun,1,1,7,7.00,0,100.0%,7.00,BurtTr01
Brice Butler,WR,26.261,2016-10-16,NFL,DAL,@,GNB,W 30-16,6,6,Sun,3,1,20,20.00,1,33.3%,6.67,ButlBr00
Travaris Cadet,RB,27.258,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,5,4,27,6.75,0,80.0%,5.40,CadeTr00
Jamaal Charles,RB,29.294,2016-10-16,NFL,KAN,@,OAK,W 26-10,5,6,Sun,2,2,14,7.00,0,100.0%,7.00,CharJa00
Charles Clay,TE,27.246,2016-10-16,NFL,BUF,,SFO,W 45-16,6,6,Sun,7,5,52,10.40,0,71.4%,7.43,ClayCh00
Randall Cobb,WR,26.055,2016-10-16,NFL,GNB,,DAL,L 16-30,5,6,Sun,11,7,53,7.57,1,63.6%,4.82,CobbRa00
Brandon Coleman,WR,24.116,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,2,1,6,6.00,0,50.0%,3.00,ColeBr00
Tevin Coleman,RB,23.183,2016-10-16,NFL,ATL,@,SEA,L 24-26,6,6,Sun,2,1,7,7.00,0,50.0%,3.50,ColeTe01
Alex Collins,RB,22.051,2016-10-16,NFL,SEA,,ATL,W 26-24,5,6,Sun,1,1,9,9.00,0,100.0%,9.00,CollAl00
Chris Conley,WR,23.357,2016-10-16,NFL,KAN,@,OAK,W 26-10,5,6,Sun,4,3,26,8.67,0,75.0%,6.50,ConlCh00
Brandin Cooks,WR,23.021,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,9,7,173,24.71,1,77.8%,19.22,CookBr00
Amari Cooper,WR,22.121,2016-10-16,NFL,OAK,,KAN,L 10-26,6,6,Sun,13,10,129,12.90,0,76.9%,9.92,CoopAm00
Michael Crabtree,WR,29.032,2016-10-16,NFL,OAK,,KAN,L 10-26,6,6,Sun,4,2,10,5.00,0,50.0%,2.50,CrabMi00
Jamison Crowder,WR,23.121,2016-10-16,NFL,WAS,,PHI,W 27-20,6,6,Sun,4,3,52,17.33,1,75.0%,13.00,CrowJa00
Isaiah Crowell,RB,23.282,2016-10-16,NFL,CLE,@,TEN,L 26-28,6,6,Sun,2,2,20,10.00,0,100.0%,10.00,CrowIs00
Victor Cruz,WR,29.340,2016-10-16,NFL,NYG,,BAL,W 27-23,6,6,Sun,7,3,31,10.33,0,42.9%,4.43,CruzVi00
Benny Cunningham,RB,26.101,2016-10-16,NFL,LAR,@,DET,L 28-31,6,6,Sun,2,2,14,7.00,0,100.0%,7.00,CunnBe01
Mike Davis,RB,23.240,2016-10-16,NFL,SFO,@,BUF,L 16-45,6,6,Sun,3,1,6,6.00,0,33.3%,2.00,DaviMi01
Vernon Davis,TE,32.259,2016-10-16,NFL,WAS,,PHI,W 27-20,6,6,Sun,4,2,50,25.00,1,50.0%,12.50,DaviVe00
Ed Dickson,TE,29.083,2016-10-16,NFL,CAR,@,NOR,L 38-41,6,6,Sun,4,3,23,7.67,1,75.0%,5.75,DickEd00
Patrick DiMarco,FB,27.169,2016-10-16,NFL,ATL,@,SEA,L 24-26,6,6,Sun,1,1,3,3.00,0,100.0%,3.00,DiMaPa00
Kenneth Dixon,RB,22.269,2016-10-16,NFL,BAL,@,NYG,L 23-27,6,6,Sun,2,1,1,1.00,0,50.0%,0.50,DixoKe00
Larry Donnell,TE,27.350,2016-10-16,NFL,NYG,,BAL,W 27-23,6,6,Sun,7,6,34,5.67,0,85.7%,4.86,DonnLa00
Phillip Dorsett,WR,23.285,2016-10-16,NFL,IND,@,HOU,L 23-26,6,6,Sun,5,2,12,6.00,0,40.0%,2.40,DorsPh00
Jack Doyle,TE,26.164,2016-10-16,NFL,IND,@,HOU,L 23-26,6,6,Sun,4,4,53,13.25,1,100.0%,13.25,DoylJa00
Julian Edelman,WR,30.147,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,7,4,30,7.50,0,57.1%,4.29,EdelJu00
Ezekiel Elliott,RB,21.086,2016-10-16,NFL,DAL,@,GNB,W 30-16,6,6,Sun,4,2,17,8.50,0,50.0%,4.25,ElliEz00
Zach Ertz,TE,25.341,2016-10-16,NFL,PHI,@,WAS,L 20-27,5,6,Sun,3,1,22,22.00,0,33.3%,7.33,ErtzZa00
Tyler Ervin,RB,23.009,2016-10-16,NFL,HOU,,IND,W 26-23,6,6,Sun,2,1,4,4.00,0,50.0%,2.00,ErviTy00
Anthony Fasano,TE,32.179,2016-10-16,NFL,TEN,,CLE,W 28-26,6,6,Sun,1,1,15,15.00,1,100.0%,15.00,FasaAn00
C.J. Fiedorowicz,TE,24.360,2016-10-16,NFL,HOU,,IND,W 26-23,6,6,Sun,7,6,85,14.17,1,85.7%,12.14,FiedC.00
Coby Fleener,TE,28.026,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,7,6,74,12.33,1,85.7%,10.57,FleeCo00
Arian Foster,RB,30.053,2016-10-16,NFL,MIA,,PIT,W 30-15,6,6,Sun,2,2,12,6.00,0,100.0%,6.00,FostAr00
Devonta Freeman,RB,24.215,2016-10-16,NFL,ATL,@,SEA,L 24-26,6,6,Sun,5,3,10,3.33,0,60.0%,2.00,FreeDe00
Devin Funchess,WR,22.148,2016-10-16,NFL,CAR,@,NOR,L 38-41,6,6,Sun,6,2,28,14.00,1,33.3%,4.67,FuncDe00
Taylor Gabriel,WR,25.242,2016-10-16,NFL,ATL,@,SEA,L 24-26,6,6,Sun,2,1,6,6.00,0,50.0%,3.00,GabrTa00
Pierre Garcon,WR,30.069,2016-10-16,NFL,WAS,,PHI,W 27-20,6,6,Sun,11,6,77,12.83,0,54.5%,7.00,GarcPi00
Ted Ginn,WR,31.187,2016-10-16,NFL,CAR,@,NOR,L 38-41,6,6,Sun,8,5,54,10.80,0,62.5%,6.75,GinnTe00
Marquise Goodwin,WR,25.332,2016-10-16,NFL,BUF,,SFO,W 45-16,6,6,Sun,4,2,22,11.00,0,50.0%,5.50,GoodMa00
Frank Gore,RB,33.155,2016-10-16,NFL,IND,@,HOU,L 23-26,6,6,Sun,1,1,2,2.00,0,100.0%,2.00,GoreFr00
Jimmy Graham,TE,29.327,2016-10-16,NFL,SEA,,ATL,W 26-24,5,6,Sun,9,6,89,14.83,0,66.7%,9.89,GrahJi00
MarQueis Gray,TE,26.344,2016-10-16,NFL,MIA,,PIT,W 30-15,6,6,Sun,3,3,81,27.00,0,100.0%,27.00,GrayMa00
A.J. Green,WR,28.077,2016-10-16,NFL,CIN,@,NWE,L 17-35,6,6,Sun,10,6,88,14.67,0,60.0%,8.80,GreeA.00
Dorial Green-Beckham,WR,23.187,2016-10-16,NFL,PHI,@,WAS,L 20-27,5,6,Sun,4,1,23,23.00,0,25.0%,5.75,GreeDo00
Ryan Griffin,TE,26.279,2016-10-16,NFL,HOU,,IND,W 26-23,6,6,Sun,5,3,31,10.33,0,60.0%,6.20,GrifRy00
Xavier Grimble,TE,24.024,2016-10-16,NFL,PIT,@,MIA,L 15-30,6,6,Sun,3,1,11,11.00,0,33.3%,3.67,GrimXa00
Rob Gronkowski,TE,27.155,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,9,7,162,23.14,1,77.8%,18.00,GronRo00
Todd Gurley,HB,22.074,2016-10-16,NFL,LAR,@,DET,L 28-31,6,6,Sun,4,4,39,9.75,0,100.0%,9.75,GurlTo01
Cobi Hamilton,WR,25.338,2016-10-16,NFL,PIT,@,MIA,L 15-30,6,6,Sun,2,2,36,18.00,1,100.0%,18.00,HamiCo00
Clay Harbor,TE,29.106,2016-10-16,NFL,DET,,LAR,W 31-28,6,6,Sun,1,1,3,3.00,0,100.0%,3.00,HarbCl00
Justin Hardy,WR,24.303,2016-10-16,NFL,ATL,@,SEA,L 24-26,6,6,Sun,3,3,30,10.00,0,100.0%,10.00,HardJu00
Demetrius Harris,TE,25.079,2016-10-16,NFL,KAN,@,OAK,W 26-10,5,6,Sun,2,1,11,11.00,0,50.0%,5.50,HarrDe03
Andrew Hawkins,WR,30.220,2016-10-16,NFL,CLE,@,TEN,L 26-28,6,6,Sun,4,3,48,16.00,0,75.0%,12.00,HawkAn00
Derrick Henry,RB,22.286,2016-10-16,NFL,TEN,,CLE,W 28-26,6,6,Sun,2,2,20,10.00,0,100.0%,10.00,HenrDe00
Rashard Higgins,WR,22.009,2016-10-16,NFL,CLE,@,TEN,L 26-28,6,6,Sun,1,1,14,14.00,0,100.0%,14.00,HiggRa00
Jeremy Hill,RB,23.362,2016-10-16,NFL,CIN,@,NWE,L 17-35,6,6,Sun,1,1,3,3.00,0,100.0%,3.00,HillJe01
Josh Hill,TE,26.148,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,5,2,23,11.50,1,40.0%,4.60,HillJo02
Tyreek Hill,WR,22.229,2016-10-16,NFL,KAN,@,OAK,W 26-10,5,6,Sun,2,2,20,10.00,0,100.0%,10.00,HillTy00
T.Y. Hilton,WR,26.337,2016-10-16,NFL,IND,@,HOU,L 23-26,6,6,Sun,9,3,49,16.33,0,33.3%,5.44,HiltT.00
Chris Hogan,WR,28.358,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,1,1,39,39.00,0,100.0%,39.00,HogaCh00
Andre Holmes,WR,28.122,2016-10-16,NFL,OAK,,KAN,L 10-26,6,6,Sun,2,2,11,5.50,1,100.0%,5.50,HolmAn00
DeAndre Hopkins,WR,24.132,2016-10-16,NFL,HOU,,IND,W 26-23,6,6,Sun,15,9,71,7.89,0,60.0%,4.73,HopkDe00
Jordan Howard,RB,21.349,2016-10-16,NFL,CHI,,JAX,L 16-17,6,6,Sun,4,2,6,3.00,0,50.0%,1.50,HowaJo00
Justin Hunter,WR,25.149,2016-10-16,NFL,BUF,,SFO,W 45-16,6,6,Sun,2,1,30,30.00,1,50.0%,15.00,HuntJu00
Allen Hurns,WR,24.339,2016-10-16,NFL,JAX,@,CHI,W 17-16,5,6,Sun,11,5,74,14.80,0,45.5%,6.73,HurnAl01
Mark Ingram,RB,26.300,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,3,2,9,4.50,0,66.7%,3.00,IngrMa01
Chris Ivory,RB,28.208,2016-10-16,NFL,JAX,@,CHI,W 17-16,5,6,Sun,2,2,3,1.50,0,100.0%,1.50,IvorCh00
DeSean Jackson,WR,29.320,2016-10-16,NFL,WAS,,PHI,W 27-20,6,6,Sun,9,4,55,13.75,0,44.4%,6.11,JackDe00
Jesse James,TE,22.134,2016-10-16,NFL,PIT,@,MIA,L 15-30,6,6,Sun,3,2,13,6.50,0,66.7%,4.33,JameJe00
Jeff Janis,WR,25.129,2016-10-16,NFL,GNB,,DAL,L 16-30,5,6,Sun,2,2,14,7.00,0,100.0%,7.00,JaniJe00
Alshon Jeffery,WR,26.245,2016-10-16,NFL,CHI,,JAX,L 16-17,6,6,Sun,13,7,93,13.29,0,53.8%,7.15,JeffAl00
Rashad Jennings,RB,31.204,2016-10-16,NFL,NYG,,BAL,W 27-23,6,6,Sun,4,4,20,5.00,0,100.0%,5.00,JennRa00
Duke Johnson,RB,23.023,2016-10-16,NFL,CLE,@,TEN,L 26-28,6,6,Sun,6,4,56,14.00,0,66.7%,9.33,JohnDu00
Dominique Jones,TE,29.062,2016-10-16,NFL,MIA,,PIT,W 30-15,6,6,Sun,2,1,8,8.00,0,50.0%,4.00,JoneDo01
Julio Jones,WR,27.251,2016-10-16,NFL,ATL,@,SEA,L 24-26,6,6,Sun,9,7,139,19.86,1,77.8%,15.44,JoneJu02
Marvin Jones,WR,26.218,2016-10-16,NFL,DET,,LAR,W 31-28,6,6,Sun,6,2,10,5.00,1,33.3%,1.67,JoneMa02
Kyle Juszczyk,FB,25.176,2016-10-16,NFL,BAL,@,NYG,L 23-27,6,6,Sun,6,4,25,6.25,0,66.7%,4.17,JuszKy00
Jermaine Kearse,WR,26.253,2016-10-16,NFL,SEA,,ATL,W 26-24,5,6,Sun,5,3,35,11.67,0,60.0%,7.00,KearJe01
Travis Kelce,TE,27.011,2016-10-16,NFL,KAN,@,OAK,W 26-10,5,6,Sun,3,3,32,10.67,0,100.0%,10.67,KelcTr00
Lance Kendricks,TE,28.260,2016-10-16,NFL,LAR,@,DET,L 28-31,6,6,Sun,8,5,34,6.80,1,62.5%,4.25,KendLa00
Jeremy Kerley,WR,27.343,2016-10-16,NFL,SFO,@,BUF,L 16-45,6,6,Sun,7,2,12,6.00,0,28.6%,1.71,KerlJe00
Tyler Kroft,TE,24.001,2016-10-16,NFL,CIN,@,NWE,L 17-35,6,6,Sun,2,2,19,9.50,0,100.0%,9.50,KrofTy00
Eddie Lacy,RB,26.136,2016-10-16,NFL,GNB,,DAL,L 16-30,5,6,Sun,1,1,6,6.00,0,100.0%,6.00,LacyEd00
Brandon LaFell,WR,29.347,2016-10-16,NFL,CIN,@,NWE,L 17-35,6,6,Sun,5,2,13,6.50,1,40.0%,2.60,LaFeBr00
Jarvis Landry,WR,23.323,2016-10-16,NFL,MIA,,PIT,W 30-15,6,6,Sun,9,7,91,13.00,0,77.8%,10.11,LandJa00
Daniel Lasco,RB,24.007,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,2,1,4,4.00,0,50.0%,2.00,LascDa00
Marqise Lee,WR,24.326,2016-10-16,NFL,JAX,@,CHI,W 17-16,5,6,Sun,6,6,61,10.17,0,100.0%,10.17,LeexMa00
Roger Lewis,WR,22.324,2016-10-16,NFL,NYG,,BAL,W 27-23,6,6,Sun,3,1,24,24.00,1,33.3%,8.00,LewiRo03
Tommylee Lewis,WR,23.358,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,3,2,24,12.00,0,66.7%,8.00,LewiTo00
Tyler Lockett,WR,24.018,2016-10-16,NFL,SEA,,ATL,W 26-24,5,6,Sun,5,3,23,7.67,0,60.0%,4.60,LockTy00
Ricardo Louis,WR,22.207,2016-10-16,NFL,CLE,@,TEN,L 26-28,6,6,Sun,9,5,65,13.00,0,55.6%,7.22,LouiRi00
Jeremy Maclin,WR,28.158,2016-10-16,NFL,KAN,@,OAK,W 26-10,5,6,Sun,3,3,49,16.33,0,100.0%,16.33,MaclJe00
Bradley Marquez,WR,23.307,2016-10-16,NFL,LAR,@,DET,L 28-31,6,6,Sun,1,1,13,13.00,0,100.0%,13.00,MarqBr00
Jordan Matthews,WR,24.092,2016-10-16,NFL,PHI,@,WAS,L 20-27,5,6,Sun,7,3,75,25.00,0,42.9%,10.71,MattJo00
Rishard Matthews,WR,27.004,2016-10-16,NFL,TEN,,CLE,W 28-26,6,6,Sun,3,3,70,23.33,1,100.0%,23.33,MattRi00
LeSean McCoy,RB,28.096,2016-10-16,NFL,BUF,,SFO,W 45-16,6,6,Sun,2,1,2,2.00,0,50.0%,1.00,McCoLe01
Vance McDonald,TE,26.125,2016-10-16,NFL,SFO,@,BUF,L 16-45,6,6,Sun,2,2,25,12.50,0,100.0%,12.50,McDoVa00
Tanner McEvoy,WR,23.264,2016-10-16,NFL,SEA,,ATL,W 26-24,5,6,Sun,1,1,17,17.00,0,100.0%,17.00,McEvTa01
Cameron Meredith,WR,24.025,2016-10-16,NFL,CHI,,JAX,L 16-17,6,6,Sun,15,11,113,10.27,0,73.3%,7.53,MereCa00
Christine Michael,RB,25.342,2016-10-16,NFL,SEA,,ATL,W 26-24,5,6,Sun,3,3,19,6.33,0,100.0%,6.33,MichCh00
Braxton Miller,WR,23.321,2016-10-16,NFL,HOU,,IND,W 26-23,6,6,Sun,4,2,13,6.50,0,50.0%,3.25,MillBr03
Lamar Miller,RB,25.174,2016-10-16,NFL,HOU,,IND,W 26-23,6,6,Sun,4,3,29,9.67,1,75.0%,7.25,MillLa01
Zach Miller,TE,32.012,2016-10-16,NFL,CHI,,JAX,L 16-17,6,6,Sun,10,6,36,6.00,0,60.0%,3.60,MillZa02
Ty Montgomery,WR,23.268,2016-10-16,NFL,GNB,,DAL,L 16-30,5,6,Sun,12,10,98,9.80,0,83.3%,8.17,MontTy01
Jordy Nelson,WR,31.138,2016-10-16,NFL,GNB,,DAL,L 16-30,5,6,Sun,7,5,68,13.60,0,71.4%,9.71,NelsJo00
Nick O'Leary,TE,24.046,2016-10-16,NFL,BUF,,SFO,W 45-16,6,6,Sun,2,2,29,14.50,0,100.0%,14.50,OLeaNi00
Greg Olsen,TE,31.219,2016-10-16,NFL,CAR,@,NOR,L 38-41,6,6,Sun,7,6,94,15.67,0,85.7%,13.43,OlseGr00
DeVante Parker,WR,23.270,2016-10-16,NFL,MIA,,PIT,W 30-15,6,6,Sun,7,5,28,5.60,0,71.4%,4.00,ParkDe01
Quinton Patton,WR,26.068,2016-10-16,NFL,SFO,@,BUF,L 16-45,6,6,Sun,7,4,52,13.00,0,57.1%,7.43,PattQu00
Justin Perillo,TE,25.285,2016-10-16,NFL,GNB,,DAL,L 16-30,5,6,Sun,1,1,4,4.00,0,100.0%,4.00,PeriJu00
Paul Perkins,RB,21.335,2016-10-16,NFL,NYG,,BAL,W 27-23,6,6,Sun,2,2,16,8.00,0,100.0%,8.00,PerkPa00
Breshad Perriman,WR,23.036,2016-10-16,NFL,BAL,@,NYG,L 23-27,6,6,Sun,8,3,48,16.00,0,37.5%,6.00,PerrBr02
Dennis Pitta,TE,31.109,2016-10-16,NFL,BAL,@,NYG,L 23-27,6,6,Sun,10,6,36,6.00,0,60.0%,3.60,PittDe00
Terrelle Pryor,WR,27.118,2016-10-16,NFL,CLE,@,TEN,L 26-28,6,6,Sun,13,9,75,8.33,2,69.2%,5.77,PryoTe00
Brian Quick,WR,27.133,2016-10-16,NFL,LAR,@,DET,L 28-31,6,6,Sun,5,5,61,12.20,0,100.0%,12.20,QuicBr00
Bobby Rainey,RB,29.000,2016-10-16,NFL,NYG,,BAL,W 27-23,6,6,Sun,3,2,16,8.00,0,66.7%,5.33,RainBo00
Jalen Richard,RB,23.001,2016-10-16,NFL,OAK,,KAN,L 10-26,6,6,Sun,3,2,5,2.50,0,66.7%,1.67,RichJa01
Aaron Ripkowski,FB,23.301,2016-10-16,NFL,GNB,,DAL,L 16-30,5,6,Sun,1,1,2,2.00,0,100.0%,2.00,RipkAa00
Mychal Rivera,TE,26.038,2016-10-16,NFL,OAK,,KAN,L 10-26,6,6,Sun,2,1,16,16.00,0,50.0%,8.00,RiveMy00
Andre Roberts,WR,28.281,2016-10-16,NFL,DET,,LAR,W 31-28,6,6,Sun,2,2,13,6.50,1,100.0%,6.50,RobeAn00
Seth Roberts,WR,25.237,2016-10-16,NFL,OAK,,KAN,L 10-26,6,6,Sun,6,3,29,9.67,0,50.0%,4.83,RobeSe00
Aldrick Robinson,WR,28.022,2016-10-16,NFL,ATL,@,SEA,L 24-26,6,6,Sun,2,1,8,8.00,0,50.0%,4.00,RobiAl00
Allen Robinson,WR,23.053,2016-10-16,NFL,JAX,@,CHI,W 17-16,5,6,Sun,6,3,49,16.33,0,50.0%,8.17,RobiAl02
Richard Rodgers,TE,24.268,2016-10-16,NFL,GNB,,DAL,L 16-30,5,6,Sun,3,2,15,7.50,0,66.7%,5.00,RodgRi00
Chester Rogers,WR,22.278,2016-10-16,NFL,IND,@,HOU,L 23-26,6,6,Sun,4,4,63,15.75,0,100.0%,15.75,RogeCh02
Eli Rogers,WR,23.298,2016-10-16,NFL,PIT,@,MIA,L 15-30,6,6,Sun,5,4,35,8.75,0,80.0%,7.00,RogeEl00
Eddie Royal,WR,30.148,2016-10-16,NFL,CHI,,JAX,L 16-17,6,6,Sun,6,4,54,13.50,0,66.7%,9.00,RoyaEd00
Mohamed Sanu,WR,27.055,2016-10-16,NFL,ATL,@,SEA,L 24-26,6,6,Sun,10,5,47,9.40,1,50.0%,4.70,SanuMo00
Sterling Shepard,WR,23.249,2016-10-16,NFL,NYG,,BAL,W 27-23,6,6,Sun,8,4,25,6.25,0,50.0%,3.13,ShepSt00
Dion Sims,TE,25.241,2016-10-16,NFL,MIA,,PIT,W 30-15,6,6,Sun,2,1,12,12.00,0,50.0%,6.00,SimsDi00
Wendell Smallwood,RB,22.261,2016-10-16,NFL,PHI,@,WAS,L 20-27,5,6,Sun,2,1,14,14.00,0,50.0%,7.00,SmalWe00
Torrey Smith,WR,27.264,2016-10-16,NFL,SFO,@,BUF,L 16-45,6,6,Sun,7,3,76,25.33,1,42.9%,10.86,SmitTo02
Willie Snead,WR,23.365,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,7,4,47,11.75,0,57.1%,6.71,SneaWi00
C.J. Spiller,RB,29.072,2016-10-16,NFL,SEA,,ATL,W 26-24,5,6,Sun,6,3,38,12.67,0,50.0%,6.33,SpilC.00
Darren Sproles,RB,33.118,2016-10-16,NFL,PHI,@,WAS,L 20-27,5,6,Sun,1,1,4,4.00,0,100.0%,4.00,SproDa00
Kenny Stills,WR,24.177,2016-10-16,NFL,MIA,,PIT,W 30-15,6,6,Sun,3,2,12,6.00,0,66.7%,4.00,StilKe00
Rod Streater,WR,28.250,2016-10-16,NFL,SFO,@,BUF,L 16-45,6,6,Sun,1,1,16,16.00,0,100.0%,16.00,StreRo00
Jaelen Strong,WR,22.265,2016-10-16,NFL,HOU,,IND,W 26-23,6,6,Sun,2,1,36,36.00,0,50.0%,18.00,StroJa01
Phillip Supernaw,TE,26.260,2016-10-16,NFL,TEN,,CLE,W 28-26,6,6,Sun,2,2,25,12.50,0,100.0%,12.50,SupePh00
Erik Swoope,TE,24.161,2016-10-16,NFL,IND,@,HOU,L 23-26,6,6,Sun,3,2,42,21.00,0,66.7%,14.00,SwooEr00
Jacob Tamme,TE,31.215,2016-10-16,NFL,ATL,@,SEA,L 24-26,6,6,Sun,3,2,16,8.00,0,66.7%,5.33,TammJa00
Golden Tate,WR,28.075,2016-10-16,NFL,DET,,LAR,W 31-28,6,6,Sun,10,8,165,20.63,1,80.0%,16.50,TateGo00
De'Anthony Thomas,WR,23.285,2016-10-16,NFL,KAN,@,OAK,W 26-10,5,6,Sun,2,2,14,7.00,0,100.0%,7.00,ThomDe05
Julius Thomas,TE,28.111,2016-10-16,NFL,JAX,@,CHI,W 17-16,5,6,Sun,4,2,28,14.00,0,50.0%,7.00,ThomJu00
Michael Thomas,WR,23.227,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,5,5,78,15.60,1,100.0%,15.60,ThomMi05
Chris Thompson,RB,25.362,2016-10-16,NFL,WAS,,PHI,W 27-20,6,6,Sun,3,3,29,9.67,0,100.0%,9.67,ThomCh03
Levine Toilolo,TE,25.078,2016-10-16,NFL,ATL,@,SEA,L 24-26,6,6,Sun,4,3,69,23.00,1,75.0%,17.25,ToilLe00
Robert Turbin,RB,26.319,2016-10-16,NFL,IND,@,HOU,L 23-26,6,6,Sun,4,4,22,5.50,0,100.0%,5.50,TurbRo00
Will Tye,TE,24.347,2016-10-16,NFL,NYG,,BAL,W 27-23,6,6,Sun,2,2,15,7.50,0,100.0%,7.50,TyexWi00
C.J. Uzomah,TE,23.276,2016-10-16,NFL,CIN,@,NWE,L 17-35,6,6,Sun,2,1,6,6.00,0,50.0%,3.00,UzomC.00
Clive Walford,TE,24.361,2016-10-16,NFL,OAK,,KAN,L 10-26,6,6,Sun,2,2,25,12.50,0,100.0%,12.50,WalfCl00
Delanie Walker,TE,32.065,2016-10-16,NFL,TEN,,CLE,W 28-26,6,6,Sun,2,1,21,21.00,0,50.0%,10.50,WalkHu00
Mike Wallace,WR,30.076,2016-10-16,NFL,BAL,@,NYG,L 23-27,6,6,Sun,9,4,97,24.25,0,44.4%,10.78,WallMi00
Spencer Ware,RB,24.328,2016-10-16,NFL,KAN,@,OAK,W 26-10,5,6,Sun,2,2,32,16.00,0,100.0%,16.00,WareSp00
Terrance West,RB,25.262,2016-10-16,NFL,BAL,@,NYG,L 23-27,6,6,Sun,6,4,36,9.00,0,66.7%,6.00,WestTe00
James White,RB,24.256,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,9,8,47,5.88,2,88.9%,5.22,WhitJa02
Lucky Whitehead,WR,24.136,2016-10-16,NFL,DAL,@,GNB,W 30-16,6,6,Sun,1,1,35,35.00,0,100.0%,35.00,WhitLu00
Fozzy Whittaker,RB,27.257,2016-10-16,NFL,CAR,@,NOR,L 38-41,6,6,Sun,2,1,4,4.00,0,50.0%,2.00,WhitFo00
Damien Williams,RB,24.196,2016-10-16,NFL,MIA,,PIT,W 30-15,6,6,Sun,2,2,5,2.50,0,100.0%,2.50,WillDa05
Terrance Williams,WR,27.038,2016-10-16,NFL,DAL,@,GNB,W 30-16,6,6,Sun,5,4,75,18.75,0,80.0%,15.00,WillTe01
Luke Willson,TE,26.275,2016-10-16,NFL,SEA,,ATL,W 26-24,5,6,Sun,1,1,9,9.00,0,100.0%,9.00,WillLu00
