Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Fred Jackson,RB,28.247,2009-10-25,NFL,BUF,@,CAR,W 20-9,7,7,Sun,3,17,5.67,0,JackFr02
Jaymar Johnson,WR,25.107,2009-10-25,NFL,MIN,@,PIT,L 17-27,7,7,Sun,3,8,2.67,0,JohnJa01
Jacoby Jones,WR,25.106,2009-10-25,NFL,HOU,,SFO,W 24-21,7,7,Sun,5,26,5.20,0,JoneJa03
Jim Leonhard,S,26.363,2009-10-25,NFL,NYJ,@,OAK,W 38-0,7,7,Sun,2,4,2.00,0,LeonJi23
Stefan Logan,WR,28.145,2009-10-25,NFL,PIT,,MIN,W 27-17,7,7,Sun,2,16,8.00,0,LogaSt00
Kenny Moore,WR,24.248,2009-10-25,NFL,CAR,,BUF,L 9-20,6,7,Sun,1,0,0.00,0,MoorKe00
Captain Munnerlyn,CB,21.198,2009-10-25,NFL,CAR,,BUF,L 9-20,6,7,Sun,5,12,2.40,0,MunnCa99
Terence Newman,LCB,31.051,2009-10-25,NFL,DAL,,ATL,W 37-21,6,7,Sun,1,-11,-11.00,0,NewmTe20
T.J. Rushing,DB,26.139,2009-10-25,NFL,IND,@,STL,W 42-6,6,7,Sun,1,11,11.00,0,RushT.20
Jamie Silva,DB,24.315,2009-10-25,NFL,IND,@,STL,W 42-6,6,7,Sun,1,0,0.00,0,SilvJa99
Darren Sproles,RB-K,26.127,2009-10-25,NFL,SDG,@,KAN,W 37-7,6,7,Sun,1,18,18.00,0,SproDa00
Sammie Stroughter,WR,23.295,2009-10-25,NFL,TAM,,NWE,L 7-35,7,7,Sun,3,29,9.67,0,StroSa00
Bobby Wade,WR,28.242,2009-10-25,NFL,KAN,,SDG,L 7-37,7,7,Sun,1,17,17.00,0,WadeBo00
Eric Weems,WR,24.113,2009-10-25,NFL,ATL,@,DAL,L 21-37,6,7,Sun,2,9,4.50,0,WeemEr00
Wes Welker,WR,28.177,2009-10-25,NFL,NWE,@,TAM,W 35-7,7,7,Sun,4,53,13.25,0,WelkWe00
Tramon Williams,CB,26.223,2009-10-25,NFL,GNB,@,CLE,W 31-3,6,7,Sun,3,6,2.00,0,WillTr99
DeSean Jackson,WR,22.329,2009-10-26,NFL,PHI,@,WAS,W 27-17,6,7,Mon,3,31,10.33,0,JackDe00
Jeremy Maclin,WR,21.168,2009-10-26,NFL,PHI,@,WAS,W 27-17,6,7,Mon,1,1,1.00,0,MaclJe00
Santana Moss,WR,30.147,2009-10-26,NFL,WAS,,PHI,L 17-27,7,7,Mon,1,-1,-1.00,0,MossSa00
Antwaan Randle El,WR,30.070,2009-10-26,NFL,WAS,,PHI,L 17-27,7,7,Mon,2,11,5.50,0,RandAn00
Danny Amendola,WR,23.364,2009-11-01,NFL,STL,@,DET,W 17-10,8,8,Sun,3,28,9.33,0,AmenDa00
Davone Bess,WR,24.049,2009-11-01,NFL,MIA,@,NYJ,W 30-25,7,8,Sun,4,19,4.75,0,BessDa00
Steve Breaston,WR,26.073,2009-11-01,NFL,ARI,,CAR,L 21-34,7,8,Sun,4,27,6.75,0,BreaSt00
Nate Burleson,WR,28.074,2009-11-01,NFL,SEA,@,DAL,L 17-38,7,8,Sun,2,9,4.50,0,BurlNa00
Quincy Butler,RCB,25.341,2009-11-01,NFL,STL,@,DET,W 17-10,8,8,Sun,1,-2,-2.00,0,ButlQu20
Chris Carr,S,26.185,2009-11-01,NFL,BAL,,DEN,W 30-7,7,8,Sun,2,14,7.00,0,CarrCh22
Nate Clements,CB,29.324,2009-11-01,NFL,SFO,@,IND,L 14-18,7,8,Sun,4,31,7.75,0,ClemNa99
Patrick Crayton,WR,30.208,2009-11-01,NFL,DAL,,SEA,W 38-17,7,8,Sun,4,116,29.00,1,CrayPa00
Justin Forsett,RB,24.018,2009-11-01,NFL,SEA,@,DAL,L 17-38,7,8,Sun,1,1,1.00,0,ForsJu00
Devin Hester,WR,26.362,2009-11-01,NFL,CHI,,CLE,W 30-6,7,8,Sun,4,47,11.75,0,HestDe99
Johnnie Lee Higgins,WR,26.054,2009-11-01,NFL,OAK,@,SDG,L 16-24,8,8,Sun,1,9,9.00,0,HiggJo00
Domenik Hixon,WR,25.024,2009-11-01,NFL,NYG,@,PHI,L 17-40,8,8,Sun,1,2,2.00,0,HixoDo00
DeSean Jackson,WR,22.335,2009-11-01,NFL,PHI,,NYG,W 40-17,7,8,Sun,1,30,30.00,0,JackDe00
Jaymar Johnson,WR,25.114,2009-11-01,NFL,MIN,@,GNB,W 38-26,8,8,Sun,5,37,7.40,0,JohnJa01
Brandon Jones,WR,27.226,2009-11-01,NFL,SFO,@,IND,L 14-18,7,8,Sun,2,6,3.00,0,JoneBr02
Jacoby Jones,WR,25.113,2009-11-01,NFL,HOU,@,BUF,W 31-10,8,8,Sun,4,73,18.25,0,JoneJa03
Kevin Kaesviharn,S,33.064,2009-11-01,NFL,TEN,,JAX,W 30-13,7,8,Sun,5,15,3.00,0,KaesKe20
Jim Leonhard,S,27.005,2009-11-01,NFL,NYJ,,MIA,L 25-30,8,8,Sun,5,45,9.00,0,LeonJi23
Captain Munnerlyn,CB,21.205,2009-11-01,NFL,CAR,@,ARI,W 34-21,7,8,Sun,3,45,15.00,0,MunnCa99
Dennis Northcutt,WR,31.314,2009-11-01,NFL,DET,,STL,L 10-17,7,8,Sun,2,15,7.50,0,NortDe00
Ed Reed*,FS,31.051,2009-11-01,NFL,BAL,,DEN,W 30-7,7,8,Sun,1,3,3.00,0,ReedEd00
Eddie Royal,WR,23.164,2009-11-01,NFL,DEN,@,BAL,L 7-30,7,8,Sun,2,5,2.50,0,RoyaEd00
Jamie Silva,DB,24.322,2009-11-01,NFL,IND,,SFO,W 18-14,7,8,Sun,6,32,5.33,0,SilvJa99
Darren Sproles,RB-K,26.134,2009-11-01,NFL,SDG,,OAK,W 24-16,7,8,Sun,3,17,5.67,0,SproDa00
Corey Webster,LCB,27.244,2009-11-01,NFL,NYG,@,PHI,L 17-40,8,8,Sun,1,8,8.00,0,WebsCo20
Tramon Williams,3CB,26.230,2009-11-01,NFL,GNB,,MIN,L 26-38,7,8,Sun,1,8,8.00,0,WillTr99
Reggie Bush,RB,24.245,2009-11-02,NFL,NOR,,ATL,W 35-27,7,8,Mon,1,1,1.00,0,BushRe00
Eric Weems,WR,24.121,2009-11-02,NFL,ATL,@,NOR,L 27-35,7,8,Mon,1,9,9.00,0,WeemEr00
Steve Breaston,WR,26.080,2009-11-08,NFL,ARI,@,CHI,W 41-21,8,9,Sun,4,16,4.00,0,BreaSt00
Nate Burleson,WR,28.081,2009-11-08,NFL,SEA,,DET,W 32-20,8,9,Sun,2,15,7.50,0,BurlNa00
Reggie Bush,RB,24.251,2009-11-08,NFL,NOR,,CAR,W 30-20,8,9,Sun,1,4,4.00,0,BushRe00
Chris Carr,CB/R,26.192,2009-11-08,NFL,BAL,@,CIN,L 7-17,8,9,Sun,2,9,4.50,0,CarrCh22
Quan Cosby,WR,26.320,2009-11-08,NFL,CIN,,BAL,W 17-7,8,9,Sun,3,25,8.33,0,CosbQu00
Patrick Crayton,WR,30.215,2009-11-08,NFL,DAL,@,PHI,W 20-16,8,9,Sun,1,7,7.00,0,CrayPa00
DeAngelo Hall,CB,25.354,2009-11-08,NFL,WAS,@,ATL,L 17-31,8,9,Sun,1,-2,-2.00,0,HallDe99
Devin Hester,WR,27.004,2009-11-08,NFL,CHI,,ARI,L 21-41,8,9,Sun,2,2,1.00,0,HestDe99
Domenik Hixon,WR,25.031,2009-11-08,NFL,NYG,,SDG,L 20-21,9,9,Sun,1,13,13.00,0,HixoDo00
DeSean Jackson,WR,22.342,2009-11-08,NFL,PHI,,DAL,L 16-20,8,9,Sun,1,9,9.00,0,JackDe00
Brandon Jones,WR,27.233,2009-11-08,NFL,SFO,,TEN,L 27-34,8,9,Sun,3,-3,-1.00,0,JoneBr02
Alvin Pearman,RB,27.090,2009-11-08,NFL,TEN,@,SFO,W 34-27,8,9,Sun,1,10,10.00,0,PearAl00
Ed Reed*,FS,31.058,2009-11-08,NFL,BAL,@,CIN,L 7-17,8,9,Sun,1,3,3.00,0,ReedEd00
T.J. Rushing,DB,26.153,2009-11-08,NFL,IND,,HOU,W 20-17,8,9,Sun,2,8,4.00,0,RushT.20
Dantrell Savage,RB,24.266,2009-11-08,NFL,KAN,@,JAX,L 21-24,8,9,Sun,1,2,2.00,0,SavaDa20
Clifton Smith,RB,24.127,2009-11-08,NFL,TAM,,GNB,W 38-28,8,9,Sun,4,54,13.50,0,SmitCl22
Mike Thomas,WR,22.157,2009-11-08,NFL,JAX,,KAN,W 24-21,8,9,Sun,1,44,44.00,0,ThomMi01
Eric Weems,WR,24.127,2009-11-08,NFL,ATL,,WAS,W 31-17,8,9,Sun,2,12,6.00,0,WeemEr00
Wes Welker,WR,28.191,2009-11-08,NFL,NWE,,MIA,W 27-17,8,9,Sun,1,5,5.00,0,WelkWe00
Tramon Williams,SS,26.237,2009-11-08,NFL,GNB,@,TAM,L 28-38,8,9,Sun,4,18,4.50,0,WillTr99
Stefan Logan,WR,28.160,2009-11-09,NFL,PIT,@,DEN,W 28-10,8,9,Mon,1,14,14.00,0,LogaSt00
Mewelde Moore,RB,27.108,2009-11-09,NFL,PIT,@,DEN,W 28-10,8,9,Mon,1,2,2.00,0,MoorMe00
Eddie Royal,WR,23.172,2009-11-09,NFL,DEN,,PIT,L 10-28,8,9,Mon,2,21,10.50,0,RoyaEd00
Devin Hester,WR,27.008,2009-11-12,NFL,CHI,@,SFO,L 6-10,9,10,Thu,2,4,2.00,0,HestDe99
Brandon Jones,WR,27.237,2009-11-12,NFL,SFO,,CHI,W 10-6,9,10,Thu,1,4,4.00,0,JoneBr02
Danny Amendola,WR,24.013,2009-11-15,NFL,STL,,NOR,L 23-28,9,10,Sun,1,10,10.00,0,AmenDa00
Davone Bess,WR,24.063,2009-11-15,NFL,MIA,,TAM,W 25-23,9,10,Sun,2,-4,-2.00,0,BessDa00
Steve Breaston,WR,26.087,2009-11-15,NFL,ARI,,SEA,W 31-20,9,10,Sun,4,18,4.50,0,BreaSt00
Nate Burleson,WR,28.088,2009-11-15,NFL,SEA,@,ARI,L 20-31,9,10,Sun,4,60,15.00,0,BurlNa00
Reggie Bush,RB,24.258,2009-11-15,NFL,NOR,@,STL,W 28-23,9,10,Sun,2,5,2.50,0,BushRe00
Quan Cosby,WR,26.327,2009-11-15,NFL,CIN,@,PIT,W 18-12,9,10,Sun,3,20,6.67,0,CosbQu00
Patrick Crayton,WR,30.222,2009-11-15,NFL,DAL,@,GNB,L 7-17,9,10,Sun,5,41,8.20,0,CrayPa00
Ted Ginn,WR,24.217,2009-11-15,NFL,MIA,,TAM,W 25-23,9,10,Sun,1,7,7.00,0,GinnTe00
Johnnie Lee Higgins,WR,26.068,2009-11-15,NFL,OAK,,KAN,L 10-16,9,10,Sun,3,-2,-0.67,0,HiggJo00
DeSean Jackson,WR,22.349,2009-11-15,NFL,PHI,@,SDG,L 23-31,9,10,Sun,3,13,4.33,0,JackDe00
Fred Jackson,RB,28.268,2009-11-15,NFL,BUF,@,TEN,L 17-41,9,10,Sun,2,25,12.50,0,JackFr02
Maurice Leggett,CB,23.044,2009-11-15,NFL,KAN,@,OAK,W 16-10,9,10,Sun,4,13,3.25,0,LeggMa99
Stefan Logan,WR,28.166,2009-11-15,NFL,PIT,,CIN,L 12-18,9,10,Sun,2,30,15.00,0,LogaSt00
Santana Moss,WR,30.167,2009-11-15,NFL,WAS,,DEN,W 27-17,9,10,Sun,2,8,4.00,0,MossSa00
Dennis Northcutt,WR,31.328,2009-11-15,NFL,DET,@,MIN,L 10-27,9,10,Sun,2,19,9.50,0,NortDe00
Alvin Pearman,RB,27.097,2009-11-15,NFL,TEN,,BUF,W 41-17,9,10,Sun,2,30,15.00,0,PearAl00
Darrelle Revis,LCB,24.124,2009-11-15,NFL,NYJ,,JAX,L 22-24,9,10,Sun,2,5,2.50,0,ReviDa99
Darius Reynaud,WR,24.321,2009-11-15,NFL,MIN,,DET,W 27-10,9,10,Sun,4,11,2.75,0,ReynDa00
Dantrell Savage,RB,24.273,2009-11-15,NFL,KAN,@,OAK,W 16-10,9,10,Sun,5,34,6.80,0,SavaDa20
Clifton Smith,RB,24.134,2009-11-15,NFL,TAM,@,MIA,L 23-25,9,10,Sun,4,31,7.75,0,SmitCl22
Darren Sproles,RB,26.148,2009-11-15,NFL,SDG,,PHI,W 31-23,9,10,Sun,3,13,4.33,0,SproDa00
Eric Weems,WR,24.134,2009-11-15,NFL,ATL,@,CAR,L 19-28,9,10,Sun,2,37,18.50,0,WeemEr00
Wes Welker,WR,28.198,2009-11-15,NFL,NWE,@,IND,L 34-35,9,10,Sun,5,117,23.40,0,WelkWe00
Tramon Williams,CB,26.244,2009-11-15,NFL,GNB,,DAL,W 17-7,9,10,Sun,2,25,12.50,0,WillTr99
Brian Witherspoon,CB,24.163,2009-11-15,NFL,JAX,@,NYJ,W 24-22,9,10,Sun,1,0,0.00,0,WithBr20
Chris Carr,CB/R,26.200,2009-11-16,NFL,BAL,@,CLE,W 16-0,9,10,Mon,3,5,1.67,0,CarrCh22
Josh Cribbs,WR,26.160,2009-11-16,NFL,CLE,,BAL,L 0-16,9,10,Mon,5,18,3.60,0,CribJo01
Davone Bess,WR,24.067,2009-11-19,NFL,MIA,@,CAR,W 24-17,10,11,Thu,2,30,15.00,0,BessDa00
Captain Munnerlyn,CB,21.223,2009-11-19,NFL,CAR,,MIA,L 17-24,10,11,Thu,3,20,6.67,0,MunnCa99
Danny Amendola,WR,24.020,2009-11-22,NFL,STL,,ARI,L 13-21,10,11,Sun,2,19,9.50,0,AmenDa00
Steve Breaston,WR,26.094,2009-11-22,NFL,ARI,@,STL,W 21-13,10,11,Sun,2,19,9.50,0,BreaSt00
Nate Burleson,WR,28.095,2009-11-22,NFL,SEA,@,MIN,L 9-35,10,11,Sun,2,13,6.50,0,BurlNa00
Quan Cosby,WR,26.334,2009-11-22,NFL,CIN,@,OAK,L 17-20,10,11,Sun,2,18,9.00,0,CosbQu00
Jerricho Cotchery,WR,27.159,2009-11-22,NFL,NYJ,@,NWE,L 14-31,10,11,Sun,2,25,12.50,0,CotcJe00
Patrick Crayton,WR,30.229,2009-11-22,NFL,DAL,,WAS,W 7-6,10,11,Sun,1,13,13.00,0,CrayPa00
Josh Cribbs,WR,26.166,2009-11-22,NFL,CLE,@,DET,L 37-38,10,11,Sun,1,3,3.00,0,CribJo01
Devery Henderson,WR,27.241,2009-11-22,NFL,NOR,@,TAM,W 38-7,10,11,Sun,2,10,5.00,0,HendDe00
Devin Hester,WR/P,27.018,2009-11-22,NFL,CHI,,PHI,L 20-24,10,11,Sun,3,16,5.33,0,HestDe99
Johnnie Lee Higgins,WR,26.075,2009-11-22,NFL,OAK,,CIN,W 20-17,10,11,Sun,3,17,5.67,0,HiggJo00
DeSean Jackson,WR,22.356,2009-11-22,NFL,PHI,@,CHI,W 24-20,10,11,Sun,2,56,28.00,0,JackDe00
Stefan Logan,WR,28.173,2009-11-22,NFL,PIT,@,KAN,L 24-27,10,11,Sun,3,27,9.00,0,LogaSt00
Santana Moss,WR,30.174,2009-11-22,NFL,WAS,@,DAL,L 6-7,10,11,Sun,1,10,10.00,0,MossSa00
Dennis Northcutt,WR,31.335,2009-11-22,NFL,DET,,CLE,W 38-37,10,11,Sun,3,24,8.00,0,NortDe00
Roscoe Parrish,WR,27.129,2009-11-22,NFL,BUF,@,JAX,L 15-18,10,11,Sun,2,0,0.00,0,ParrRo00
Antwaan Randle El,WR,30.097,2009-11-22,NFL,WAS,@,DAL,L 6-7,10,11,Sun,1,0,0.00,0,RandAn00
Ed Reed*,FS,31.072,2009-11-22,NFL,BAL,,IND,L 15-17,10,11,Sun,2,12,6.00,0,ReedEd00
Darius Reynaud,WR,24.328,2009-11-22,NFL,MIN,,SEA,W 35-9,10,11,Sun,3,30,10.00,0,ReynDa00
Eddie Royal,WR,23.185,2009-11-22,NFL,DEN,,SDG,L 3-32,10,11,Sun,1,10,10.00,0,RoyaEd00
T.J. Rushing,DB,26.167,2009-11-22,NFL,IND,@,BAL,W 17-15,10,11,Sun,1,2,2.00,0,RushT.20
Darren Sharper,FS,34.019,2009-11-22,NFL,NOR,@,TAM,W 38-7,10,11,Sun,1,6,6.00,0,SharDa00
Clifton Smith,RB,24.141,2009-11-22,NFL,TAM,,NOR,L 7-38,10,11,Sun,1,11,11.00,0,SmitCl22
Reggie Smith,S,23.070,2009-11-22,NFL,SFO,@,GNB,L 24-30,10,11,Sun,3,7,2.33,0,SmitRe99
Darren Sproles,RB,26.155,2009-11-22,NFL,SDG,@,DEN,W 32-3,10,11,Sun,3,6,2.00,0,SproDa00
Bobby Wade,WR,28.270,2009-11-22,NFL,KAN,,PIT,W 27-24,10,11,Sun,1,0,0.00,0,WadeBo00
Eric Weems,WR,24.141,2009-11-22,NFL,ATL,@,NYG,L 31-34,10,11,Sun,2,24,12.00,0,WeemEr00
Wes Welker,WR,28.205,2009-11-22,NFL,NWE,,NYJ,W 31-14,10,11,Sun,2,-1,-0.50,0,WelkWe00
Tramon Williams,CB,26.251,2009-11-22,NFL,GNB,,SFO,W 30-24,10,11,Sun,2,33,16.50,0,WillTr99
Brian Witherspoon,CB,24.170,2009-11-22,NFL,JAX,,BUF,W 18-15,10,11,Sun,3,15,5.00,0,WithBr20
Glenn Martinez,WR,27.358,2009-11-23,NFL,HOU,,TEN,L 17-20,10,11,Mon,3,10,3.33,0,MartGl00
Patrick Crayton,WR,30.233,2009-11-26,NFL,DAL,,OAK,W 24-7,11,12,Thu,4,36,9.00,0,CrayPa00
Johnnie Lee Higgins,WR,26.079,2009-11-26,NFL,OAK,@,DAL,L 7-24,11,12,Thu,3,10,3.33,0,HiggJo00
Domenik Hixon,WR,25.049,2009-11-26,NFL,NYG,@,DEN,L 6-26,11,12,Thu,2,20,10.00,0,HixoDo00
Jordy Nelson,WR,24.179,2009-11-26,NFL,GNB,@,DET,W 34-12,11,12,Thu,3,8,2.67,0,NelsJo00
Dennis Northcutt,WR,31.339,2009-11-26,NFL,DET,,GNB,L 12-34,11,12,Thu,1,14,14.00,0,NortDe00
Kevin Ogletree,WR,22.113,2009-11-26,NFL,DAL,,OAK,W 24-7,11,12,Thu,1,0,0.00,0,OgleKe00
Eddie Royal,WR,23.189,2009-11-26,NFL,DEN,,NYG,W 26-6,11,12,Thu,3,28,9.33,0,RoyaEd00
Alphonso Smith,CB,24.037,2009-11-26,NFL,DEN,,NYG,W 26-6,11,12,Thu,1,-1,-1.00,0,SmitAl98
Danny Amendola,WR,24.027,2009-11-29,NFL,STL,,SEA,L 17-27,11,12,Sun,2,8,4.00,0,AmenDa00
Steve Breaston,WR,26.101,2009-11-29,NFL,ARI,@,TEN,L 17-20,11,12,Sun,1,-1,-1.00,0,BreaSt00
Nate Burleson,WR,28.102,2009-11-29,NFL,SEA,@,STL,W 27-17,11,12,Sun,4,53,13.25,0,BurlNa00
Chris Carr,CB/R,26.213,2009-11-29,NFL,BAL,,PIT,W 20-17,11,12,Sun,5,71,14.20,0,CarrCh22
Quan Cosby,WR,26.341,2009-11-29,NFL,CIN,,CLE,W 16-7,11,12,Sun,5,49,9.80,0,CosbQu00
Jerricho Cotchery,WR,27.166,2009-11-29,NFL,NYJ,,CAR,W 17-6,11,12,Sun,3,32,10.67,0,CotcJe00
Ted Ginn,WR,24.231,2009-11-29,NFL,MIA,@,BUF,L 14-31,11,12,Sun,1,12,12.00,0,GinnTe00
James Harrison,ROLB,31.209,2009-11-29,NFL,PIT,@,BAL,L 17-20,11,12,Sun,1,1,1.00,0,HarrJa23
Devin Hester,WR,27.025,2009-11-29,NFL,CHI,@,MIN,L 10-36,11,12,Sun,2,4,2.00,0,HestDe99
DeSean Jackson,WR,22.363,2009-11-29,NFL,PHI,,WAS,W 27-24,11,12,Sun,1,29,29.00,0,JackDe00
Brandon Jones,WR,27.254,2009-11-29,NFL,SFO,,JAX,W 20-3,11,12,Sun,3,19,6.33,0,JoneBr02
Jacoby Jones,WR,25.141,2009-11-29,NFL,HOU,,IND,L 27-35,11,12,Sun,2,8,4.00,0,JoneJa03
Kevin Kaesviharn,S,33.092,2009-11-29,NFL,TEN,,ARI,W 20-17,11,12,Sun,2,10,5.00,0,KaesKe20
Stefan Logan,WR,28.180,2009-11-29,NFL,PIT,@,BAL,L 17-20,11,12,Sun,3,28,9.33,0,LogaSt00
Jeremy Maclin,WR,21.202,2009-11-29,NFL,PHI,,WAS,W 27-24,11,12,Sun,1,-2,-2.00,0,MaclJe00
Captain Munnerlyn,CB,21.233,2009-11-29,NFL,CAR,@,NYJ,L 6-17,11,12,Sun,2,50,25.00,0,MunnCa99
Roscoe Parrish,WR,27.136,2009-11-29,NFL,BUF,,MIA,W 31-14,11,12,Sun,2,11,5.50,0,ParrRo00
Antwaan Randle El,WR,30.104,2009-11-29,NFL,WAS,@,PHI,L 24-27,11,12,Sun,1,1,1.00,0,RandAn00
T.J. Rushing,DB,26.174,2009-11-29,NFL,IND,@,HOU,W 35-27,11,12,Sun,1,7,7.00,0,RushT.20
Clifton Smith,RB,24.148,2009-11-29,NFL,TAM,@,ATL,L 17-20,11,12,Sun,1,21,21.00,0,SmitCl22
Darren Sproles,RB,26.162,2009-11-29,NFL,SDG,,KAN,W 43-14,11,12,Sun,1,0,0.00,0,SproDa00
Bobby Wade,WR,28.277,2009-11-29,NFL,KAN,@,SDG,L 14-43,11,12,Sun,1,2,2.00,0,WadeBo00
Eric Weems,WR,24.148,2009-11-29,NFL,ATL,,TAM,W 20-17,11,12,Sun,1,18,18.00,0,WeemEr00
Brian Witherspoon,CB,24.177,2009-11-29,NFL,JAX,@,SFO,L 3-20,11,12,Sun,3,63,21.00,0,WithBr20
Devery Henderson,WR,27.249,2009-11-30,NFL,NOR,,NWE,W 38-17,11,12,Mon,2,6,3.00,0,HendDe00
Wes Welker,WR,28.213,2009-11-30,NFL,NWE,@,NOR,L 17-38,11,12,Mon,1,41,41.00,0,WelkWe00
Jerricho Cotchery,WR,27.170,2009-12-03,NFL,NYJ,@,BUF,W 19-13,12,13,Thu,5,37,7.40,0,CotcJe00
Roscoe Parrish,WR,27.140,2009-12-03,NFL,BUF,,NYJ,L 13-19,12,13,Thu,2,11,5.50,0,ParrRo00
Danny Amendola,WR,24.034,2009-12-06,NFL,STL,@,CHI,L 9-17,12,13,Sun,5,60,12.00,0,AmenDa00
Kevin Barnes,CB,23.082,2009-12-06,NFL,WAS,,NOR,L 30-33,12,13,Sun,1,0,0.00,0,BarnKe99
Arnaz Battle,WR,29.287,2009-12-06,NFL,SFO,@,SEA,L 17-20,12,13,Sun,5,-3,-0.60,0,BattAr00
Earl Bennett,WR,22.258,2009-12-06,NFL,CHI,,STL,W 17-9,12,13,Sun,1,0,0.00,0,BennEa00
Davone Bess,WR,24.084,2009-12-06,NFL,MIA,,NWE,W 22-21,12,13,Sun,3,29,9.67,0,BessDa00
Steve Breaston,WR,26.108,2009-12-06,NFL,ARI,,MIN,W 30-17,12,13,Sun,2,71,35.50,0,BreaSt00
Nate Burleson,WR,28.109,2009-12-06,NFL,SEA,,SFO,W 20-17,12,13,Sun,7,61,8.71,0,BurlNa00
Reggie Bush,RB,24.279,2009-12-06,NFL,NOR,@,WAS,W 33-30,12,13,Sun,1,-2,-2.00,0,BushRe00
Quan Cosby,WR,26.348,2009-12-06,NFL,CIN,,DET,W 23-13,12,13,Sun,3,54,18.00,0,CosbQu00
Josh Cribbs,WR,26.180,2009-12-06,NFL,CLE,,SDG,L 23-30,12,13,Sun,1,0,0.00,0,CribJo01
Chris Gamble,LCB,26.270,2009-12-06,NFL,CAR,,TAM,W 16-6,12,13,Sun,1,0,0.00,0,GambCh20
Devin Hester,WR,27.032,2009-12-06,NFL,CHI,,STL,W 17-9,12,13,Sun,1,-3,-3.00,0,HestDe99
Domenik Hixon,WR,25.059,2009-12-06,NFL,NYG,,DAL,W 31-24,12,13,Sun,3,95,31.67,1,HixoDo00
Kevin Kaesviharn,S,33.099,2009-12-06,NFL,TEN,@,IND,L 17-27,12,13,Sun,2,9,4.50,0,KaesKe20
Johnny Knox,WR,23.033,2009-12-06,NFL,CHI,,STL,W 17-9,12,13,Sun,1,0,0.00,0,KnoxJo00
Stefan Logan,WR,28.187,2009-12-06,NFL,PIT,,OAK,L 24-27,12,13,Sun,1,-1,-1.00,0,LogaSt00
Jeremy Maclin,WR,21.209,2009-12-06,NFL,PHI,@,ATL,W 34-7,12,13,Sun,3,34,11.33,0,MaclJe00
Glenn Martinez,WR,28.006,2009-12-06,NFL,HOU,@,JAX,L 18-23,12,13,Sun,3,13,4.33,0,MartGl00
Dennis Northcutt,WR,31.349,2009-12-06,NFL,DET,@,CIN,L 13-23,12,13,Sun,2,21,10.50,0,NortDe00
Darius Reynaud,WR,24.342,2009-12-06,NFL,MIN,@,ARI,L 17-30,12,13,Sun,1,2,2.00,0,ReynDa00
Eddie Royal,WR,23.199,2009-12-06,NFL,DEN,@,KAN,W 44-13,12,13,Sun,6,83,13.83,0,RoyaEd00
Darren Sproles,RB,26.169,2009-12-06,NFL,SDG,@,CLE,W 30-23,12,13,Sun,1,-1,-1.00,0,SproDa00
Sammie Stroughter,WR,23.337,2009-12-06,NFL,TAM,@,CAR,L 6-16,12,13,Sun,5,16,3.20,0,StroSa00
Mike Thomas,WR,22.185,2009-12-06,NFL,JAX,,HOU,W 23-18,12,13,Sun,2,12,6.00,0,ThomMi01
Bobby Wade,WR,28.284,2009-12-06,NFL,KAN,,DEN,L 13-44,12,13,Sun,2,18,9.00,0,WadeBo00
Eric Weems,WR,24.155,2009-12-06,NFL,ATL,,PHI,L 7-34,12,13,Sun,2,20,10.00,0,WeemEr00
Wes Welker,WR,28.219,2009-12-06,NFL,NWE,@,MIA,L 21-22,12,13,Sun,3,29,9.67,0,WelkWe00
Chris Carr,CB/R,26.221,2009-12-07,NFL,BAL,@,GNB,L 14-27,12,13,Mon,1,6,6.00,0,CarrCh22
Jordy Nelson,WR,24.190,2009-12-07,NFL,GNB,,BAL,W 27-14,12,13,Mon,3,8,2.67,0,NelsJo00
Josh Cribbs,WR,26.184,2009-12-10,NFL,CLE,,PIT,W 13-6,13,14,Thu,2,61,30.50,0,CribJo01
Santonio Holmes,WR,25.282,2009-12-10,NFL,PIT,@,CLE,L 6-13,13,14,Thu,2,6,3.00,0,HolmSa00
Danny Amendola,WR,24.041,2009-12-13,NFL,STL,@,TEN,L 7-47,13,14,Sun,1,6,6.00,0,AmenDa00
Earl Bennett,WR,22.265,2009-12-13,NFL,CHI,,GNB,L 14-21,13,14,Sun,2,-2,-1.00,0,BennEa00
Davone Bess,WR,24.091,2009-12-13,NFL,MIA,@,JAX,W 14-10,13,14,Sun,4,26,6.50,0,BessDa00
Nate Burleson,WR,28.116,2009-12-13,NFL,SEA,@,HOU,L 7-34,13,14,Sun,1,-5,-5.00,0,BurlNa00
Reggie Bush,WR,24.286,2009-12-13,NFL,NOR,@,ATL,W 26-23,13,14,Sun,1,23,23.00,0,BushRe00
Chris Carr,LCB,26.227,2009-12-13,NFL,BAL,,DET,W 48-3,13,14,Sun,2,31,15.50,0,CarrCh22
Quan Cosby,WR,26.355,2009-12-13,NFL,CIN,@,MIN,L 10-30,13,14,Sun,2,6,3.00,0,CosbQu00
Jerricho Cotchery,WR,27.180,2009-12-13,NFL,NYJ,@,TAM,W 26-3,13,14,Sun,4,36,9.00,0,CotcJe00
Yamon Figurs,WR,26.337,2009-12-13,NFL,TAM,,NYJ,L 3-26,13,14,Sun,2,21,10.50,0,FiguYa00
