Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Marcus Trufant,LCB,30.267,2011-09-18,NFL,SEA,@,PIT,L 0-24,2,2,Sun,0,0,0,1,TrufMa20
Cassius Vaughn,LCB,23.319,2011-09-18,NFL,DEN,,CIN,W 24-22,2,2,Sun,0,0,0,2,VaugCa00
Alterraun Verner,CB,22.279,2011-09-18,NFL,TEN,,BAL,W 26-13,2,2,Sun,1,4,0,1,VernAl99
T.J. Ward,SS,24.280,2011-09-18,NFL,CLE,@,IND,W 27-19,2,2,Sun,0,0,0,2,WardT.99
Dekoda Watson,LB,23.199,2011-09-18,NFL,TAM,@,MIN,W 24-20,2,2,Sun,0,0,0,1,WatsDe99
Lardarius Webb,LCB,25.341,2011-09-18,NFL,BAL,@,TEN,L 13-26,2,2,Sun,0,0,0,1,WebbLa99
Donte Whitner,SS,26.056,2011-09-18,NFL,SFO,,DAL,L 24-27,2,2,Sun,1,0,0,3,WhitDo20
Vince Wilfork,NT,29.318,2011-09-18,NFL,NWE,,SDG,W 35-21,2,2,Sun,1,28,0,1,WilfVi20
Dan Williams,NT,24.109,2011-09-18,NFL,ARI,@,WAS,L 21-22,2,2,Sun,0,0,0,1,WillDa99
Mario Williams,WLB,26.230,2011-09-18,NFL,HOU,@,MIA,W 23-13,2,2,Sun,0,0,0,1,WillMa22
Adrian Wilson,SS,31.341,2011-09-18,NFL,ARI,@,WAS,L 21-22,2,2,Sun,1,17,0,2,WilsAd99
Charles Woodson,LCB,34.346,2011-09-18,NFL,GNB,@,CAR,W 30-23,2,2,Sun,2,6,0,2,WoodCh00
Wesley Woodyard,WLB,25.059,2011-09-18,NFL,DEN,,CIN,W 24-22,2,2,Sun,0,0,0,1,WoodWe20
Eric Wright,RCB,26.056,2011-09-18,NFL,DET,,KAN,W 48-3,2,2,Sun,1,4,0,2,WrigEr99
Usama Young,DB,26.133,2011-09-18,NFL,CLE,@,IND,W 27-19,2,2,Sun,1,28,0,1,YounUs99
Rocky Bernard,DT,32.153,2011-09-19,NFL,NYG,,STL,W 28-16,2,2,Mon,0,0,0,1,BernRo20
Michael Boley,WLB,29.026,2011-09-19,NFL,NYG,,STL,W 28-16,2,2,Mon,0,0,0,1,BoleMi20
Chris Canty,RDT,28.313,2011-09-19,NFL,NYG,,STL,W 28-16,2,2,Mon,0,0,0,1,CantCh21
Bradley Fletcher,RCB,25.086,2011-09-19,NFL,STL,@,NYG,L 16-28,2,2,Mon,0,0,0,1,FletBr99
Chris Long,LDE,26.175,2011-09-19,NFL,STL,@,NYG,L 16-28,2,2,Mon,0,0,0,1,LongCh99
Quintin Mikell,FS,31.003,2011-09-19,NFL,STL,@,NYG,L 16-28,2,2,Mon,1,0,0,1,MikeQu20
Kenny Phillips,SS,24.299,2011-09-19,NFL,NYG,,STL,W 28-16,2,2,Mon,0,0,0,2,PhilKe99
Jason Pierre-Paul,RDE,22.261,2011-09-19,NFL,NYG,,STL,W 28-16,2,2,Mon,0,0,0,1,PierJa99
Aaron Ross,RCB,29.004,2011-09-19,NFL,NYG,,STL,W 28-16,2,2,Mon,0,0,0,3,RossAa99
Husain Abdullah,FS,26.060,2011-09-25,NFL,MIN,,DET,L 23-26,3,3,Sun,0,0,0,1,AbduHu99
Mike Adams,FS,30.185,2011-09-25,NFL,CLE,,MIA,W 17-16,3,3,Sun,1,4,0,1,AdamMi21
James Anderson,SLB,27.364,2011-09-25,NFL,CAR,,JAX,W 16-10,3,3,Sun,0,0,0,1,AndeJa21
Kyle Arrington,RCB,25.044,2011-09-25,NFL,NWE,@,BUF,L 31-34,3,3,Sun,2,37,0,3,ArriKy00
Allen Bailey,DL,22.184,2011-09-25,NFL,KAN,@,SDG,L 17-20,3,3,Sun,0,0,0,1,BailAl00
Dave Ball,DE,30.264,2011-09-25,NFL,TEN,,DEN,W 17-14,3,3,Sun,0,0,0,1,BallDa20
Justin Bannan,RDT,32.160,2011-09-25,NFL,STL,,BAL,L 7-37,3,3,Sun,0,0,0,1,BannJu20
Ronde Barber,RCB,36.171,2011-09-25,NFL,TAM,,ATL,W 16-13,3,3,Sun,1,0,0,3,BarbRo00
Yeremiah Bell,SS,33.206,2011-09-25,NFL,MIA,@,CLE,L 16-17,3,3,Sun,0,0,0,1,BellYe20
Antoine Bethea,FS,27.060,2011-09-25,NFL,IND,,PIT,L 20-23,3,3,Sun,0,0,0,1,BethAn20
E.J. Biggers,CB,24.104,2011-09-25,NFL,TAM,,ATL,W 16-13,3,3,Sun,0,0,0,2,BiggE.99
Leigh Bodden,DB,30.001,2011-09-25,NFL,NWE,@,BUF,L 31-34,3,3,Sun,0,0,0,2,BoddLe20
Michael Boley,WLB,29.032,2011-09-25,NFL,NYG,@,PHI,W 29-16,3,3,Sun,0,0,0,1,BoleMi20
Jerome Boyd,S,25.122,2011-09-25,NFL,OAK,,NYJ,W 34-24,3,3,Sun,0,0,0,1,BoydJe00
Tyvon Branch,SS,24.288,2011-09-25,NFL,OAK,,NYJ,W 34-24,3,3,Sun,1,0,0,1,BranTy99
Tarell Brown,RCB,26.262,2011-09-25,NFL,SFO,@,CIN,W 13-8,3,3,Sun,0,0,0,1,BrowTa99
Morgan Burnett,FS,22.255,2011-09-25,NFL,GNB,@,CHI,W 27-17,3,3,Sun,2,0,0,2,BurnMo99
Darius Butler,CB,25.191,2011-09-25,NFL,CAR,,JAX,W 16-10,3,3,Sun,0,0,0,1,ButlDa99
Jairus Byrd,FS,24.353,2011-09-25,NFL,BUF,,NWE,W 34-31,3,3,Sun,0,0,0,2,ByrdJa99
Jonathan Casillas,LB,24.114,2011-09-25,NFL,NOR,,HOU,W 40-33,3,3,Sun,0,0,0,1,CasiJo99
Antoine Cason,RCB,25.078,2011-09-25,NFL,SDG,,KAN,W 20-17,3,3,Sun,0,0,0,1,CasoAn99
Kam Chancellor,SS,23.175,2011-09-25,NFL,SEA,,ARI,W 13-10,3,3,Sun,1,9,0,2,ChanKa99
Chimdi Chekwa,CB,23.018,2011-09-25,NFL,OAK,,NYJ,W 34-24,3,3,Sun,0,0,0,2,ChekCh00
Ryan Clark,FS,31.348,2011-09-25,NFL,PIT,@,IND,W 23-20,3,3,Sun,0,0,0,1,ClarRy20
Nate Clements,LCB,31.287,2011-09-25,NFL,CIN,,SFO,L 8-13,3,3,Sun,0,0,0,1,ClemNa99
Chris Clemons,LDE,29.329,2011-09-25,NFL,SEA,,ARI,W 13-10,3,3,Sun,0,0,0,1,ClemCh23
Drew Coleman,CB,28.156,2011-09-25,NFL,JAX,@,CAR,L 10-16,3,3,Sun,0,0,0,1,ColeDr20
Chris Cook,DB,24.222,2011-09-25,NFL,MIN,,DET,L 23-26,3,3,Sun,0,0,0,2,CookCh99
Reggie Corner,CB,27.312,2011-09-25,NFL,BUF,,NWE,W 34-31,3,3,Sun,0,0,0,1,CornRe99
Marcell Dareus,NT,21.196,2011-09-25,NFL,BUF,,NWE,W 34-31,3,3,Sun,0,0,0,1,DareMa00
Thomas DeCoud,FS,26.190,2011-09-25,NFL,ATL,@,TAM,L 13-16,3,3,Sun,1,0,0,1,DeCoTh99
Jo-Lonn Dunbar,MLB,26.196,2011-09-25,NFL,NOR,,HOU,W 40-33,3,3,Sun,0,0,0,2,DunbJo20
Drayton Florence,LCB,30.280,2011-09-25,NFL,BUF,,NWE,W 34-31,3,3,Sun,1,27,1,1,FlorDr20
Brandon Flowers,LCB,25.219,2011-09-25,NFL,KAN,@,SDG,L 17-20,3,3,Sun,1,43,0,1,FlowBr99
Chris Gamble,LCB,28.198,2011-09-25,NFL,CAR,,JAX,W 16-10,3,3,Sun,0,0,0,1,GambCh20
Chad Greenway,SLB,28.256,2011-09-25,NFL,MIN,,DET,L 23-26,3,3,Sun,0,0,0,1,GreeCh99
Jabari Greer,LCB,29.226,2011-09-25,NFL,NOR,,HOU,W 40-33,3,3,Sun,1,2,0,2,GreeJa22
Cody Grimm,FS,24.211,2011-09-25,NFL,TAM,,ATL,W 16-13,3,3,Sun,0,0,0,1,GrimCo99
Quentin Groves,OLB,27.082,2011-09-25,NFL,OAK,,NYJ,W 34-24,3,3,Sun,0,0,0,2,GrovQu99
Joe Haden,LCB,22.164,2011-09-25,NFL,CLE,,MIA,W 17-16,3,3,Sun,0,0,0,1,HadeJo99
Roman Harper,SS,28.288,2011-09-25,NFL,NOR,,HOU,W 40-33,3,3,Sun,0,0,0,1,HarpRo21
Al Harris,CB,36.292,2011-09-25,NFL,STL,,BAL,L 7-37,3,3,Sun,0,0,0,1,HarrAl21
David Hawthorne,LB,26.134,2011-09-25,NFL,SEA,,ARI,W 13-10,3,3,Sun,0,0,0,1,HawtDa20
Chris Houston,LCB,26.342,2011-09-25,NFL,DET,@,MIN,W 26-23,3,3,Sun,0,0,0,1,HousCh99
Justin Houston,LB,22.256,2011-09-25,NFL,KAN,@,SDG,L 17-20,3,3,Sun,0,0,0,1,HousJu00
Lamarr Houston,DE,24.093,2011-09-25,NFL,OAK,,NYJ,W 34-24,3,3,Sun,0,0,0,1,HousLa99
Tyson Jackson,DE,25.111,2011-09-25,NFL,KAN,@,SDG,L 17-20,3,3,Sun,0,0,0,1,JackTy98
Tim Jamison,DE,25.211,2011-09-25,NFL,HOU,@,NOR,L 33-40,3,3,Sun,0,0,0,1,JamiTi99
A.J. Jefferson,LCB,23.174,2011-09-25,NFL,ARI,@,SEA,L 10-13,3,3,Sun,0,0,0,2,JeffA.00
Tim Jennings,LCB,27.275,2011-09-25,NFL,CHI,,GNB,L 17-27,3,3,Sun,0,0,0,1,JennTi20
Antonio Johnson,RDT,26.291,2011-09-25,NFL,IND,,PIT,L 20-23,3,3,Sun,0,0,0,1,JohnAn03
Derrick Johnson,RILB,28.307,2011-09-25,NFL,KAN,@,SDG,L 17-20,3,3,Sun,0,0,0,1,JohnDe25
Jason Jones,DE,25.125,2011-09-25,NFL,TEN,,DEN,W 17-14,3,3,Sun,0,0,0,2,JoneJa99
Reshad Jones,FS,23.212,2011-09-25,NFL,MIA,@,CLE,L 16-17,3,3,Sun,0,0,0,1,JoneRe99
Johnathan Joseph,RCB,27.162,2011-09-25,NFL,HOU,@,NOR,L 33-40,3,3,Sun,1,4,0,2,JoseJo20
Chris Kelsay,LDE,31.329,2011-09-25,NFL,BUF,,NWE,W 34-31,3,3,Sun,0,0,0,1,KelsCh21
Justin King,LCB,24.137,2011-09-25,NFL,STL,,BAL,L 7-37,3,3,Sun,0,0,0,2,KingJu99
Karl Klug,DL,23.178,2011-09-25,NFL,TEN,,DEN,W 17-14,3,3,Sun,0,0,0,1,KlugKa00
Dawan Landry,S,28.269,2011-09-25,NFL,JAX,@,CAR,L 10-16,3,3,Sun,0,0,0,1,LandDa21
Joe Lefeged,DB,23.115,2011-09-25,NFL,IND,,PIT,L 20-23,3,3,Sun,1,25,0,1,LefeJo00
Kendrick Lewis,FS,23.101,2011-09-25,NFL,KAN,@,SDG,L 17-20,3,3,Sun,1,50,0,1,LewiKe00
Corey Lynch,S,26.141,2011-09-25,NFL,TAM,,ATL,W 16-13,3,3,Sun,0,0,0,1,LyncCo99
Danieal Manning,FS,29.047,2011-09-25,NFL,HOU,@,NOR,L 33-40,3,3,Sun,1,22,0,2,MannDa21
Sherrod Martin,FS,26.348,2011-09-25,NFL,CAR,,JAX,W 16-10,3,3,Sun,1,15,0,1,MartSh99
Rashean Mathis,LCB,31.029,2011-09-25,NFL,JAX,@,CAR,L 10-16,3,3,Sun,0,0,0,1,MathRa99
Joe Mays,MLB,26.081,2011-09-25,NFL,DEN,@,TEN,L 14-17,3,3,Sun,0,0,0,1,MaysJo99
Devin McCourty,LCB,24.043,2011-09-25,NFL,NWE,@,BUF,L 31-34,3,3,Sun,0,0,0,1,McCoDe99
Jason McCourty,CB,24.043,2011-09-25,NFL,TEN,,DEN,W 17-14,3,3,Sun,1,22,0,1,McCoJa99
Brandon McDonald,CB,26.030,2011-09-25,NFL,DET,@,MIN,W 26-23,3,3,Sun,0,0,0,1,McDoBr99
Leodis McKelvin,RCB,26.024,2011-09-25,NFL,BUF,,NWE,W 34-31,3,3,Sun,1,21,0,1,McKeLe99
Brandon Meriweather,FS,27.254,2011-09-25,NFL,CHI,,GNB,L 17-27,3,3,Sun,0,0,0,1,MeriBr99
Jayme Mitchell,RDE,27.194,2011-09-25,NFL,CLE,,MIA,W 17-16,3,3,Sun,0,0,0,1,MitcJa20
William Moore,SS,26.130,2011-09-25,NFL,ATL,@,TAM,L 13-16,3,3,Sun,1,27,0,1,MoorWi99
Jarvis Moss,DE,27.053,2011-09-25,NFL,OAK,,NYJ,W 34-24,3,3,Sun,0,0,0,1,MossJa99
Troy Nolan,FS,25.018,2011-09-25,NFL,HOU,@,NOR,L 33-40,3,3,Sun,0,0,0,1,NolaTr99
Jarrad Page,SS,26.341,2011-09-25,NFL,PHI,,NYG,L 16-29,3,3,Sun,0,0,0,1,PageJa20
Dimitri Patterson,DB,28.099,2011-09-25,NFL,CLE,,MIA,W 17-16,3,3,Sun,0,0,0,1,PattDi20
Patrick Peterson,RCB,21.076,2011-09-25,NFL,ARI,@,SEA,L 10-13,3,3,Sun,1,1,0,1,PetePa00
Kenny Phillips,SS,24.305,2011-09-25,NFL,NYG,@,PHI,W 29-16,3,3,Sun,1,13,0,1,PhilKe99
Shaun Phillips,OLB,30.135,2011-09-25,NFL,SDG,,KAN,W 20-17,3,3,Sun,0,0,0,1,PhilSh20
Jason Pierre-Paul,RDE,22.267,2011-09-25,NFL,NYG,@,PHI,W 29-16,3,3,Sun,0,0,0,1,PierJa99
Troy Polamalu,SS,30.159,2011-09-25,NFL,PIT,@,IND,W 23-20,3,3,Sun,0,0,0,2,PolaTr99
Bernard Pollard,S,26.276,2011-09-25,NFL,BAL,@,STL,W 37-7,3,3,Sun,0,0,0,1,PollBe20
Brady Poppinga,SLB,32.004,2011-09-25,NFL,STL,,BAL,L 7-37,3,3,Sun,0,0,0,1,PoppBr20
Jerraud Powers,RCB,24.068,2011-09-25,NFL,IND,,PIT,L 20-23,3,3,Sun,0,0,0,1,PoweJe99
Cory Redding,DE,30.314,2011-09-25,NFL,BAL,@,STL,W 37-7,3,3,Sun,0,0,0,1,ReddCo20
Carlos Rogers,LCB,30.085,2011-09-25,NFL,SFO,@,CIN,W 13-8,3,3,Sun,1,0,0,2,RogeCa20
Brian Rolle,LB,22.309,2011-09-25,NFL,PHI,,NYG,L 16-29,3,3,Sun,0,0,0,1,RollBr00
Aaron Ross,RCB,29.010,2011-09-25,NFL,NYG,@,PHI,W 29-16,3,3,Sun,2,19,0,3,RossAa99
Stanford Routt,LCB,28.064,2011-09-25,NFL,OAK,,NYJ,W 34-24,3,3,Sun,0,0,0,1,RoutSt20
DeMeco Ryans,MO,27.059,2011-09-25,NFL,HOU,@,NOR,L 33-40,3,3,Sun,0,0,0,1,RyanDe20
Bryan Scott,LLB,30.165,2011-09-25,NFL,BUF,,NWE,W 34-31,3,3,Sun,1,0,0,1,ScotBr20
Jabaal Sheard,LDE,22.138,2011-09-25,NFL,CLE,,MIA,W 17-16,3,3,Sun,0,0,0,1,SheaJa00
Sam Shields,3CB,23.291,2011-09-25,NFL,GNB,@,CHI,W 27-17,3,3,Sun,0,0,0,1,ShieSa00
Daryl Smith,OLB,29.195,2011-09-25,NFL,JAX,@,CAR,L 10-16,3,3,Sun,0,0,0,2,SmitDa24
Reggie Smith,S,25.012,2011-09-25,NFL,SFO,@,CIN,W 13-8,3,3,Sun,1,11,0,1,SmitRe99
Sean Smith,LCB,24.073,2011-09-25,NFL,MIA,@,CLE,L 16-17,3,3,Sun,0,0,0,1,SmitSe99
Paul Soliai,NT,27.269,2011-09-25,NFL,MIA,@,CLE,L 16-17,3,3,Sun,0,0,0,1,SoliPa99
Shawntae Spencer,CB,29.215,2011-09-25,NFL,SFO,@,CIN,W 13-8,3,3,Sun,0,0,0,1,SpenSh20
Randy Starks,RDE,27.285,2011-09-25,NFL,MIA,@,CLE,L 16-17,3,3,Sun,0,0,0,1,StarRa20
Earl Thomas,FS,22.141,2011-09-25,NFL,SEA,,ARI,W 13-10,3,3,Sun,0,0,0,1,ThomEa99
Lawrence Timmons,RILB,25.134,2011-09-25,NFL,PIT,@,IND,W 23-20,3,3,Sun,0,0,0,1,TimmLa99
Leigh Torrence,CB,29.264,2011-09-25,NFL,NOR,,HOU,W 40-33,3,3,Sun,0,0,0,2,TorrLe20
Marcus Trufant,LCB,30.274,2011-09-25,NFL,SEA,,ARI,W 13-10,3,3,Sun,1,15,0,1,TrufMa20
Brian Urlacher*,MLB,33.123,2011-09-25,NFL,CHI,,GNB,L 17-27,3,3,Sun,1,0,0,1,UrlaBr00
Alterraun Verner,CB,22.286,2011-09-25,NFL,TEN,,DEN,W 17-14,3,3,Sun,0,0,0,1,VernAl99
Lardarius Webb,LCB,25.348,2011-09-25,NFL,BAL,@,STL,W 37-7,3,3,Sun,1,0,0,1,WebbLa99
Eric Weddle,FS,26.264,2011-09-25,NFL,SDG,,KAN,W 20-17,3,3,Sun,1,0,0,1,WeddEr99
Donte Whitner,SS,26.063,2011-09-25,NFL,SFO,@,CIN,W 13-8,3,3,Sun,0,0,0,1,WhitDo20
Jonathan Wilhite,CB,27.214,2011-09-25,NFL,DEN,@,TEN,L 14-17,3,3,Sun,0,0,0,1,WilhJo99
Thomas Williams,LB,26.274,2011-09-25,NFL,CAR,,JAX,W 16-10,3,3,Sun,0,0,0,1,WillTh99
Tramon Williams,RCB,28.193,2011-09-25,NFL,GNB,@,CHI,W 27-17,3,3,Sun,0,0,0,2,WillTr99
Patrick Willis,ILB,26.243,2011-09-25,NFL,SFO,@,CIN,W 13-8,3,3,Sun,0,0,0,1,WillPa98
Adrian Wilson,SS,31.348,2011-09-25,NFL,ARI,@,SEA,L 10-13,3,3,Sun,0,0,0,1,WilsAd99
George Wilson,SS,30.195,2011-09-25,NFL,BUF,,NWE,W 34-31,3,3,Sun,1,8,0,1,WilsGe01
Jimmy Wilson,CB,25.057,2011-09-25,NFL,MIA,@,CLE,L 16-17,3,3,Sun,1,5,0,2,WilsJi00
Kamerion Wimbley,DE,27.347,2011-09-25,NFL,OAK,,NYJ,W 34-24,3,3,Sun,0,0,0,1,WimbKa20
Will Witherspoon,WLB,31.037,2011-09-25,NFL,TEN,,DEN,W 17-14,3,3,Sun,1,7,0,1,WithWi20
O.J. Atogwe,FS,30.095,2011-09-26,NFL,WAS,@,DAL,L 16-18,3,3,Mon,0,0,0,1,AtogO.20
Kevin Barnes,CB,25.011,2011-09-26,NFL,WAS,@,DAL,L 16-18,3,3,Mon,1,0,0,1,BarnKe99
Barry Cofield,NT,27.191,2011-09-26,NFL,WAS,@,DAL,L 16-18,3,3,Mon,0,0,0,1,CofiBa20
Mike Jenkins,RCB,26.188,2011-09-26,NFL,DAL,,WAS,W 18-16,3,3,Mon,0,0,0,2,JenkMi99
Sean Lee,WLB,25.066,2011-09-26,NFL,DAL,,WAS,W 18-16,3,3,Mon,1,14,0,2,LeexSe99
Terence Newman,LCB,33.022,2011-09-26,NFL,DAL,,WAS,W 18-16,3,3,Mon,0,0,0,1,NewmTe20
Josh Wilson,RCB,26.199,2011-09-26,NFL,WAS,@,DAL,L 16-18,3,3,Mon,0,0,0,4,WilsJo99
Mike Adams,FS,30.192,2011-10-02,NFL,CLE,,TEN,L 13-31,4,4,Sun,1,0,0,1,AdamMi21
Jason Allen,LCB,28.089,2011-10-02,NFL,HOU,,PIT,W 17-10,4,4,Sun,1,0,0,2,AlleJa23
James Anderson,SLB,28.006,2011-10-02,NFL,CAR,@,CHI,L 29-34,4,4,Sun,0,0,0,1,AndeJa21
Brendon Ayanbadejo,LB,35.026,2011-10-02,NFL,BAL,,NYJ,W 34-17,4,4,Sun,0,0,0,1,AyanBr99
Jordan Babineaux,S,29.032,2011-10-02,NFL,TEN,@,CLE,W 31-13,4,4,Sun,1,97,1,1,BabiJo21
Justin Bannan,RDT,32.167,2011-10-02,NFL,STL,,WAS,L 10-17,4,4,Sun,0,0,0,1,BannJu20
Connor Barwin,SLB,24.352,2011-10-02,NFL,HOU,,PIT,W 17-10,4,4,Sun,0,0,0,1,BarwCo99
Atari Bigby,SS,30.013,2011-10-02,NFL,SEA,,ATL,L 28-30,4,4,Sun,0,0,0,1,BigbAt20
Tyvon Branch,SS,24.295,2011-10-02,NFL,OAK,,NWE,L 19-31,4,4,Sun,0,0,0,1,BranTy99
Ahmad Brooks,OLB,27.202,2011-10-02,NFL,SFO,@,PHI,W 24-23,4,4,Sun,0,0,0,1,BrooAh21
Sheldon Brown,RCB,32.197,2011-10-02,NFL,CLE,,TEN,L 13-31,4,4,Sun,0,0,0,2,BrowSh20
Morgan Burnett,FS,22.262,2011-10-02,NFL,GNB,,DEN,W 49-23,4,4,Sun,0,0,0,1,BurnMo99
Bobby Carpenter,OLB,28.062,2011-10-02,NFL,DET,@,DAL,W 34-30,4,4,Sun,1,34,1,1,CarpBo20
Brandon Carr,RCB,25.136,2011-10-02,NFL,KAN,,MIN,W 22-17,4,4,Sun,1,14,0,1,CarrBr99
Patrick Chung,S,24.044,2011-10-02,NFL,NWE,@,OAK,W 31-19,4,4,Sun,1,0,0,1,ChunPa99
Nate Clements,LCB,31.294,2011-10-02,NFL,CIN,,BUF,W 23-20,4,4,Sun,0,0,0,2,ClemNa99
Barry Cofield,NT,27.197,2011-10-02,NFL,WAS,@,STL,W 17-10,4,4,Sun,0,0,0,2,CofiBa20
Thomas DeCoud,FS,26.197,2011-10-02,NFL,ATL,@,SEA,W 30-28,4,4,Sun,1,7,0,1,DeCoTh99
Carlos Dunlap,LDE,22.216,2011-10-02,NFL,CIN,,BUF,W 23-20,4,4,Sun,0,0,0,1,DunlCa99
Sedrick Ellis,DT,26.085,2011-10-02,NFL,NOR,@,JAX,W 23-10,4,4,Sun,0,0,0,1,ElliSe99
Cortland Finnegan,CB,27.242,2011-10-02,NFL,TEN,@,CLE,W 31-13,4,4,Sun,0,0,0,1,FinnCo20
Brandon Flowers,LCB,25.226,2011-10-02,NFL,KAN,,MIN,W 22-17,4,4,Sun,0,0,0,2,FlowBr99
Marcus Gilchrist,LCB,22.298,2011-10-02,NFL,SDG,,MIA,W 26-16,4,4,Sun,1,1,0,2,GilcMa00
Charles Godfrey,SS,25.321,2011-10-02,NFL,CAR,@,CHI,L 29-34,4,4,Sun,1,9,0,1,GodfCh99
Dashon Goldson,FS,27.014,2011-10-02,NFL,SFO,@,PHI,W 24-23,4,4,Sun,0,0,0,1,GoldDa99
Danny Gorrer,DB,25.123,2011-10-02,NFL,BAL,,NYJ,W 34-17,4,4,Sun,0,0,0,1,GorrDa00
Jabari Greer,LCB,29.233,2011-10-02,NFL,NOR,@,JAX,W 23-10,4,4,Sun,0,0,0,3,GreeJa22
Kelly Gregg,NT,34.335,2011-10-02,NFL,KAN,,MIN,W 22-17,4,4,Sun,0,0,0,1,GregKe20
Cedric Griffin,RCB,28.325,2011-10-02,NFL,MIN,@,KAN,L 17-22,4,4,Sun,0,0,0,2,GrifCe20
Michael Griffin,FS,26.271,2011-10-02,NFL,TEN,@,CLE,W 31-13,4,4,Sun,0,0,0,1,GrifMi99
Brent Grimes,LCB,28.075,2011-10-02,NFL,ATL,@,SEA,W 30-28,4,4,Sun,0,0,0,1,GrimBr20
Joe Haden,LCB,22.171,2011-10-02,NFL,CLE,,TEN,L 13-31,4,4,Sun,0,0,0,2,HadeJo99
DeAngelo Hall,LCB,27.317,2011-10-02,NFL,WAS,@,STL,W 17-10,4,4,Sun,0,0,0,1,HallDe99
David Harris,MLB,27.254,2011-10-02,NFL,NYJ,@,BAL,L 17-34,4,4,Sun,1,35,1,1,HarrDa99
Chris Houston,LCB,26.349,2011-10-02,NFL,DET,@,DAL,W 34-30,4,4,Sun,1,56,1,1,HousCh99
Tyson Jackson,LDE,25.118,2011-10-02,NFL,KAN,,MIN,W 22-17,4,4,Sun,0,0,0,1,JackTy98
Ricky Jean-Francois,DT,24.313,2011-10-02,NFL,SFO,@,PHI,W 24-23,4,4,Sun,0,0,0,1,JeanRi99
A.J. Jefferson,LCB,23.181,2011-10-02,NFL,ARI,,NYG,L 27-31,4,4,Sun,0,0,0,2,JeffA.00
Mike Jenkins,RCB,26.194,2011-10-02,NFL,DAL,,DET,L 30-34,4,4,Sun,0,0,0,1,JenkMi99
Tim Jennings,LCB,27.282,2011-10-02,NFL,CHI,,CAR,W 34-29,4,4,Sun,0,0,0,2,JennTi20
Jarret Johnson,SLB,30.049,2011-10-02,NFL,BAL,,NYJ,W 34-17,4,4,Sun,0,0,0,1,JohnJa23
Justin King,LCB,24.144,2011-10-02,NFL,STL,,WAS,L 10-17,4,4,Sun,1,51,0,1,KingJu99
Paul Kruger,DE,25.229,2011-10-02,NFL,BAL,,NYJ,W 34-17,4,4,Sun,0,0,0,1,KrugPa99
Dawan Landry,S,28.276,2011-10-02,NFL,JAX,,NOR,L 10-23,4,4,Sun,1,0,0,1,LandDa21
James Laurinaitis,MLB,24.303,2011-10-02,NFL,STL,,WAS,L 10-17,4,4,Sun,1,15,0,1,LaurJa99
Sean Lee,WLB,25.072,2011-10-02,NFL,DAL,,DET,L 30-34,4,4,Sun,0,0,0,1,LeexSe99
Jim Leonhard,S,28.340,2011-10-02,NFL,NYJ,@,BAL,L 17-34,4,4,Sun,0,0,0,1,LeonJi23
Keenan Lewis,CB,25.138,2011-10-02,NFL,PIT,@,HOU,L 10-17,4,4,Sun,0,0,0,1,LewiKe96
Ray Lewis*,MIKE,36.140,2011-10-02,NFL,BAL,,NYJ,W 34-17,4,4,Sun,0,0,0,1,LewiRa00
Curtis Lofton,MLB,25.122,2011-10-02,NFL,ATL,@,SEA,W 30-28,4,4,Sun,1,4,0,1,LoftCu99
Dwight Lowery,S,25.252,2011-10-02,NFL,JAX,,NOR,L 10-23,4,4,Sun,0,0,0,1,LoweDw99
Sherrod Martin,FS,26.355,2011-10-02,NFL,CAR,@,CHI,L 29-34,4,4,Sun,0,0,0,1,MartSh99
Jameel McClain,WLB,26.069,2011-10-02,NFL,BAL,,NYJ,W 34-17,4,4,Sun,0,0,0,1,McClJa01
Rolando McClain,MLB,22.080,2011-10-02,NFL,OAK,,NWE,L 19-31,4,4,Sun,0,0,0,1,McClRo00
Jason McCourty,CB,24.050,2011-10-02,NFL,TEN,@,CLE,W 31-13,4,4,Sun,0,0,0,1,McCoJa99
Leodis McKelvin,RCB,26.031,2011-10-02,NFL,BUF,@,CIN,L 20-23,4,4,Sun,0,0,0,1,McKeLe99
Brandon Meriweather,FS,27.261,2011-10-02,NFL,CHI,,CAR,W 34-29,4,4,Sun,0,0,0,1,MeriBr99
D.J. Moore,CB,24.194,2011-10-02,NFL,CHI,,CAR,W 34-29,4,4,Sun,1,20,1,1,MoorDJ99
Rahim Moore,FS,21.233,2011-10-02,NFL,DEN,@,GNB,L 23-49,4,4,Sun,1,18,0,1,MoorRa00
Captain Munnerlyn,RCB,23.175,2011-10-02,NFL,CAR,@,CHI,L 29-34,4,4,Sun,0,0,0,1,MunnCa99
Reggie Nelson,FS,28.011,2011-10-02,NFL,CIN,,BUF,W 23-20,4,4,Sun,0,0,0,1,NelsRe99
Troy Nolan,FS,25.025,2011-10-02,NFL,HOU,,PIT,W 17-10,4,4,Sun,0,0,0,1,NolaTr99
Charlie Peprah,SS,28.220,2011-10-02,NFL,GNB,,DEN,W 49-23,4,4,Sun,1,2,0,2,PeprCh20
Mike Peterson,OLB,35.107,2011-10-02,NFL,ATL,@,SEA,W 30-28,4,4,Sun,0,0,0,1,PeteMi20
Patrick Peterson,RCB,21.083,2011-10-02,NFL,ARI,,NYG,L 27-31,4,4,Sun,0,0,0,2,PetePa00
