Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Jamison Crowder,WR,24.128,2017-10-23,NFL,WAS,@,PHI,L 24-34,6,7,Mon,3,24,8.00,0,CrowJa00
Jakeem Grant,WR,25.026,2017-10-26,NFL,MIA,@,BAL,L 0-40,7,8,Thu,1,1,1.00,0,GranJa00
Jarvis Landry,WR,24.332,2017-10-26,NFL,MIA,@,BAL,L 0-40,7,8,Thu,1,4,4.00,0,LandJa00
Lardarius Webb,DB,32.014,2017-10-26,NFL,BAL,,MIA,W 40-0,8,8,Thu,2,7,3.50,0,WebbLa99
Griff Whalen,WR,27.239,2017-10-26,NFL,BAL,,MIA,W 40-0,8,8,Thu,1,2,2.00,0,WhalGr00
Jamal Agnew,CB,22.209,2017-10-29,NFL,DET,,PIT,L 15-20,7,8,Sun,2,21,10.50,0,AgneJa00
Danny Amendola,WR,31.361,2017-10-29,NFL,NWE,,LAC,W 21-13,8,8,Sun,4,26,6.50,0,AmenDa00
Kenjon Barner,RB,27.184,2017-10-29,NFL,PHI,,SFO,W 33-10,8,8,Sun,2,14,7.00,0,BarnKe00
Travis Benjamin,WR,27.304,2017-10-29,NFL,LAC,@,NWE,L 13-21,8,8,Sun,1,-8,-8.00,0,BenjTr00
Quan Bray,WR,24.184,2017-10-29,NFL,IND,@,CIN,L 23-24,8,8,Sun,1,20,20.00,0,BrayQu00
Kaelin Clay,WR,25.299,2017-10-29,NFL,CAR,@,TAM,W 17-3,8,8,Sun,3,22,7.33,0,ClayKa00
Tarik Cohen,RB,22.095,2017-10-29,NFL,CHI,@,NOR,L 12-20,8,8,Sun,1,-1,-1.00,0,CoheTa00
Jamison Crowder,WR,24.134,2017-10-29,NFL,WAS,,DAL,L 19-33,7,8,Sun,1,-1,-1.00,0,CrowJa00
Alex Erickson,WR,24.357,2017-10-29,NFL,CIN,,IND,W 24-23,7,8,Sun,3,29,9.67,0,EricAl01
Will Fuller,WR,23.196,2017-10-29,NFL,HOU,@,SEA,L 38-41,7,8,Sun,3,27,9.00,0,FullWi01
Ted Ginn,WR,32.200,2017-10-29,NFL,NOR,,CHI,W 20-12,7,8,Sun,3,22,7.33,0,GinnTe00
Jeremy Kerley,WR,28.355,2017-10-29,NFL,NYJ,,ATL,L 20-25,8,8,Sun,2,6,3.00,0,KerlJe00
Tyler Lockett,WR,25.031,2017-10-29,NFL,SEA,,HOU,W 41-38,7,8,Sun,3,10,3.33,0,LockTy00
Bernard Reedy,WR,25.302,2017-10-29,NFL,TAM,,CAR,L 3-17,7,8,Sun,3,23,7.67,0,ReedBe01
Jalen Richard,RB,24.014,2017-10-29,NFL,OAK,@,BUF,L 14-34,8,8,Sun,2,11,5.50,0,RichJa01
Andre Roberts,WR,29.293,2017-10-29,NFL,ATL,@,NYJ,W 25-20,7,8,Sun,3,13,4.33,0,RobeAn00
Marcus Sherels,CB,30.029,2017-10-29,NFL,MIN,@,CLE,W 33-16,8,8,Sun,2,15,7.50,0,SherMa20
Ryan Switzer,WR,22.359,2017-10-29,NFL,DAL,@,WAS,W 33-19,7,8,Sun,2,19,9.50,0,SwitRy00
Brandon Tate,WR,30.024,2017-10-29,NFL,BUF,,OAK,W 34-14,7,8,Sun,2,17,8.50,0,TateBr00
Trent Taylor,WR,23.182,2017-10-29,NFL,SFO,@,PHI,L 10-33,8,8,Sun,2,9,4.50,0,TaylTr02
Bryce Treggs,WR,23.182,2017-10-29,NFL,CLE,,MIN,L 16-33,8,8,Sun,2,11,5.50,0,TregBr00
Tyreek Hill,WR,23.243,2017-10-30,NFL,KAN,,DEN,W 29-19,8,8,Mon,1,0,0.00,0,HillTy00
Isaiah McKenzie,WR,22.204,2017-10-30,NFL,DEN,@,KAN,L 19-29,7,8,Mon,4,3,0.75,0,McKeIs00
Micah Hyde,SS,26.306,2017-11-02,NFL,BUF,@,NYJ,L 21-34,8,9,Thu,2,18,9.00,0,HydeMi00
Jeremy Kerley,WR,28.359,2017-11-02,NFL,NYJ,,BUF,W 34-21,9,9,Thu,1,3,3.00,0,KerlJe00
Elijah McGuire,RB,23.154,2017-11-02,NFL,NYJ,,BUF,W 34-21,9,9,Thu,1,10,10.00,0,McGuEl00
Kenjon Barner,RB,27.191,2017-11-05,NFL,PHI,,DEN,W 51-23,9,9,Sun,5,22,4.40,0,BarnKe00
Victor Bolden,WR,22.215,2017-11-05,NFL,SFO,,ARI,L 10-20,9,9,Sun,1,0,0.00,0,BoldVi00
Quan Bray,WR,24.191,2017-11-05,NFL,IND,@,HOU,W 20-14,9,9,Sun,3,24,8.00,0,BrayQu00
Kaelin Clay,WR,25.306,2017-11-05,NFL,CAR,,ATL,W 20-17,9,9,Sun,3,2,0.67,0,ClayKa00
Pharoh Cooper,WR,22.243,2017-11-05,NFL,LAR,@,NYG,W 51-17,8,9,Sun,3,55,18.33,0,CoopPh00
Will Fuller,WR,23.203,2017-11-05,NFL,HOU,,IND,L 14-20,8,9,Sun,2,4,2.00,0,FullWi01
Ted Ginn,WR,32.207,2017-11-05,NFL,NOR,,TAM,W 30-10,8,9,Sun,2,-5,-2.50,0,GinnTe00
Jakeem Grant,WR,25.036,2017-11-05,NFL,MIA,,OAK,L 24-27,8,9,Sun,1,5,5.00,0,GranJa00
DeAngelo Hall,CB,33.351,2017-11-05,NFL,WAS,@,SEA,W 17-14,8,9,Sun,2,7,3.50,0,HallDe99
Tyreek Hill,WR,23.249,2017-11-05,NFL,KAN,@,DAL,L 17-28,9,9,Sun,1,0,0.00,0,HillTy00
Adoree' Jackson,CB,22.048,2017-11-05,NFL,TEN,,BAL,W 23-20,8,9,Sun,2,22,11.00,0,JackAd00
Tyler Lockett,WR,25.038,2017-11-05,NFL,SEA,,WAS,L 14-17,8,9,Sun,5,45,9.00,0,LockTy00
Isaiah McKenzie,WR,22.210,2017-11-05,NFL,DEN,@,PHI,L 23-51,8,9,Sun,1,44,44.00,0,McKeIs00
Jaydon Mickens,WR,23.198,2017-11-05,NFL,JAX,,CIN,W 23-7,8,9,Sun,3,82,27.33,1,MickJa01
Patrick Peterson,LCB,27.117,2017-11-05,NFL,ARI,@,SFO,W 20-10,8,9,Sun,1,2,2.00,0,PetePa00
Bobby Rainey,RB,30.020,2017-11-05,NFL,BAL,@,TEN,L 20-23,9,9,Sun,2,22,11.00,0,RainBo00
Jalen Richard,RB,24.021,2017-11-05,NFL,OAK,@,MIA,W 27-24,9,9,Sun,2,21,10.50,0,RichJa01
Andre Roberts,WR,29.300,2017-11-05,NFL,ATL,@,CAR,L 17-20,8,9,Sun,2,13,6.50,0,RobeAn00
Willie Snead,WR,25.019,2017-11-05,NFL,NOR,,TAM,W 30-10,8,9,Sun,1,0,0.00,0,SneaWi00
Ryan Switzer,WR,23.001,2017-11-05,NFL,DAL,,KAN,W 28-17,8,9,Sun,2,1,0.50,0,SwitRy00
Trent Taylor,WR,23.189,2017-11-05,NFL,SFO,,ARI,L 10-20,9,9,Sun,3,10,3.33,0,TaylTr02
De'Anthony Thomas,WR,24.304,2017-11-05,NFL,KAN,@,DAL,L 17-28,9,9,Sun,1,0,0.00,0,ThomDe05
Kerwynn Williams,RB,26.149,2017-11-05,NFL,ARI,@,SFO,W 20-10,8,9,Sun,3,14,4.67,0,WillKe05
Jamal Agnew,CB,22.217,2017-11-06,NFL,DET,@,GNB,W 30-17,8,9,Mon,2,9,4.50,0,AgneJa00
Tyler Lockett,WR,25.042,2017-11-09,NFL,SEA,@,ARI,W 22-16,9,10,Thu,2,18,9.00,0,LockTy00
Kerwynn Williams,RB,26.153,2017-11-09,NFL,ARI,,SEA,L 16-22,9,10,Thu,6,61,10.17,0,WillKe05
Jamal Agnew,CB,22.223,2017-11-12,NFL,DET,,CLE,W 38-24,9,10,Sun,4,56,14.00,0,AgneJa00
Travis Benjamin,WR,27.318,2017-11-12,NFL,LAC,@,JAX,L 17-20,9,10,Sun,3,10,3.33,0,BenjTr00
Victor Bolden,WR,22.222,2017-11-12,NFL,SFO,,NYG,W 31-21,10,10,Sun,2,23,11.50,0,BoldVi00
Antonio Brown,WR,29.125,2017-11-12,NFL,PIT,@,IND,W 20-17,9,10,Sun,1,7,7.00,0,BrowAn04
Tarik Cohen,RB,22.109,2017-11-12,NFL,CHI,,GNB,L 16-23,9,10,Sun,1,8,8.00,0,CoheTa00
Pharoh Cooper,WR,22.250,2017-11-12,NFL,LAR,,HOU,W 33-7,9,10,Sun,3,32,10.67,0,CoopPh00
Trevor Davis,WR,24.131,2017-11-12,NFL,GNB,@,CHI,W 23-16,9,10,Sun,4,42,10.50,0,DaviTr03
Ed Eagan,WR,24.146,2017-11-12,NFL,NYG,@,SFO,L 21-31,9,10,Sun,1,0,0.00,0,EagaEd00
Bruce Ellington,WR,26.082,2017-11-12,NFL,HOU,@,LAR,L 7-33,9,10,Sun,1,17,17.00,0,ElliBr00
Alex Erickson,WR,25.006,2017-11-12,NFL,CIN,@,TEN,L 20-24,9,10,Sun,2,12,6.00,0,EricAl01
Ted Ginn,WR,32.214,2017-11-12,NFL,NOR,@,BUF,W 47-10,9,10,Sun,5,19,3.80,0,GinnTe00
Adoree' Jackson,CB,22.055,2017-11-12,NFL,TEN,,CIN,W 24-20,9,10,Sun,3,17,5.67,0,JackAd00
Adam Jones,RCB,34.043,2017-11-12,NFL,CIN,@,TEN,L 20-24,9,10,Sun,2,34,17.00,0,JonePa20
Isaiah McKenzie,WR,22.217,2017-11-12,NFL,DEN,,NWE,L 16-41,9,10,Sun,1,0,0.00,0,McKeIs00
Jaydon Mickens,WR,23.205,2017-11-12,NFL,JAX,,LAC,W 20-17,9,10,Sun,7,30,4.29,0,MickJa01
Jojo Natson,WR,23.284,2017-11-12,NFL,NYJ,@,TAM,L 10-15,10,10,Sun,1,-2,-2.00,0,NatsJo00
Jabrill Peppers,S,22.039,2017-11-12,NFL,CLE,@,DET,L 24-38,9,10,Sun,2,11,5.50,0,PeppJa00
Bernard Reedy,WR,25.316,2017-11-12,NFL,TAM,,NYJ,W 15-10,9,10,Sun,3,48,16.00,0,ReedBe01
Chester Rogers,WR,23.304,2017-11-12,NFL,IND,,PIT,L 17-20,10,10,Sun,4,17,4.25,0,RogeCh02
Marcus Sherels,CB,30.043,2017-11-12,NFL,MIN,@,WAS,W 38-30,9,10,Sun,1,9,9.00,0,SherMa20
Ryan Switzer,WR,23.008,2017-11-12,NFL,DAL,@,ATL,L 7-27,9,10,Sun,1,11,11.00,0,SwitRy00
Christian McCaffrey,RB,21.159,2017-11-13,NFL,CAR,,MIA,W 45-21,10,10,Mon,2,10,5.00,0,McCaCh01
Antonio Brown,WR,29.129,2017-11-16,NFL,PIT,,TEN,W 40-17,10,11,Thu,2,23,11.50,0,BrowAn04
Adoree' Jackson,CB,22.059,2017-11-16,NFL,TEN,@,PIT,L 17-40,10,11,Thu,1,10,10.00,0,JackAd00
Jamal Agnew,CB,22.230,2017-11-19,NFL,DET,@,CHI,W 27-24,10,11,Sun,3,23,7.67,0,AgneJa00
Geronimo Allison,WR,23.305,2017-11-19,NFL,GNB,,BAL,L 0-23,10,11,Sun,1,0,0.00,0,AlliGe01
Travis Benjamin,WR,27.325,2017-11-19,NFL,LAC,,BUF,W 54-24,10,11,Sun,1,0,0.00,0,BenjTr00
Michael Campanaro,WR,26.298,2017-11-19,NFL,BAL,@,GNB,W 23-0,10,11,Sun,1,28,28.00,0,CampMi02
Tarik Cohen,RB,22.116,2017-11-19,NFL,CHI,,DET,L 24-27,10,11,Sun,2,12,6.00,0,CoheTa00
Pharoh Cooper,WR,22.257,2017-11-19,NFL,LAR,@,MIN,L 7-24,10,11,Sun,2,12,6.00,0,CoopPh00
Trevor Davis,WR,24.138,2017-11-19,NFL,GNB,,BAL,L 0-23,10,11,Sun,1,9,9.00,0,DaviTr03
Bruce Ellington,WR,26.089,2017-11-19,NFL,HOU,,ARI,W 31-21,10,11,Sun,3,9,3.00,0,ElliBr00
Alex Erickson,WR,25.013,2017-11-19,NFL,CIN,@,DEN,W 20-17,10,11,Sun,1,4,4.00,0,EricAl01
Jakeem Grant,WR,25.050,2017-11-19,NFL,MIA,,TAM,L 20-30,10,11,Sun,1,0,0.00,0,GranJa00
Tyreek Hill,WR,23.263,2017-11-19,NFL,KAN,@,NYG,L 9-12,10,11,Sun,2,9,4.50,0,HillTy00
Adam Humphries,WR,24.148,2017-11-19,NFL,TAM,@,MIA,W 30-20,10,11,Sun,1,7,7.00,0,HumpAd00
Desmond King,CB,22.340,2017-11-19,NFL,LAC,,BUF,W 54-24,10,11,Sun,1,2,2.00,0,KingDe01
Jarvis Landry,WR,24.356,2017-11-19,NFL,MIA,,TAM,L 20-30,10,11,Sun,2,20,10.00,0,LandJa00
Tommylee Lewis,WR,25.026,2017-11-19,NFL,NOR,,WAS,W 34-31,10,11,Sun,2,38,19.00,0,LewiTo00
Jaydon Mickens,WR,23.212,2017-11-19,NFL,JAX,@,CLE,W 19-7,10,11,Sun,4,38,9.50,0,MickJa01
Jabrill Peppers,S,22.046,2017-11-19,NFL,CLE,,JAX,L 7-19,10,11,Sun,4,9,2.25,0,PeppJa00
Kalif Raymond,WR,23.103,2017-11-19,NFL,NYG,,KAN,W 12-9,10,11,Sun,2,8,4.00,0,RaymKa00
Emmanuel Sanders,WR,30.247,2017-11-19,NFL,DEN,,CIN,L 17-20,10,11,Sun,2,-2,-1.00,0,SandEm00
Marcus Sherels,CB,30.050,2017-11-19,NFL,MIN,,LAR,W 24-7,10,11,Sun,1,9,9.00,0,SherMa20
Ryan Switzer,WR,23.015,2017-11-19,NFL,DAL,,PHI,L 9-37,10,11,Sun,3,0,0.00,0,SwitRy00
Brandon Tate,WR,30.045,2017-11-19,NFL,BUF,@,LAC,L 24-54,10,11,Sun,1,3,3.00,0,TateBr00
Jordan Taylor,WR,25.274,2017-11-19,NFL,DEN,,CIN,L 17-20,10,11,Sun,1,15,15.00,0,TaylJo01
De'Anthony Thomas,WR,24.318,2017-11-19,NFL,KAN,@,NYG,L 9-12,10,11,Sun,2,8,4.00,0,ThomDe05
Kerwynn Williams,RB,26.163,2017-11-19,NFL,ARI,@,HOU,L 21-31,10,11,Sun,2,7,3.50,0,WillKe05
Tyler Lockett,WR,25.053,2017-11-20,NFL,SEA,,ATL,L 31-34,10,11,Mon,1,0,0.00,0,LockTy00
Jamison Crowder,WR,24.159,2017-11-23,NFL,WAS,,NYG,W 20-10,11,12,Thu,4,20,5.00,0,CrowJa00
T.J. Jones,WR,25.127,2017-11-23,NFL,DET,,MIN,L 23-30,11,12,Thu,1,17,17.00,0,JoneT.00
Kalif Raymond,WR,23.107,2017-11-23,NFL,NYG,@,WAS,L 10-20,11,12,Thu,2,8,4.00,0,RaymKa00
Marcus Sherels,CB,30.054,2017-11-23,NFL,MIN,@,DET,W 30-23,11,12,Thu,2,14,7.00,0,SherMa20
Golden Tate,WR,29.113,2017-11-23,NFL,DET,,MIN,L 23-30,11,12,Thu,1,13,13.00,0,TateGo00
Danny Amendola,WR,32.024,2017-11-26,NFL,NWE,,MIA,W 35-17,11,12,Sun,3,4,1.33,0,AmenDa00
Kenjon Barner,RB,27.212,2017-11-26,NFL,PHI,,CHI,W 31-3,11,12,Sun,1,17,17.00,0,BarnKe00
Antonio Brown,WR,29.139,2017-11-26,NFL,PIT,,GNB,W 31-28,11,12,Sun,3,9,3.00,0,BrowAn04
Kaelin Clay,WR,25.327,2017-11-26,NFL,CAR,@,NYJ,W 35-27,11,12,Sun,3,73,24.33,1,ClayKa00
Pharoh Cooper,WR,22.264,2017-11-26,NFL,LAR,,NOR,W 26-20,11,12,Sun,3,59,19.67,0,CoopPh00
Alex Erickson,WR,25.020,2017-11-26,NFL,CIN,,CLE,W 30-16,11,12,Sun,1,14,14.00,0,EricAl01
Jakeem Grant,WR,25.057,2017-11-26,NFL,MIA,@,NWE,L 17-35,11,12,Sun,1,0,0.00,0,GranJa00
Tyreek Hill,WR,23.270,2017-11-26,NFL,KAN,,BUF,L 10-16,11,12,Sun,2,0,0.00,0,HillTy00
Adoree' Jackson,CB,22.069,2017-11-26,NFL,TEN,@,IND,W 20-16,11,12,Sun,2,7,3.50,0,JackAd00
Adam Jones,RCB,34.057,2017-11-26,NFL,CIN,,CLE,W 30-16,11,12,Sun,1,16,16.00,0,JonePa20
Tyler Lockett,WR,25.059,2017-11-26,NFL,SEA,@,SFO,W 24-13,11,12,Sun,2,7,3.50,0,LockTy00
Christian McCaffrey,RB,21.172,2017-11-26,NFL,CAR,@,NYJ,W 35-27,11,12,Sun,2,22,11.00,0,McCaCh01
Jaydon Mickens,WR,23.219,2017-11-26,NFL,JAX,@,ARI,L 24-27,11,12,Sun,1,14,14.00,0,MickJa01
Jojo Natson,WR,23.298,2017-11-26,NFL,NYJ,,CAR,L 27-35,11,12,Sun,4,7,1.75,0,NatsJo00
Jabrill Peppers,S,22.053,2017-11-26,NFL,CLE,@,CIN,L 16-30,11,12,Sun,1,15,15.00,0,PeppJa00
Patrick Peterson,LCB,27.138,2017-11-26,NFL,ARI,,JAX,W 27-24,11,12,Sun,2,31,15.50,0,PetePa00
Jalen Richard,RB,24.042,2017-11-26,NFL,OAK,,DEN,W 21-14,11,12,Sun,4,25,6.25,0,RichJa01
Andre Roberts,WR,29.321,2017-11-26,NFL,ATL,,TAM,W 34-20,11,12,Sun,2,26,13.00,0,RobeAn00
Chester Rogers,WR,23.318,2017-11-26,NFL,IND,,TEN,L 16-20,11,12,Sun,1,0,0.00,0,RogeCh02
Brandon Tate,WR,30.052,2017-11-26,NFL,BUF,@,KAN,W 16-10,11,12,Sun,6,61,10.17,0,TateBr00
Jordan Taylor,WR,25.281,2017-11-26,NFL,DEN,@,OAK,L 14-21,11,12,Sun,1,8,8.00,0,TaylJo01
Trent Taylor,WR,23.210,2017-11-26,NFL,SFO,,SEA,L 13-24,11,12,Sun,2,18,9.00,0,TaylTr02
Kerwynn Williams,RB,26.170,2017-11-26,NFL,ARI,,JAX,W 27-24,11,12,Sun,2,22,11.00,0,WillKe05
Bruce Ellington,WR,26.097,2017-11-27,NFL,HOU,@,BAL,L 16-23,11,12,Mon,1,21,21.00,0,ElliBr00
Chris Thompson,WR,23.202,2017-11-27,NFL,HOU,@,BAL,L 16-23,11,12,Mon,1,0,0.00,0,ThomCh05
Jamison Crowder,WR,24.166,2017-11-30,NFL,WAS,@,DAL,L 14-38,12,13,Thu,1,4,4.00,0,CrowJa00
Ryan Switzer,WR,23.026,2017-11-30,NFL,DAL,,WAS,W 38-14,12,13,Thu,2,88,44.00,1,SwitRy00
Danny Amendola,WR,32.031,2017-12-03,NFL,NWE,@,BUF,W 23-3,12,13,Sun,1,0,0.00,0,AmenDa00
Kenjon Barner,RB,27.219,2017-12-03,NFL,PHI,@,SEA,L 10-24,12,13,Sun,1,0,0.00,0,BarnKe00
Travis Benjamin,WR,27.339,2017-12-03,NFL,LAC,,CLE,W 19-10,12,13,Sun,1,9,9.00,0,BenjTr00
Michael Campanaro,WR,26.312,2017-12-03,NFL,BAL,,DET,W 44-20,12,13,Sun,3,28,9.33,0,CampMi02
Kaelin Clay,WR,25.334,2017-12-03,NFL,CAR,@,NOR,L 21-31,12,13,Sun,3,20,6.67,0,ClayKa00
Tarik Cohen,WR,22.130,2017-12-03,NFL,CHI,,SFO,L 14-15,12,13,Sun,2,68,34.00,1,CoheTa00
Pharoh Cooper,WR,22.271,2017-12-03,NFL,LAR,@,ARI,W 32-16,12,13,Sun,4,60,15.00,0,CoopPh00
Trevor Davis,WR,24.152,2017-12-03,NFL,GNB,,TAM,W 26-20,12,13,Sun,1,2,2.00,0,DaviTr03
Jakeem Grant,WR,25.064,2017-12-03,NFL,MIA,,DEN,W 35-9,12,13,Sun,4,61,15.25,0,GranJa00
Tyreek Hill,WR,23.277,2017-12-03,NFL,KAN,@,NYJ,L 31-38,12,13,Sun,1,24,24.00,0,HillTy00
Adam Humphries,WR,24.162,2017-12-03,NFL,TAM,@,GNB,L 20-26,12,13,Sun,3,12,4.00,0,HumpAd00
Adoree' Jackson,CB,22.076,2017-12-03,NFL,TEN,,HOU,W 24-13,12,13,Sun,2,41,20.50,0,JackAd00
Duke Johnson,RB,24.071,2017-12-03,NFL,CLE,@,LAC,L 10-19,12,13,Sun,1,12,12.00,0,JohnDu00
T.J. Jones,WR,25.137,2017-12-03,NFL,DET,@,BAL,L 20-44,12,13,Sun,2,14,7.00,0,JoneT.00
Jarvis Landry,WR,25.005,2017-12-03,NFL,MIA,,DEN,W 35-9,12,13,Sun,1,-5,-5.00,0,LandJa00
Tommylee Lewis,WR,25.040,2017-12-03,NFL,NOR,,CAR,W 31-21,12,13,Sun,2,5,2.50,0,LewiTo00
Tyler Lockett,WR,25.066,2017-12-03,NFL,SEA,,PHI,W 24-10,12,13,Sun,1,2,2.00,0,LockTy00
Isaiah McKenzie,WR,22.238,2017-12-03,NFL,DEN,@,MIA,L 9-35,12,13,Sun,1,-3,-3.00,0,McKeIs00
Braxton Miller,WR,25.003,2017-12-03,NFL,HOU,@,TEN,L 13-24,12,13,Sun,1,8,8.00,0,MillBr03
Patrick Peterson,LCB,27.145,2017-12-03,NFL,ARI,,LAR,L 16-32,12,13,Sun,2,12,6.00,0,PetePa00
Kalif Raymond,WR,23.117,2017-12-03,NFL,NYG,@,OAK,L 17-24,12,13,Sun,2,10,5.00,0,RaymKa00
Bernard Reedy,WR,25.337,2017-12-03,NFL,NWE,@,BUF,W 23-3,12,13,Sun,1,11,11.00,0,ReedBe01
Jalen Richard,RB,24.049,2017-12-03,NFL,OAK,,NYG,W 24-17,12,13,Sun,4,23,5.75,0,RichJa01
Andre Roberts,WR,29.328,2017-12-03,NFL,ATL,,MIN,L 9-14,12,13,Sun,2,8,4.00,0,RobeAn00
Marcus Sherels,CB,30.064,2017-12-03,NFL,MIN,@,ATL,W 14-9,12,13,Sun,1,10,10.00,0,SherMa20
Trent Taylor,WR,23.217,2017-12-03,NFL,SFO,@,CHI,W 15-14,12,13,Sun,3,21,7.00,0,TaylTr02
Chris Thompson,WR,23.208,2017-12-03,NFL,HOU,@,TEN,L 13-24,12,13,Sun,2,21,10.50,0,ThomCh05
Jermaine Whitehead,S,24.266,2017-12-03,NFL,GNB,,TAM,W 26-20,12,13,Sun,1,0,0.00,0,WhitJe02
Alex Erickson,WR,25.028,2017-12-04,NFL,CIN,,PIT,L 20-23,12,13,Mon,2,9,4.50,0,EricAl01
Eli Rogers,WR,24.346,2017-12-04,NFL,PIT,@,CIN,W 23-20,12,13,Mon,2,7,3.50,0,RogeEl00
Andre Roberts,WR,29.332,2017-12-07,NFL,ATL,,NOR,W 20-17,13,14,Thu,2,4,2.00,0,RobeAn00
Kenjon Barner,RB,27.226,2017-12-10,NFL,PHI,@,LAR,W 43-35,13,14,Sun,3,11,3.67,0,BarnKe00
Cole Beasley,WR,28.228,2017-12-10,NFL,DAL,@,NYG,W 30-10,13,14,Sun,2,19,9.50,0,BeasCo00
Travis Benjamin,WR,27.346,2017-12-10,NFL,LAC,,WAS,W 30-13,13,14,Sun,2,47,23.50,0,BenjTr00
Michael Campanaro,WR,26.319,2017-12-10,NFL,BAL,@,PIT,L 38-39,13,14,Sun,1,0,0.00,0,CampMi02
Kaelin Clay,WR,25.341,2017-12-10,NFL,CAR,,MIN,W 31-24,13,14,Sun,1,7,7.00,0,ClayKa00
Tarik Cohen,RB,22.137,2017-12-10,NFL,CHI,@,CIN,W 33-7,13,14,Sun,2,7,3.50,0,CoheTa00
Pharoh Cooper,WR,22.278,2017-12-10,NFL,LAR,,PHI,L 35-43,13,14,Sun,1,-3,-3.00,0,CoopPh00
Jamison Crowder,WR,24.176,2017-12-10,NFL,WAS,@,LAC,L 13-30,13,14,Sun,3,12,4.00,0,CrowJa00
Trevor Davis,WR,24.159,2017-12-10,NFL,GNB,@,CLE,W 27-21,13,14,Sun,2,63,31.50,0,DaviTr03
Alex Erickson,WR,25.034,2017-12-10,NFL,CIN,,CHI,L 7-33,13,14,Sun,2,12,6.00,0,EricAl01
Brittan Golden,WR,29.143,2017-12-10,NFL,ARI,,TEN,W 12-7,13,14,Sun,2,20,10.00,0,GoldBr00
Tyreek Hill,WR,23.284,2017-12-10,NFL,KAN,,OAK,W 26-15,13,14,Sun,3,17,5.67,0,HillTy00
Adoree' Jackson,CB,22.083,2017-12-10,NFL,TEN,@,ARI,L 7-12,13,14,Sun,3,14,4.67,0,JackAd00
Duke Johnson,RB,24.078,2017-12-10,NFL,CLE,,GNB,L 21-27,13,14,Sun,2,5,2.50,0,JohnDu00
T.J. Jones,WR,25.144,2017-12-10,NFL,DET,@,TAM,W 24-21,13,14,Sun,3,16,5.33,0,JoneT.00
Tyler Lockett,WR,25.073,2017-12-10,NFL,SEA,@,JAX,L 24-30,13,14,Sun,3,5,1.67,0,LockTy00
Jaydon Mickens,WR,23.233,2017-12-10,NFL,JAX,,SEA,W 30-24,13,14,Sun,3,72,24.00,0,MickJa01
Jojo Natson,WR,23.312,2017-12-10,NFL,NYJ,@,DEN,L 0-23,13,14,Sun,1,-1,-1.00,0,NatsJo00
Patrick Peterson,LCB,27.152,2017-12-10,NFL,ARI,,TEN,W 12-7,13,14,Sun,2,13,6.50,0,PetePa00
Kalif Raymond,WR,23.124,2017-12-10,NFL,NYG,,DAL,L 10-30,13,14,Sun,1,-3,-3.00,0,RaymKa00
Chester Rogers,WR,23.332,2017-12-10,NFL,IND,@,BUF,L 7-13,13,14,Sun,1,2,2.00,0,RogeCh02
Eli Rogers,WR,24.352,2017-12-10,NFL,PIT,,BAL,W 39-38,13,14,Sun,1,-2,-2.00,0,RogeEl00
Marcus Sherels,CB,30.071,2017-12-10,NFL,MIN,@,CAR,L 24-31,13,14,Sun,5,54,10.80,0,SherMa20
Ryan Switzer,WR,23.036,2017-12-10,NFL,DAL,@,NYG,W 30-10,13,14,Sun,2,17,8.50,0,SwitRy00
Jordan Taylor,WR,25.295,2017-12-10,NFL,DEN,,NYJ,W 23-0,13,14,Sun,5,62,12.40,0,TaylJo01
Trent Taylor,WR,23.224,2017-12-10,NFL,SFO,@,HOU,W 26-16,13,14,Sun,2,15,7.50,0,TaylTr02
DeAndrew White,WR,26.055,2017-12-10,NFL,HOU,,SFO,L 16-26,13,14,Sun,4,3,0.75,0,WhitDe01
Danny Amendola,WR,32.039,2017-12-11,NFL,NWE,@,MIA,L 20-27,13,14,Mon,2,16,8.00,0,AmenDa00
Jakeem Grant,WR,25.072,2017-12-11,NFL,MIA,,NWE,W 27-20,13,14,Mon,1,0,0.00,0,GranJa00
Jarvis Landry,WR,25.013,2017-12-11,NFL,MIA,,NWE,W 27-20,13,14,Mon,1,9,9.00,0,LandJa00
Bernard Reedy,WR,25.345,2017-12-11,NFL,NWE,@,MIA,L 20-27,13,14,Mon,3,21,7.00,0,ReedBe01
Jordan Taylor,WR,25.299,2017-12-14,NFL,DEN,@,IND,W 25-13,14,15,Thu,1,0,0.00,0,TaylJo01
Jamal Agnew,CB,22.257,2017-12-16,NFL,DET,,CHI,W 20-10,14,15,Sat,4,46,11.50,0,AgneJa00
Travis Benjamin,WR,27.352,2017-12-16,NFL,LAC,@,KAN,L 13-30,14,15,Sat,1,6,6.00,0,BenjTr00
Tarik Cohen,RB,22.143,2017-12-16,NFL,CHI,@,DET,L 10-20,14,15,Sat,1,2,2.00,0,CoheTa00
Tyreek Hill,WR,23.290,2017-12-16,NFL,KAN,,LAC,W 30-13,14,15,Sat,1,1,1.00,0,HillTy00
Daniel Sorensen,S,27.286,2017-12-16,NFL,KAN,,LAC,W 30-13,14,15,Sat,1,0,0.00,0,SoreDa01
