Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
George Teague,SS,28.227,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,1,32,1,2,TeagGe20
Dave Thomas,CB,31.039,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,1,0,0,1,ThomDa21
Orlando Thomas,FS,26.347,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,,,,1,ThomOr20
John Thornton,LDT,23.001,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,,,,1,ThorJo21
Jeremiah Trotter,LB,22.256,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,1,0,0,1,TrotJe00
Winfred Tubbs,LILB,29.009,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,1,8,0,1,TubbWi20
Jessie Tuggle,LB,34.182,1999-10-03,NFL,ATL,,BAL,L 13-19,4,4,Sun,0,0,0,1,TuggJe00
Eric Turner,FS,31.013,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,1,24,0,1,TurnEr00
Troy Vincent,CB,28.117,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,1,1,0,1,VincTr00
Gary Walker,LDT,26.217,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,,,,1,WalkGa00
Eric Warfield,CB,23.214,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,,,,2,WarfEr20
Marvin Washington,LDE,33.346,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,,,,1,WashMa21
Fred Weary,CB,25.174,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,,,,1,WearFr20
Dan Williams,RDE,29.292,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,,,,2,WillDa20
Darryl Williams,SS,29.268,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,1,7,0,2,WillDa03
K.D. Williams,OLB,26.164,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,,,,1,WillK.20
Troy Wilson,LDE,28.315,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,,,,2,WilsTr21
Lee Woodall,LOLB,29.337,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,0,0,0,1,WoodLe00
Charles Woodson,CB,22.361,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,,,,2,WoodCh00
Darren Woodson,FS,30.161,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,,,,1,WoodDa01
Bryant Young,LDT,27.249,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,,,,1,YounBr00
Terrell Buckley,LCB,28.119,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0,0,0,2,BuckTe20
Donovan Greer,CB,25.023,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,,,,2,GreeDo25
John Holecek,LB,27.150,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,1,35,0,2,HoleJo20
Ken Irvin,CB,27.085,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,,,,2,IrviKe20
Brock Marion,FS,29.115,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,0,0,0,1,MariBr00
Emanuel Martin,S,30.065,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,,,,1,MartEm20
Kurt Schulz,S,30.296,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,1,0,0,4,SchuKu20
Thomas Smith,CB,28.303,1999-10-04,NFL,BUF,@,MIA,W 23-18,4,4,Mon,,,,1,SmitTh21
Zach Thomas,MLB,26.033,1999-10-04,NFL,MIA,,BUF,L 18-23,3,4,Mon,,,,1,ThomZa01
Donnie Abraham,LCB,26.002,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,,,,2,AbraDo00
Eric Allen,CB,33.322,1999-10-10,NFL,OAK,,DEN,L 13-16,5,5,Sun,1,2,0,2,AlleEr00
Taje Allen,CB,25.338,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,1,40,0,1,AlleTa20
Ashley Ambrose,LCB,29.023,1999-10-10,NFL,NOR,,ATL,L 17-20,4,5,Sun,,,,1,AmbrAs00
Lester Archambeau,LDE,32.105,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,0,0,0,2,ArchLe20
Robert Bailey,LCB,31.037,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,1,8,0,2,BailRo20
Jason Belser,FS,29.135,1999-10-10,NFL,IND,,MIA,L 31-34,4,5,Sun,,,,1,BelsJa20
Cornelius Bennett,LLB,34.046,1999-10-10,NFL,IND,,MIA,L 31-34,4,5,Sun,,,,1,BennCo00
Roosevelt Blackmon,CB,25.030,1999-10-10,NFL,CIN,@,CLE,W 18-17,5,5,Sun,1,0,0,1,BlacRo21
Dre' Bly,CB,22.141,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,1,0,0,1,BlyxDr00
Michael Booker,CB,24.166,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,1,10,0,1,BookMi20
Peter Boulware,LB,24.296,1999-10-10,NFL,BAL,@,TEN,L 11-14,5,5,Sun,,,,2,BoulPe00
Stephen Boyd,MLB,27.049,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,,,,1,BoydSt00
Ronnie Bradford,RCB,29.009,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,,,,1,BradRo20
Keith Brooking,WLB,23.345,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,,,,1,BrooKe00
Derrick Brooks*,WLB,26.175,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,,,,2,BrooDe00
Junior Bryant,RDT,28.267,1999-10-10,NFL,SFO,@,STL,L 20-42,5,5,Sun,,,,1,BryaJu20
Ray Buchanan,LCB,28.011,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,1,1,0,2,BuchRa00
Terrell Buckley,LCB,28.125,1999-10-10,NFL,MIA,@,IND,W 34-31,4,5,Sun,1,0,0,1,BuckTe20
Jeff Burris,LCB,27.125,1999-10-10,NFL,IND,,MIA,L 31-34,4,5,Sun,,,,1,BurrJe20
Dale Carter,RCB,29.316,1999-10-10,NFL,DEN,@,OAK,W 16-13,5,5,Sun,,,,1,CartDa00
Tom Carter,RCB,27.035,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,1,36,0,1,CartTo20
Larry Chester,DT,23.358,1999-10-10,NFL,IND,,MIA,L 31-34,4,5,Sun,,,,1,ChesLa20
Chris Claiborne,WLB,21.076,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,,,,1,ClaiCh20
Dexter Coakley,WLB,26.355,1999-10-10,NFL,DAL,@,PHI,L 10-13,4,5,Sun,,,,1,CoakDe00
Todd Collins,RLB,29.136,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,,,,1,CollTo20
Terry Cousin,CB,24.213,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,1,1,0,1,CousTe20
Henri Crockett,SLB,24.347,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,,,,2,CrocHe20
Russell Davis,RDE,24.196,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,,,,1,DaviRu20
Brian Dawkins*,S,25.362,1999-10-10,NFL,PHI,,DAL,W 13-10,5,5,Sun,,,,1,DawkBr00
Chris Doleman*,DE,37.359,1999-10-10,NFL,MIN,,CHI,L 22-24,5,5,Sun,,,,1,DoleCh00
Tyronne Drakeford,RCB,28.111,1999-10-10,NFL,NOR,,ATL,L 17-20,4,5,Sun,,,,1,DrakTy20
Mike Dumas,FS,30.206,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,,,,1,DumaMi20
Donnie Edwards,ROLB,26.187,1999-10-10,NFL,KAN,,NWE,W 16-14,5,5,Sun,1,15,0,1,EdwaDo20
Terry Fair,RCB,23.082,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,0,0,0,1,FairTe20
Marlon Forbes,DB,27.289,1999-10-10,NFL,CLE,,CIN,L 17-18,5,5,Sun,,,,1,ForbMa20
Darrien Gordon,CB,28.330,1999-10-10,NFL,OAK,,DEN,L 13-16,5,5,Sun,0,0,0,1,GordDa20
Al Harris,CB,24.307,1999-10-10,NFL,PHI,,DAL,W 13-10,5,5,Sun,,,,4,HarrAl21
Rodney Harrison,SS,26.299,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,0,0,0,3,HarrRo01
James Hasty,RCB,34.140,1999-10-10,NFL,KAN,,NWE,W 16-14,5,5,Sun,1,0,0,2,HastJa00
Rodney Heath,LCB,24.346,1999-10-10,NFL,CIN,@,CLE,W 18-17,5,5,Sun,,,,1,HeatRo20
Darius Holland,DT,25.334,1999-10-10,NFL,CLE,,CIN,L 17-18,5,5,Sun,0,0,0,1,HollDa20
Ty Howard,CB,25.314,1999-10-10,NFL,CIN,@,CLE,W 18-17,5,5,Sun,,,,1,HowaTy20
Ken Irvin,CB,27.091,1999-10-10,NFL,BUF,,PIT,W 24-21,5,5,Sun,,,,1,IrviKe20
Raymond Jackson,DB,26.235,1999-10-10,NFL,CLE,,CIN,L 17-18,5,5,Sun,,,,1,JackRa22
Tory James,CB,26.145,1999-10-10,NFL,DEN,@,OAK,W 16-13,5,5,Sun,1,45,0,1,JameTo99
Ellis Johnson,RDT,25.345,1999-10-10,NFL,IND,,MIA,L 31-34,4,5,Sun,,,,1,JohnEl20
Mike Jones,LLB,30.178,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,1,11,0,1,JoneMi21
Jevon Kearse,LDE,23.037,1999-10-10,NFL,TEN,,BAL,W 14-11,5,5,Sun,,,,1,KearJe00
Brian Kelly,CB,23.269,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,,,,1,KellBr21
Rob Kelly,FS,25.111,1999-10-10,NFL,NOR,,ATL,L 17-20,4,5,Sun,,,,1,KellRo20
Shawn King,LDE,27.108,1999-10-10,NFL,IND,,MIA,L 31-34,4,5,Sun,,,,1,KingSh20
Tom Knight,RCB,24.285,1999-10-10,NFL,ARI,,NYG,W 14-3,5,5,Sun,,,,1,KnigTo20
Ty Law*,LCB,25.242,1999-10-10,NFL,NWE,@,KAN,L 14-16,5,5,Sun,,,,1,LawxTy00
Darryll Lewis,RCB,30.298,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,,,,2,LewiDa04
Todd Lyght,LCB,30.243,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,,,,1,LyghTo00
John Lynch,SS,28.015,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,,,,2,LyncJo00
Russell Maryland,DT,30.202,1999-10-10,NFL,OAK,,DEN,L 13-16,5,5,Sun,,,,1,MaryRu00
Chris McAlister,CB,22.118,1999-10-10,NFL,BAL,@,TEN,L 11-14,5,5,Sun,,,,1,McAlCh00
Dexter McCleon,RCB,26.001,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,,,,1,McClDe21
Pellom McDaniels,DE,31.231,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,,,,1,McDaPe20
Ryan McNeil,LCB,29.006,1999-10-10,NFL,CLE,,CIN,L 17-18,5,5,Sun,0,0,0,1,McNeRy20
Lawyer Milloy,SS,25.330,1999-10-10,NFL,NWE,@,KAN,L 14-16,5,5,Sun,1,0,0,1,MillLa00
Barry Minter,WLB,29.255,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,1,32,0,1,MintBa20
Mustafah Muhammad,CB,25.356,1999-10-10,NFL,IND,,MIA,L 31-34,4,5,Sun,,,,1,MuhaMu20
Anthony Newman,SS,33.319,1999-10-10,NFL,OAK,,DEN,L 13-16,5,5,Sun,,,,1,NewmAn20
Chris Oldham,S,30.349,1999-10-10,NFL,PIT,@,BUF,L 21-24,5,5,Sun,,,,2,OldhCh20
Wali Rainer,RILB,22.174,1999-10-10,NFL,CLE,,CIN,L 17-18,5,5,Sun,,,,1,RainWa20
Izell Reese,SS,25.156,1999-10-10,NFL,DAL,@,PHI,L 10-13,4,5,Sun,1,0,0,2,ReesIz20
Marcus Robertson,FS,30.008,1999-10-10,NFL,TEN,,BAL,W 14-11,5,5,Sun,,,,1,RobeMa21
Bryan Robinson,LDE,25.110,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,,,,1,RobiBr20
Damien Robinson,FS,25.292,1999-10-10,NFL,TAM,@,GNB,L 23-26,5,5,Sun,,,,1,RobiDa20
Eddie Robinson,LLB,29.180,1999-10-10,NFL,TEN,,BAL,W 14-11,5,5,Sun,,,,1,RobiEd22
Sam Rogers,LB,29.133,1999-10-10,NFL,BUF,,PIT,W 24-21,5,5,Sun,1,24,0,1,RogeSa20
Bill Romanowski,SLB,33.191,1999-10-10,NFL,DEN,@,OAK,W 16-13,5,5,Sun,1,16,0,1,RomaBi00
Lance Schulters,FS,24.136,1999-10-10,NFL,SFO,@,STL,L 20-42,5,5,Sun,1,0,0,1,SchuLa00
Tracy Scroggins,LDT,30.029,1999-10-10,NFL,DET,,SDG,L 10-20,4,5,Sun,,,,1,ScroTr20
Junior Seau*,ILB,30.264,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,0,0,0,1,SeauJu00
Darren Sharper,FS,23.341,1999-10-10,NFL,GNB,,TAM,W 26-23,4,5,Sun,1,3,0,1,SharDa00
Tracy Simien,LB,32.142,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,1,4,0,1,SimiTr20
Chuck Smith,RDE,29.293,1999-10-10,NFL,ATL,@,NOR,W 20-17,5,5,Sun,,,,1,SmitCh23
Frankie Smith,CB,31.002,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,0,0,0,1,SmitFr20
Jermaine Smith,DT,27.249,1999-10-10,NFL,GNB,,TAM,W 26-23,4,5,Sun,1,2,0,2,SmitJe24
Kevin Smith,LCB,29.186,1999-10-10,NFL,DAL,@,PHI,L 10-13,4,5,Sun,,,,2,SmitKe26
Thomas Smith,CB,28.309,1999-10-10,NFL,BUF,,PIT,W 24-21,5,5,Sun,,,,1,SmitTh21
Jimmy Spencer,LCB,30.195,1999-10-10,NFL,SDG,@,DET,W 20-10,4,5,Sun,,,,2,SpenJi21
Bobby Taylor,CB,25.286,1999-10-10,NFL,PHI,,DAL,W 13-10,5,5,Sun,1,13,0,1,TaylBo00
William Thomas,LB,31.058,1999-10-10,NFL,PHI,,DAL,W 13-10,5,5,Sun,,,,1,ThomWi00
Zach Thomas,MLB,26.039,1999-10-10,NFL,MIA,@,IND,W 34-31,4,5,Sun,,,,1,ThomZa01
Pat Tillman,S,22.338,1999-10-10,NFL,ARI,,NYG,W 14-3,5,5,Sun,1,1,0,1,TillPa20
Eric Turner,FS,31.020,1999-10-10,NFL,OAK,,DEN,L 13-16,5,5,Sun,,,,1,TurnEr00
Troy Vincent,CB,28.124,1999-10-10,NFL,PHI,,DAL,W 13-10,5,5,Sun,1,0,0,2,VincTr00
Fred Vinson,CB,22.191,1999-10-10,NFL,GNB,,TAM,W 26-23,4,5,Sun,,,,1,VinsFr20
Denard Walker,LCB,26.062,1999-10-10,NFL,TEN,,BAL,W 14-11,5,5,Sun,,,,2,WalkDe20
Fred Weary,CB,25.181,1999-10-10,NFL,NOR,,ATL,L 17-20,4,5,Sun,,,,1,WearFr20
Mike Wells,RDT,28.267,1999-10-10,NFL,CHI,@,MIN,W 24-22,5,5,Sun,,,,1,WellMi23
Alfred Williams,RDE,30.338,1999-10-10,NFL,DEN,@,OAK,W 16-13,5,5,Sun,0,0,0,1,WillAl00
Tyrone Williams,RCB,26.132,1999-10-10,NFL,GNB,,TAM,W 26-23,4,5,Sun,1,0,0,1,WillTy20
Grant Wistrom,RDE,23.099,1999-10-10,NFL,STL,,SFO,W 42-20,4,5,Sun,,,,1,WistGr20
Shawn Wooden,S,25.352,1999-10-10,NFL,MIA,@,IND,W 34-31,4,5,Sun,,,,1,WoodSh20
Rod Woodson*,S,34.214,1999-10-10,NFL,BAL,@,TEN,L 11-14,5,5,Sun,,,,1,WoodRo01
Steve Atwater,RS,32.348,1999-10-11,NFL,NYJ,,JAX,L 6-16,5,5,Mon,,,,1,AtwaSt00
Aaron Beasley,RCB,26.096,1999-10-11,NFL,JAX,@,NYJ,W 16-6,5,5,Mon,,,,1,BeasAa20
Tony Brackens,LDE,24.289,1999-10-11,NFL,JAX,@,NYJ,W 16-6,5,5,Mon,0,0,0,1,BracTo00
Marcus Coleman,RCB,25.140,1999-10-11,NFL,NYJ,,JAX,L 6-16,5,5,Mon,,,,1,ColeMa20
Jason Craft,CB,23.240,1999-10-11,NFL,JAX,@,NYJ,W 16-6,5,5,Mon,,,,1,CrafJa20
Donovin Darius,SS,24.060,1999-10-11,NFL,JAX,@,NYJ,W 16-6,5,5,Mon,1,29,0,1,DariDo20
Marvin Jones,RILB,27.105,1999-10-11,NFL,NYJ,,JAX,L 6-16,5,5,Mon,,,,1,JoneMa23
Carnell Lake,FS,32.088,1999-10-11,NFL,JAX,@,NYJ,W 16-6,5,5,Mon,,,,1,LakeCa00
Blaine McElmurry,S,25.353,1999-10-11,NFL,JAX,@,NYJ,W 16-6,5,5,Mon,1,26,0,1,McElBl20
Bryce Paup,SLB,31.224,1999-10-11,NFL,JAX,@,NYJ,W 16-6,5,5,Mon,,,,1,PaupBr00
Brent Alexander,SS,28.099,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,,,,2,AlexBr20
Eric Allen,CB,33.329,1999-10-17,NFL,OAK,@,BUF,W 20-14,6,6,Sun,1,31,0,1,AlleEr00
Ashley Ambrose,LCB,29.030,1999-10-17,NFL,NOR,,TEN,L 21-24,5,6,Sun,1,6,0,2,AmbrAs00
Champ Bailey*,LCB,21.117,1999-10-17,NFL,WAS,@,ARI,W 24-10,5,6,Sun,3,51,1,4,BailCh00
Robert Bailey,LCB,31.044,1999-10-17,NFL,DET,,MIN,W 25-23,5,6,Sun,,,,1,BailRo20
Roy Barker,LDE,30.245,1999-10-17,NFL,CLE,@,JAX,L 7-24,6,6,Sun,,,,1,BarkRo20
Jason Belser,FS,29.142,1999-10-17,NFL,IND,@,NYJ,W 16-13,5,6,Sun,,,,1,BelsJa20
Cornelius Bennett,LLB,34.053,1999-10-17,NFL,IND,@,NYJ,W 16-13,5,6,Sun,,,,1,BennCo00
Roosevelt Blackmon,LCB,25.037,1999-10-17,NFL,CIN,,PIT,L 3-17,6,6,Sun,,,,1,BlacRo21
Tony Blevins,CB,24.261,1999-10-17,NFL,IND,@,NYJ,W 16-13,5,6,Sun,,,,1,BlevTo20
Michael Booker,CB,24.173,1999-10-17,NFL,ATL,,STL,L 13-41,6,6,Sun,,,,1,BookMi20
Tony Brackens,RDE,24.295,1999-10-17,NFL,JAX,,CLE,W 24-7,6,6,Sun,,,,1,BracTo00
Eric Brown,FS,24.211,1999-10-17,NFL,DEN,,GNB,W 31-10,6,6,Sun,1,13,0,1,BrowEr21
Ray Buchanan,LCB,28.018,1999-10-17,NFL,ATL,,STL,L 13-41,6,6,Sun,,,,1,BuchRa00
Jeff Burris,LCB,27.132,1999-10-17,NFL,IND,@,NYJ,W 16-13,5,6,Sun,1,55,0,2,BurrJe20
Chris Canty,CB,23.201,1999-10-17,NFL,SEA,@,SDG,L 10-13,5,6,Sun,1,7,0,1,CantCh20
Chris Carter,FS,25.020,1999-10-17,NFL,NWE,,MIA,L 30-31,6,6,Sun,0,0,0,1,CartCh20
Dale Carter,RCB,29.323,1999-10-17,NFL,DEN,,GNB,W 31-10,6,6,Sun,1,14,0,4,CartDa00
Tom Carter,RCB,27.042,1999-10-17,NFL,CHI,,PHI,L 16-20,6,6,Sun,,,,1,CartTo20
Charlie Clemons,LB,27.105,1999-10-17,NFL,STL,@,ATL,W 41-13,5,6,Sun,0,0,0,1,ClemCh22
Andre Collins,LB,31.166,1999-10-17,NFL,DET,,MIN,W 25-23,5,6,Sun,,,,1,CollAn20
Ray Crockett,LCB,32.285,1999-10-17,NFL,DEN,,GNB,W 31-10,6,6,Sun,1,4,0,1,CrocRa20
Eric Davis,LCB,31.264,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,,,,2,DaviEr00
Travis Davis,SS,26.280,1999-10-17,NFL,PIT,@,CIN,W 17-3,6,6,Sun,,,,1,DaviTr20
Brian Dawkins*,FS,26.004,1999-10-17,NFL,PHI,@,CHI,W 20-16,6,6,Sun,,,,1,DawkBr00
Gerald Dixon,LB,30.119,1999-10-17,NFL,SDG,,SEA,W 13-10,5,6,Sun,,,,1,DixoGe20
Doug Evans,RCB,29.157,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,,,,2,EvanDo21
Terry Fair,RCB,23.089,1999-10-17,NFL,DET,,MIN,W 25-23,5,6,Sun,2,43,1,2,FairTe20
James Farrior,LB,24.284,1999-10-17,NFL,NYJ,,IND,L 13-16,6,6,Sun,,,,1,FarrJa99
Jason Fisk,RDT,27.043,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,1,17,0,1,FiskJa20
Jim Flanigan,LDT,28.051,1999-10-17,NFL,CHI,,PHI,L 16-20,6,6,Sun,0,0,0,1,FlanJi21
London Fletcher,MLB,24.151,1999-10-17,NFL,STL,@,ATL,W 41-13,5,6,Sun,0,0,0,1,FletLo20
Lee Flowers,FS,26.276,1999-10-17,NFL,PIT,@,CIN,W 17-3,6,6,Sun,,,,1,FlowLe20
Steve Foley,LOLB,24.036,1999-10-17,NFL,CIN,,PIT,L 3-17,6,6,Sun,,,,1,FoleSt21
Sean Gilbert,RDT,29.190,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,0,0,0,2,GilbSe00
Darrien Gordon,SS,28.337,1999-10-17,NFL,OAK,@,BUF,W 20-14,6,6,Sun,1,7,0,3,GordDa20
Darrell Green*,RCB,39.244,1999-10-17,NFL,WAS,@,ARI,W 24-10,5,6,Sun,,,,1,GreeDa00
Victor Green,LS,29.313,1999-10-17,NFL,NYJ,,IND,L 13-16,6,6,Sun,1,24,0,2,GreeVi20
Kevin Greene*,SLB,37.078,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,0,0,0,1,GreeKe00
Norman Hand,LDT,27.043,1999-10-17,NFL,SDG,,SEA,W 13-10,5,6,Sun,0,0,0,1,HandNo20
James Harris,DE,31.157,1999-10-17,NFL,OAK,@,BUF,W 20-14,6,6,Sun,,,,2,HarrJa22
Walt Harris,LCB,25.068,1999-10-17,NFL,CHI,,PHI,L 16-20,6,6,Sun,,,,2,HarrWa21
Vonnie Holliday,RDE,23.310,1999-10-17,NFL,GNB,@,DEN,L 10-31,5,6,Sun,,,,1,HollVo20
Earl Holmes,RILB,26.172,1999-10-17,NFL,PIT,@,CIN,W 17-3,6,6,Sun,,,,1,HolmEa20
Calvin Jackson,SS,26.354,1999-10-17,NFL,MIA,@,NWE,W 31-30,5,6,Sun,,,,1,JackCa20
Greg Jackson,S,33.058,1999-10-17,NFL,SDG,,SEA,W 13-10,5,6,Sun,,,,1,JackGr21
Tory James,CB,26.152,1999-10-17,NFL,DEN,,GNB,W 31-10,6,6,Sun,,,,2,JameTo99
Billy Jenkins,SS,25.101,1999-10-17,NFL,STL,@,ATL,W 41-13,5,6,Sun,1,14,0,2,JenkBi20
James Jones,DT,30.253,1999-10-17,NFL,DET,,MIN,W 25-23,5,6,Sun,0,0,0,1,JoneJa20
Andy Katzenmoyer,MLB,21.319,1999-10-17,NFL,NWE,,MIA,L 30-31,6,6,Sun,1,57,1,1,KatzAn20
Jevon Kearse,LDE,23.044,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,,,,1,KearJe00
Cortez Kennedy*,RDT,31.055,1999-10-17,NFL,SEA,@,SDG,L 10-13,5,6,Sun,1,7,0,1,KennCo00
Terry Killens,LB,25.207,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,,,,1,KillTe20
Levon Kirkland,LILB,30.242,1999-10-17,NFL,PIT,@,CIN,W 17-3,6,6,Sun,,,,1,KirkLe00
Tom Knight,CB,24.292,1999-10-17,NFL,ARI,,WAS,L 10-24,6,6,Sun,,,,1,KnigTo20
Kenard Lang,LDE,24.259,1999-10-17,NFL,WAS,@,ARI,W 24-10,5,6,Sun,,,,1,LangKe20
Ty Law*,LCB,25.249,1999-10-17,NFL,NWE,,MIA,L 30-31,6,6,Sun,1,27,1,2,LawxTy00
Darryll Lewis,LCB,30.305,1999-10-17,NFL,SDG,,SEA,W 13-10,5,6,Sun,1,4,0,1,LewiDa04
James Logan,LB,26.315,1999-10-17,NFL,SEA,@,SDG,L 10-13,5,6,Sun,,,,1,LogaJa20
J.J. McCleskey,RCB,29.190,1999-10-17,NFL,ARI,,WAS,L 10-24,6,6,Sun,1,2,0,2,McClJ.20
Ed McDaniel,MLB,30.236,1999-10-17,NFL,MIN,@,DET,L 23-25,6,6,Sun,,,,1,McDaEd00
Keith McKenzie,DE,26.000,1999-10-17,NFL,GNB,@,DEN,L 10-31,5,6,Sun,,,,1,McKeKe20
Ronald McKinnon,MLB,26.027,1999-10-17,NFL,ARI,,WAS,L 10-24,6,6,Sun,1,0,0,1,McKiRo21
R.W. McQuarters,LCB,22.300,1999-10-17,NFL,SFO,,CAR,L 29-31,6,6,Sun,1,25,0,2,McQuR.20
Lawyer Milloy,SS,25.337,1999-10-17,NFL,NWE,,MIA,L 30-31,6,6,Sun,,,,1,MillLa00
Barry Minter,WLB,29.262,1999-10-17,NFL,CHI,,PHI,L 16-20,6,6,Sun,,,,1,MintBa20
Mike Minter,FS,25.275,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,,,,2,MintMi21
Donald Mitchell,CB,22.307,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,1,42,1,2,MitcDo20
Keith Mitchell,SLB,25.085,1999-10-17,NFL,NOR,,TEN,L 21-24,5,6,Sun,,,,1,MitcKe00
Alex Molden,CB,26.074,1999-10-17,NFL,NOR,,TEN,L 21-24,5,6,Sun,1,2,0,1,MoldAl20
Damon Moore,S,23.032,1999-10-17,NFL,PHI,@,CHI,W 20-16,6,6,Sun,1,28,0,1,MoorDa20
Roderick Mullen,DB,26.316,1999-10-17,NFL,CAR,@,SFO,W 31-29,5,6,Sun,,,,1,MullRo20
Greg Myers,S,27.017,1999-10-17,NFL,CIN,,PIT,L 3-17,6,6,Sun,,,,1,MyerGr20
Ken Norton,RILB,33.018,1999-10-17,NFL,SFO,,CAR,L 29-31,6,6,Sun,,,,1,NortKe00
Rich Owens,LDE,27.148,1999-10-17,NFL,MIA,@,NWE,W 31-30,5,6,Sun,,,,1,OwenRi20
Roman Phifer,ROLB,31.226,1999-10-17,NFL,NYJ,,IND,L 13-16,6,6,Sun,,,,1,PhifRo20
Pierson Prioleau,CB,22.072,1999-10-17,NFL,SFO,,CAR,L 29-31,6,6,Sun,0,0,0,1,PrioPi20
Simeon Rice,RDE,25.235,1999-10-17,NFL,ARI,,WAS,L 10-24,6,6,Sun,,,,1,RiceSi00
Samari Rolle,RCB,23.068,1999-10-17,NFL,TEN,@,NOR,W 24-21,6,6,Sun,,,,1,RollSa00
Orpheus Roye,LDE,26.269,1999-10-17,NFL,PIT,@,CIN,W 17-3,6,6,Sun,1,2,0,4,RoyeOr20
