Player,unique_id,Pos,Age,Date,LG,Team,Team Code,Loc,Opponent,Team Code opp,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,Rush Att,Rush Yard,Rush Avg,Rush TD,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,Fmb,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,Sack,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,Fumble Forced,FR,FR Yds,FR TD,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,FGM,FGA,XPM,XPA,Fantasy Pts,PPR,DK Pts,FD Pts
Ryan Clark,ClarRy20,DB,26.361,2006-10-08,NFL,PIT,21,@,LAC,23,L 13-23,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,9.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Nate Clements,ClemNa99,DB,26.3,2006-10-08,NFL,BUF,2,@,CHI,3,L 7-40,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Dexter Coakley,CoakDe00,LB,33.353,2006-10-08,NFL,LAR,22,@,GNB,11,W 23-20,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Barry Cofield,CofiBa20,DL,22.203000000000003,2006-10-08,NFL,NYG,17,,WAS,26,W 19-3,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Colin Cole,ColeCo20,DL,26.105999999999998,2006-10-08,NFL,GNB,11,,LAR,22,L 20-23,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Trent Cole,ColeTr20,DL/LB,24.003,2006-10-08,NFL,PHI,20,,DAL,8,W 38-24,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,10.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Erik Coleman,ColeEr21,DB,24.155,2006-10-08,NFL,NYJ,18,@,JAX,30,L 0-41,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kenyon Coleman,ColeKe20,DL,27.180999999999997,2006-10-08,NFL,DAL,8,@,PHI,20,L 24-38,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Nick Collins,CollNi20,DB,23.053,2006-10-08,NFL,GNB,11,,LAR,22,L 20-23,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Rosevelt Colvin,ColvRo20,LB,29.033,2006-10-08,NFL,NEW,16,,MIA,13,W 20-10,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Sean Considine,ConsSe20,DB,23.295,2006-10-08,NFL,PHI,20,,DAL,8,W 38-24,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jarrod Cooper,CoopJa20,DB,28.191,2006-10-08,NFL,OAK,27,@,SFO,28,L 20-34,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Cooper,CoopSt20,LB,27.111,2006-10-08,NFL,LAC,23,,PIT,21,W 23-13,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Terry Cousin,CousTe20,DB,31.211,2006-10-08,NFL,JAX,30,,NYJ,18,W 41-0,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Torrie Cox,CoxxTo21,DB,25.344,2006-10-08,NFL,TAM,25,@,NOR,15,L 21-24,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jason Craft,CrafJa20,DB,30.237,2006-10-08,NFL,NOR,15,,TAM,25,W 24-21,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Cromartie,CromAn20,DB,22.176,2006-10-08,NFL,LAC,23,,PIT,21,W 23-13,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Channing Crowder,CrowCh20,LB,22.31,2006-10-08,NFL,MIA,13,@,NEW,16,L 10-20,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Angelo Crowell,CrowAn20,LB,25.053,2006-10-08,NFL,BUF,2,@,CHI,3,L 7-40,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Ronnie Cruz,CruzRo00,RB,25.119,2006-10-08,NFL,KAN,12,@,ARI,7,W 23-20,4,5,Sun,,,,,,,,,,,,,,,,3.0,2.0,20.0,10.0,0.0,66.7%,6.67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,4.0,3.0
Tyrone Culver,CulvTy20,DB,23.094,2006-10-08,NFL,GNB,11,,LAR,22,L 20-23,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Donte Curry,CurrDo21,LB,28.078000000000003,2006-10-08,NFL,DET,10,@,MIN,14,L 17-26,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Travis Daniels,DaniTr20,DB,24.03,2006-10-08,NFL,MIA,13,@,NEW,16,L 10-20,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Donovin Darius,DariDo20,DB,31.057,2006-10-08,NFL,JAX,30,,NYJ,18,W 41-0,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jason David,DaviJa20,DB,24.118000000000002,2006-10-08,NFL,IND,6,,TEN,19,W 14-13,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Andra Davis,DaviAn20,LB,27.289,2006-10-08,NFL,CLE,5,@,CAR,29,L 12-20,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Don Davis,DaviDo22,LB,33.295,2006-10-08,NFL,NEW,16,,MIA,13,W 20-10,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Keith Davis,DaviKe21,DB,27.281999999999996,2006-10-08,NFL,DAL,8,@,PHI,20,L 24-38,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Sammy Davis,DaviSa21,DB,26.183000000000003,2006-10-08,NFL,SFO,28,,OAK,27,W 34-20,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Davis,DaviTh20,LB,23.2,2006-10-08,NFL,CAR,29,,CLE,5,W 20-12,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Brian Dawkins,DawkBr00,DB,32.36,2006-10-08,NFL,PHI,20,,DAL,8,W 38-24,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Will Demps,DempWi20,DB,26.335,2006-10-08,NFL,NYG,17,,WAS,26,W 19-3,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Dendy,DendPa20,DB,24.212,2006-10-08,NFL,GNB,11,,LAR,22,L 20-23,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Denney,DennRy20,DL,29.115,2006-10-08,NFL,BUF,2,@,CHI,3,L 7-40,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jared DeVries,DeVrJa20,DL,30.119,2006-10-08,NFL,DET,10,@,MIN,14,L 17-26,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Na'il Diggs,DiggNa20,LB,28.092,2006-10-08,NFL,CAR,29,,CLE,5,W 20-12,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
John DiGiorgio,DiGiJo20,LB,23.101,2006-10-08,NFL,BUF,2,@,CHI,3,L 7-40,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tim Dobbins,DobbTi20,LB,23.302,2006-10-08,NFL,LAC,23,,PIT,21,W 23-13,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Darnell Dockett,DockDa20,DL,25.134,2006-10-08,NFL,ARI,7,,KAN,12,L 20-23,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mike Doss,DossMi20,DB,25.198,2006-10-08,NFL,IND,6,,TEN,19,W 14-13,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,2.0,1.0,0.0,1.0,31.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
Reed Doughty,DougRe20,DB,23.338,2006-10-08,NFL,WAS,26,@,NYG,17,L 3-19,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Marques Douglas,DougMa20,DL,29.217,2006-10-08,NFL,SFO,28,,OAK,27,W 34-20,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Chris Draft,DrafCh20,LB,30.224,2006-10-08,NFL,CAR,29,,CLE,5,W 20-12,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Andre Dyson,DysoAn20,DB,27.136,2006-10-08,NFL,NYJ,18,@,JAX,30,L 0-41,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Donnie Edwards,EdwaDo20,LB,33.185,2006-10-08,NFL,LAC,23,,PIT,21,W 23-13,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kalimba Edwards,EdwaKa20,DL,26.285999999999998,2006-10-08,NFL,DET,10,@,MIN,14,L 17-26,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ray Edwards,EdwaRa21,DL,21.28,2006-10-08,NFL,MIN,14,,DET,10,W 26-17,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Ron Edwards,EdwaRo20,DL,27.088,2006-10-08,NFL,KAN,12,@,ARI,7,W 23-20,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Shaun Ellis,ElliSh00,DL/LB,29.105999999999998,2006-10-08,NFL,NYJ,18,@,JAX,30,L 0-41,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Keith Ellison,ElliKe20,LB,22.244,2006-10-08,NFL,BUF,2,@,CHI,3,L 7-40,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Demetric Evans,EvanDe20,DL,27.035,2006-10-08,NFL,WAS,26,@,NYG,17,L 3-19,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
James Farrior,FarrJa99,LB,31.275,2006-10-08,NFL,PIT,21,@,LAC,23,L 13-23,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Heath Farwell,FarwHe20,LB,24.281,2006-10-08,NFL,MIN,14,,DET,10,W 26-17,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jason Ferguson,FergJa21,DL,31.314,2006-10-08,NFL,DAL,8,@,PHI,20,L 24-38,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ronald Fields,FielRo20,DL,25.025,2006-10-08,NFL,SFO,28,,OAK,27,W 34-20,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Alfred Fincher,FincAl20,LB,23.054000000000002,2006-10-08,NFL,NOR,15,,TAM,25,W 24-21,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Cortland Finnegan,FinnCo20,DB,22.248,2006-10-08,NFL,TEN,19,@,IND,6,L 13-14,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tony Fisher,FishTo00,RB,26.361,2006-10-08,NFL,LAR,22,@,GNB,11,W 23-20,5,5,Sun,,,,,,,,,,,,,,,,3.0,2.0,51.0,25.5,0.0,66.7%,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.1,7.1,7.1,6.1
Travis Fisher,FishTr20,DB,27.026,2006-10-08,NFL,LAR,22,@,GNB,11,W 23-20,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Jason Fisk,FiskJa20,DL,34.034,2006-10-08,NFL,LAR,22,@,GNB,11,W 23-20,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jamar Fletcher,FletJa20,DB,27.041,2006-10-08,NFL,DET,10,@,MIN,14,L 17-26,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
London Fletcher,FletLo20,LB,31.142,2006-10-08,NFL,BUF,2,@,CHI,3,L 7-40,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Drayton Florence,FlorDr20,DB,25.293000000000003,2006-10-08,NFL,LAC,23,,PIT,21,W 23-13,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Larry Foote,FootLa20,LB,26.118000000000002,2006-10-08,NFL,PIT,21,@,LAC,23,L 13-23,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Fowler,FowlRy20,LB,24.141,2006-10-08,NFL,DAL,8,@,PHI,20,L 24-38,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Keyaron Fox,FoxxKe20,LB,24.256999999999998,2006-10-08,NFL,KAN,12,@,ARI,7,W 23-20,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Francisco,FranAa20,DB,23.095,2006-10-08,NFL,ARI,7,,KAN,12,L 20-23,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Scott Fujita,FujiSc20,LB,27.163,2006-10-08,NFL,NOR,15,,TAM,25,W 24-21,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Vincent Fuller,FullVi20,DB,24.066,2006-10-08,NFL,TEN,19,@,IND,6,L 13-14,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Chris Gamble,GambCh20,DB,23.211,2006-10-08,NFL,CAR,29,,CLE,5,W 20-12,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,3.0,19.0,6.33,0.0,,,,,,,,
Antonio Garay,GaraAn20,DL,26.311999999999998,2006-10-08,NFL,CHI,3,,BUF,2,W 40-7,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Gilbert Gardner,GardGi20,LB,24.151999999999997,2006-10-08,NFL,IND,6,,TEN,19,W 14-13,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kabeer Gbaja-Biamila,GbajKa20,DL,29.014,2006-10-08,NFL,GNB,11,,LAR,22,L 20-23,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Gibson,GibsDe21,DB,27.2,2006-10-08,NFL,OAK,27,@,SFO,28,L 20-34,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tony Gilbert,GilbTo20,LB,26.357,2006-10-08,NFL,JAX,30,,NYJ,18,W 41-0,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Matt Giordano,GiorMa20,DB,23.357,2006-10-08,NFL,IND,6,,TEN,19,W 14-13,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Steve Gleason,GleaSt20,DB,29.203000000000003,2006-10-08,NFL,NOR,15,,TAM,25,W 24-21,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jason Glenn,GlenJa20,LB,27.049,2006-10-08,NFL,MIN,14,,DET,10,W 26-17,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
La'Roi Glover,GlovLa00,DL,32.096,2006-10-08,NFL,LAR,22,@,GNB,11,W 23-20,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Randall Godfrey,GodfRa20,LB,33.185,2006-10-08,NFL,LAC,23,,PIT,21,W 23-13,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Andre' Goodman,GoodAn20,DB,28.058000000000003,2006-10-08,NFL,MIA,13,@,NEW,16,L 10-20,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Earnest Graham,GrahEa00,RB,26.266,2006-10-08,NFL,TAM,25,@,NOR,15,L 21-24,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Deon Grant,GranDe21,DB,27.208000000000002,2006-10-08,NFL,JAX,30,,NYJ,18,W 41-0,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Jarvis Green,GreeJa21,DL/LB,27.269000000000002,2006-10-08,NFL,NEW,16,,MIA,13,W 20-10,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Jabari Greer,GreeJa22,DB,24.239,2006-10-08,NFL,BUF,2,@,CHI,3,L 7-40,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Steve Gregory,GregSt20,DB,23.273000000000003,2006-10-08,NFL,LAC,23,,PIT,21,W 23-13,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Nick Greisen,GreiNi20,LB,27.059,2006-10-08,NFL,JAX,30,,NYJ,18,W 41-0,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Cedric Griffin,GrifCe20,DB,23.331,2006-10-08,NFL,MIN,14,,DET,10,W 26-17,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Cornelius Griffin,GrifCo20,DL,29.309,2006-10-08,NFL,WAS,26,@,NYG,17,L 3-19,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kris Griffin,GrifKr20,LB,25.134,2006-10-08,NFL,KAN,12,@,ARI,7,W 23-20,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Robert Griffith,GrifRo00,DB,35.312,2006-10-08,NFL,ARI,7,,KAN,12,L 20-23,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Derek Hagan,HagaDe00,WR,22.017,2006-10-08,NFL,MIA,13,@,NEW,16,L 10-20,5,5,Sun,,,,,,,,,,,,,,,,3.0,1.0,17.0,17.0,0.0,33.3%,5.67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.7,2.7,2.7,2.2
Mario Haggan,HaggMa20,LB,26.219,2006-10-08,NFL,BUF,2,@,CHI,3,L 7-40,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Clark Haggans,HaggCl20,LB,29.271,2006-10-08,NFL,PIT,21,@,LAC,23,L 13-23,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Tamba Hali,HaliTa20,DL/LB,22.339000000000002,2006-10-08,NFL,KAN,12,@,ARI,7,W 23-20,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Ahmard Hall,HallAh00,RB,26.329,2006-10-08,NFL,TEN,19,@,IND,6,L 13-14,5,5,Sun,,,,,,,,,,,,,,,,1.0,1.0,4.0,4.0,0.0,100.0%,4.0,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
James Hall,HallJa21,DL,29.246,2006-10-08,NFL,DET,10,@,MIN,14,L 17-26,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Bobby Hamilton,HamiBo20,DL/LB,35.099000000000004,2006-10-08,NFL,NYJ,18,@,JAX,30,L 0-41,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Casey Hampton,HampCa00,DL,29.035,2006-10-08,NFL,PIT,21,@,LAC,23,L 13-23,4,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Joselio Hanson,HansJo20,DB,25.055999999999997,2006-10-08,NFL,PHI,20,,DAL,8,W 38-24,5,5,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
