Player,unique_id,Pos,Age,Date,LG,Team,Team Code,Loc,Opponent,Team Code opp,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,Rush Att,Rush Yard,Rush Avg,Rush TD,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,Fmb,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,Sack,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,Fumble Forced,FR,FR Yds,FR TD,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,FGM,FGA,XPM,XPA,Fantasy Pts,PPR,DK Pts,FD Pts
Bart Scott,ScotBa20,LB,25.045,2005-10-02,NFL,BAL,31,,NYJ,18,W 13-3,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Bryan Scott,ScotBr20,DB,24.171999999999997,2005-10-02,NFL,ATL,1,,MIN,14,W 30-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Chad Scott,ScotCh20,DB,31.026,2005-10-02,NFL,NEW,16,,LAC,23,L 17-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Darrion Scott,ScotDa20,DL,23.342,2005-10-02,NFL,MIN,14,@,ATL,1,L 10-30,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Guss Scott,ScotGu20,DB,24.134,2005-10-02,NFL,NEW,16,,LAC,23,L 17-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,8.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Richard Seymour,SeymRi00,DL/LB,25.361,2005-10-02,NFL,NEW,16,,LAC,23,L 17-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Scott Shanle,ShanSc20,LB,25.313000000000002,2005-10-02,NFL,DAL,8,@,OAK,27,L 13-19,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Jamie Sharper,SharJa20,LB,30.313000000000002,2005-10-02,NFL,SEA,24,@,WAS,26,L 17-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Daimon Shelton,ShelDa00,RB,33.016999999999996,2005-10-02,NFL,BUF,2,@,NOR,15,L 7-19,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Lito Sheppard,ShepLi99,DB,24.177,2005-10-02,NFL,PHI,20,@,KAN,12,W 37-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jason Short,ShorJa20,LB,27.079,2005-10-02,NFL,PHI,20,@,KAN,12,W 37-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Brian Simmons,SimmBr20,LB,30.103,2005-10-02,NFL,CIN,4,,HOU,32,W 16-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Jason Simmons,SimmJa20,DB,29.186,2005-10-02,NFL,HOU,32,@,CIN,4,L 10-16,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Corey Simon,SimoCo00,DL,28.214000000000002,2005-10-02,NFL,IND,6,@,TEN,19,W 31-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mark Simoneau,SimoMa20,LB,28.259,2005-10-02,NFL,PHI,20,@,KAN,12,W 37-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Alshermond Singleton,SingAl20,LB,30.055999999999997,2005-10-02,NFL,DAL,8,@,OAK,27,L 13-19,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Peter Sirmon,SirmPe20,LB,28.226,2005-10-02,NFL,TEN,19,,IND,6,L 10-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,10.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Corey Smith,SmitCo20,DL,25.334,2005-10-02,NFL,SFO,28,@,ARI,7,L 14-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Daryl Smith,SmitDa24,LB,23.201999999999998,2005-10-02,NFL,JAX,30,,DEN,9,L 7-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Derek Smith,SmitDe21,LB,30.256999999999998,2005-10-02,NFL,SFO,28,@,ARI,7,L 14-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Dwight Smith,SmitDw20,DB,27.05,2005-10-02,NFL,NOR,15,,BUF,2,W 19-7,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Keith Smith,SmitKe20,DB,25.195999999999998,2005-10-02,NFL,DET,10,@,TAM,25,L 13-17,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Raonall Smith,SmitRa20,LB,26.345,2005-10-02,NFL,MIN,14,@,ATL,1,L 10-30,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Robaire Smith,SmitRo21,DL,27.320999999999998,2005-10-02,NFL,HOU,32,@,CIN,4,L 10-16,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Shaun Smith,SmitSh20,DL,24.044,2005-10-02,NFL,CIN,4,,HOU,32,W 16-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Will Smith,SmitWi99,DL,24.09,2005-10-02,NFL,NOR,15,,BUF,2,W 19-7,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Fred Smoot,SmooFr20,DB,25.073,2005-10-02,NFL,MIN,14,@,ATL,1,L 10-30,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Isaac Sopoaga,SopoIs20,DL,24.028000000000002,2005-10-02,NFL,SFO,28,@,ARI,7,L 14-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Shawntae Spencer,SpenSh20,DB,23.221999999999998,2005-10-02,NFL,SFO,28,@,ARI,7,L 14-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Paul Spicer,SpicPa20,DL,30.045,2005-10-02,NFL,JAX,30,,DEN,9,L 7-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Greg Spires,SpirGr20,DL,31.051,2005-10-02,NFL,TAM,25,,DET,10,W 17-13,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Shawn Springs,SpriSh00,DB,30.205,2005-10-02,NFL,WAS,26,,SEA,24,W 20-17,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Duane Starks,StarDu20,DB,31.131999999999998,2005-10-02,NFL,NEW,16,,LAC,23,L 17-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Randy Starks,StarRa20,DL,21.291999999999998,2005-10-02,NFL,TEN,19,,IND,6,L 10-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Michael Stone,StonMi20,DB,27.230999999999998,2005-10-02,NFL,NEW,16,,LAC,23,L 17-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Omar Stoutmire,StouOm20,DB,31.085,2005-10-02,NFL,WAS,26,,SEA,24,W 20-17,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Michael Strahan,StraMi02,DL,33.315,2005-10-02,NFL,NYG,17,,LAR,22,W 44-24,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Strait,StraDe20,DB,25.035999999999998,2005-10-02,NFL,NYJ,18,@,BAL,31,L 3-13,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Stroud,StroMa01,DL,27.099,2005-10-02,NFL,JAX,30,,DEN,9,L 7-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Terrell Suggs,SuggTe99,LB/DL,22.355999999999998,2005-10-02,NFL,BAL,31,,NYJ,18,W 13-3,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,8.0,1.0,,0.5,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Patrick Surtain,SurtPa00,DB,29.105,2005-10-02,NFL,KAN,12,,PHI,20,L 31-37,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Joe Tafoya,TafoJo20,DL,27.026,2005-10-02,NFL,SEA,24,@,WAS,26,L 17-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Lofa Tatupu,TatuLo99,LB,22.320999999999998,2005-10-02,NFL,SEA,24,@,WAS,26,L 17-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,10.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Sean Taylor,TaylSe20,DB,22.184,2005-10-02,NFL,WAS,26,,SEA,24,W 20-17,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Craig Terrill,TerrCr20,DL,25.096999999999998,2005-10-02,NFL,SEA,24,@,WAS,26,L 17-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Adalius Thomas,ThomAd00,LB/DL,28.045,2005-10-02,NFL,BAL,31,,NYJ,18,W 13-3,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Bryan Thomas,ThomBr21,DL/LB,26.116999999999997,2005-10-02,NFL,NYJ,18,@,BAL,31,L 3-13,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Fred Thomas,ThomFr20,DB,32.021,2005-10-02,NFL,NOR,15,,BUF,2,W 19-7,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Josh Thomas,ThomJo25,DL,24.098000000000003,2005-10-02,NFL,IND,6,@,TEN,19,W 31-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Pat Thomas,ThomPa20,LB,22.249000000000002,2005-10-02,NFL,JAX,30,,DEN,9,L 7-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Lamont Thompson,ThomLa21,DB,27.064,2005-10-02,NFL,TEN,19,,IND,6,L 10-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
David Thornton,ThorDa20,LB,26.335,2005-10-02,NFL,IND,6,@,TEN,19,W 31-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
John Thornton,ThorJo21,DL,29.0,2005-10-02,NFL,CIN,4,,HOU,32,W 16-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Odell Thurman,ThurOd20,LB,22.085,2005-10-02,NFL,CIN,4,,HOU,32,W 16-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,2.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Pisa Tinoisamoa,TinoPi20,LB,24.079,2005-10-02,NFL,LAR,22,@,NYG,17,L 24-44,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,9.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Torbor,TorbRe20,LB,24.25,2005-10-02,NFL,NYG,17,,LAR,22,W 44-24,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,0.0,1.0,37.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Larry Tripplett,TripLa20,DL,26.256999999999998,2005-10-02,NFL,IND,6,@,TEN,19,W 31-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jeremiah Trotter,TrotJe00,LB,28.255,2005-10-02,NFL,PHI,20,@,KAN,12,W 37-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,10.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Marcus Trufant,TrufMa20,DB,24.281,2005-10-02,NFL,SEA,24,@,WAS,26,L 17-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Marcus Tubbs,TubbMa20,DL,24.139,2005-10-02,NFL,SEA,24,@,WAS,26,L 17-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Justin Tuck,TuckJu20,DL,22.186999999999998,2005-10-02,NFL,NYG,17,,LAR,22,W 44-24,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
David Tyree,TyreDa00,WR,25.272,2005-10-02,NFL,NYG,17,,LAR,22,W 44-24,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Ulbrich,UlbrJe20,LB,28.226999999999997,2005-10-02,NFL,SFO,28,@,ARI,7,L 14-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,12.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Kyle Vanden Bosch,VandKy99,DL,26.319000000000003,2005-10-02,NFL,TEN,19,,IND,6,L 10-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Demetrin Veal,VealDe20,DL,24.052,2005-10-02,NFL,DEN,9,@,JAX,30,W 20-7,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Vilma,VilmJo99,LB,23.169,2005-10-02,NFL,NYJ,18,@,BAL,31,L 3-13,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,11.0,5.0,16.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Troy Vincent,VincTr00,DB,34.116,2005-10-02,NFL,BUF,2,@,NOR,15,L 7-19,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mike Vrabel,VrabMi20,LB,30.049,2005-10-02,NFL,NEW,16,,LAC,23,L 17-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,11.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Drew Wahlroos,WahlDr20,LB,25.116999999999997,2005-10-02,NFL,LAR,22,@,NYG,17,L 24-44,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Bracy Walker,WalkBr20,DB,34.339,2005-10-02,NFL,DET,10,@,TAM,25,L 13-17,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Raymond Walls,WallRa20,DB,26.039,2005-10-02,NFL,ARI,7,,SFO,28,W 31-14,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
DeMarcus Ware,WareDe99,LB/DL,23.063000000000002,2005-10-02,NFL,DAL,8,@,OAK,27,L 13-19,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Matt Ware,WareMa20,DB,22.304000000000002,2005-10-02,NFL,PHI,20,@,KAN,12,W 37-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Gerard Warren,WarrGe20,DL/LB,27.069000000000003,2005-10-02,NFL,DEN,9,@,JAX,30,W 20-7,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Ty Warren,WarrTy20,DL,24.238000000000003,2005-10-02,NFL,NEW,16,,LAC,23,L 17-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Washington,WashMa99,LB,27.35,2005-10-02,NFL,WAS,26,,SEA,24,W 20-17,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ted Washington,WashTe01,DL,37.172,2005-10-02,NFL,OAK,27,,DAL,8,W 19-13,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Courtney Watson,WatsCo20,LB,25.014,2005-10-02,NFL,NOR,15,,BUF,2,W 19-7,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Weaver,WeavAn20,DL,25.035,2005-10-02,NFL,BAL,31,,NYJ,18,W 13-3,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Corey Webster,WebsCo20,DB,23.214000000000002,2005-10-02,NFL,NYG,17,,LAR,22,W 44-24,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jason Webster,WebsJa20,DB,28.024,2005-10-02,NFL,ATL,1,,MIN,14,W 30-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Greg Wesley,WeslGr20,DB,27.197,2005-10-02,NFL,KAN,12,,PHI,20,L 31-37,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Dewayne White,WhitDe20,DL,25.348000000000003,2005-10-02,NFL,TAM,25,,DET,10,W 17-13,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Willie Whitehead,WhitWi23,DL,32.249,2005-10-02,NFL,NOR,15,,BUF,2,W 19-7,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Marcellus Wiley,WileMa00,DL,30.305999999999997,2005-10-02,NFL,JAX,30,,DEN,9,L 7-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Vince Wilfork,WilfVi20,DL,23.331999999999997,2005-10-02,NFL,NEW,16,,LAC,23,L 17-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Matt Wilhelm,WilhMa20,LB,24.241999999999997,2005-10-02,NFL,LAC,23,@,NEW,16,W 41-17,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy Wilkerson,WilkJi20,DL,24.271,2005-10-02,NFL,KAN,12,,PHI,20,L 31-37,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Wilkins,WilkMa20,LB,25.273000000000003,2005-10-02,NFL,CIN,4,,HOU,32,W 16-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Dan Wilkinson,WilkDa22,DL,32.203,2005-10-02,NFL,DET,10,@,TAM,25,L 13-17,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Chad Williams,WillCh20,DB,26.253,2005-10-02,NFL,BAL,31,,NYJ,18,W 13-3,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Williams,WillD.20,LB,23.074,2005-10-02,NFL,DEN,9,@,JAX,30,W 20-7,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Demorrio Williams,WillDe22,LB,25.088,2005-10-02,NFL,ATL,1,,MIN,14,W 30-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Jamal Williams,WillJa99,DL,29.156999999999996,2005-10-02,NFL,LAC,23,@,NEW,16,W 41-17,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Williams,WillKe98,DL,25.046999999999997,2005-10-02,NFL,MIN,14,@,ATL,1,L 10-30,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Pat Williams,WillPa20,DL,32.343,2005-10-02,NFL,MIN,14,@,ATL,1,L 10-30,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Roy Williams,WillRo03,DB,25.049,2005-10-02,NFL,DAL,8,@,OAK,27,L 13-19,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,8.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Shaun Williams,WillSh20,DB,28.357,2005-10-02,NFL,NYG,17,,LAR,22,W 44-24,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,,0.0,1.0,34.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Tank Williams,WillTa20,DB,25.094,2005-10-02,NFL,TEN,19,,IND,6,L 10-31,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Adrian Wilson,WilsAd99,DB,25.355,2005-10-02,NFL,ARI,7,,SFO,28,W 31-14,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Eugene Wilson,WilsEu20,DB,25.046,2005-10-02,NFL,NEW,16,,LAC,23,L 17-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
George Wilson,WilsGe01,DB,24.201999999999998,2005-10-02,NFL,BUF,2,@,NOR,15,L 7-19,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Antoine Winfield,WinfAn20,DB,28.1,2005-10-02,NFL,MIN,14,@,ATL,1,L 10-30,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
