Player,unique_id,Pos,Age,Date,LG,Team,Team Code,Loc,Opponent,Team Code opp,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,Rush Att,Rush Yard,Rush Avg,Rush TD,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,Fmb,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,Sack,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,Fumble Forced,FR,FR Yds,FR TD,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,FGM,FGA,XPM,XPA,Fantasy Pts,PPR,DK Pts,FD Pts
Brian Simmons,SimmBr20,LB,26.08,2001-09-09,NFL,CIN,4,,NEW,16,W 23-17,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Jason Simmons,SimmJa20,DB,25.163,2001-09-09,NFL,PIT,21,@,JAX,30,L 3-21,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Brady Smith,SmitBr21,DL,28.096,2001-09-09,,ATL,1,@,SFO,28,L 13-16,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Fred Smoot,SmooFr20,DB,21.05,2001-09-09,NFL,WAS,26,@,LAC,23,L 3-30,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Paul Spicer,SpicPa20,DL,26.022,2001-09-09,NFL,JAX,30,,PIT,21,W 21-3,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Bobby Taylor,TaylBo00,DB,27.255,2001-09-09,NFL,PHI,20,,LAR,22,L 17-20,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
Jason Taylor,TaylJa03,DL,27.008000000000003,2001-09-09,NFL,MIA,13,@,TEN,19,W 31-23,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
George Teague,TeagGe20,DB,30.203000000000003,2001-09-09,NFL,DAL,8,,TAM,25,L 6-10,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Fred Thomas,ThomFr20,DB,27.363000000000003,2001-09-09,NFL,NOR,15,@,BUF,2,W 24-6,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
William Thomas,ThomWi00,LB,33.027,2001-09-09,,OAK,27,@,KAN,12,W 27-24,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Zach Thomas,ThomZa01,LB,28.008000000000003,2001-09-09,NFL,MIA,13,@,TEN,19,W 31-23,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,9.0,2.0,,0.0,1.0,34.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
Reggie Tongue,TongRe20,DB,28.151,2001-09-09,NFL,SEA,24,@,CLE,5,W 9-6,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,1.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
James Trapp,TrapJa20,DB,31.255,2001-09-09,NFL,BAL,31,,CHI,3,W 17-6,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,,0.0,1.0,15.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Jeremiah Trotter,TrotJe00,LB,24.232,2001-09-09,NFL,PHI,20,,LAR,22,L 17-20,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Dimitrius Underwood,UndeDi20,DL,24.164,2001-09-09,NFL,DAL,8,,TAM,25,L 6-10,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Troy Vincent,VincTr00,DB,30.093000000000004,2001-09-09,NFL,PHI,20,,LAR,22,L 17-20,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
Mike Vrabel,VrabMi20,LB,26.026,2001-09-09,NFL,NEW,16,@,CIN,4,L 17-23,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Brian Walker,WalkBr21,DB,29.101,2001-09-09,NFL,MIA,13,@,TEN,19,W 31-23,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Gary Walker,WalkGa00,DL,28.193,2001-09-09,NFL,JAX,30,,PIT,21,W 21-3,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Eric Warfield,WarfEr20,DB,25.19,2001-09-09,NFL,KAN,12,,OAK,27,L 24-27,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,9.0,0.0,,0.0,1.0,51.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Gerard Warren,WarrGe20,DL/LB,23.046,2001-09-09,NFL,CLE,5,,SEA,24,L 6-9,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Nate Wayne,WaynNa20,LB,26.24,2001-09-09,NFL,GNB,11,,DET,10,W 28-6,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,3.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Nate Webster,WebsNa20,LB,23.284000000000002,2001-09-09,NFL,TAM,25,@,DAL,8,W 10-6,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Aeneas Williams,WillAe00,DB,33.223,2001-09-09,,LAR,22,@,PHI,20,W 20-17,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Reinard Wilson,WilsRe20,LB/DL,27.266,2001-09-09,NFL,CIN,4,,NEW,16,W 23-17,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,2.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Antoine Winfield,WinfAn20,DB,24.076999999999998,2001-09-09,NFL,BUF,2,,NOR,15,L 6-24,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,1.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Charles Woodson,WoodCh00,DB,24.337,2001-09-09,NFL,OAK,27,@,KAN,12,W 27-24,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,1.0,34.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
Darren Woodson,WoodDa01,DB,32.137,2001-09-09,NFL,DAL,8,,TAM,25,L 6-10,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,8.0,2.0,,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
Kenny Wright,WrigKe20,DB,23.36,2001-09-09,NFL,MIN,14,,CAR,29,L 13-24,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Brian Young,YounBr20,DL,24.063000000000002,2001-09-09,NFL,LAR,22,@,PHI,20,W 20-17,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Will Allen,AlleWi20,DB,23.035999999999998,2001-09-10,NFL,NYG,17,@,DEN,9,L 20-31,1,1,Mon,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Cornelius Griffin,GrifCo20,DL,24.281,2001-09-10,NFL,NYG,17,@,DEN,9,L 20-31,1,1,Mon,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Kenoy Kennedy,KennKe21,DB,23.299,2001-09-10,NFL,DEN,9,,NYG,17,W 31-20,1,1,Mon,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
John Mobley,MoblJo20,LB,27.335,2001-09-10,NFL,DEN,9,,NYG,17,W 31-20,1,1,Mon,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Trevor Pryce,PrycTr00,DL,26.038,2001-09-10,NFL,DEN,9,,NYG,17,W 31-20,1,1,Mon,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Bill Romanowski,RomaBi00,LB,35.161,2001-09-10,NFL,DEN,9,,NYG,17,W 31-20,1,1,Mon,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Denard Walker,WalkDe20,DB,28.031999999999996,2001-09-10,NFL,DEN,9,,NYG,17,W 31-20,1,1,Mon,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Eric Allen,AlleEr00,DB,35.305,2001-09-23,NFL,OAK,27,@,MIA,13,L 15-18,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Will Allen,AlleWi20,DB,23.049,2001-09-23,NFL,NYG,17,@,KAN,12,W 13-3,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,1.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Ashley Ambrose,AmbrAs00,DB,31.006,2001-09-23,NFL,ATL,1,,CAR,29,W 24-16,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Adam Archuleta,ArchAd20,DB,23.3,2001-09-23,NFL,LAR,22,@,SFO,28,W 30-26,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,9.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
JoJuan Armour,ArmoJo20,DB,25.075,2001-09-23,NFL,CIN,4,,BAL,31,W 21-10,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Robert Bailey,BailRo20,DB,33.02,2001-09-23,NFL,DET,10,@,CLE,5,L 14-24,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Aaron Beasley,BeasAa20,DB,28.078000000000003,2001-09-23,NFL,JAX,30,,TEN,19,W 13-6,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Dre' Bly,BlyxDr00,DB,24.124000000000002,2001-09-23,NFL,LAR,22,@,SFO,28,W 30-26,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Peter Boulware,BoulPe00,LB/DL,26.279,2001-09-23,NFL,BAL,31,@,CIN,4,L 10-21,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Brant Boyer,BoyeBr20,LB,30.088,2001-09-23,NFL,CLE,5,,DET,10,W 24-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Ronnie Bradford,BradRo20,DB,30.357,2001-09-23,NFL,ATL,1,,CAR,29,W 24-16,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Zack Bronson,BronZa20,DB,27.238000000000003,2001-09-23,NFL,SFO,28,,LAR,22,L 26-30,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Fernando Bryant,BryaFe20,DB,24.180999999999997,2001-09-23,NFL,JAX,30,,TEN,19,W 13-6,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Ray Buchanan,BuchRa00,DB,29.359,2001-09-23,NFL,ATL,1,,CAR,29,W 24-16,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,9.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Keith Bulluck,BullKe00,LB,24.171999999999997,2001-09-23,NFL,TEN,19,@,JAX,30,L 6-13,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Rob Burnett,BurnRo00,DL,34.027,2001-09-23,NFL,BAL,31,@,CIN,4,L 10-21,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Glenn Cadrez,CadrGl20,LB,31.264,2001-09-23,NFL,KAN,12,,NYG,17,L 3-13,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Chris Carter,CartCh20,DB,26.361,2001-09-23,NFL,CIN,4,,BAL,31,W 21-10,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,12.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Tom Carter,CartTo20,DB,29.018,2001-09-23,NFL,CIN,4,,BAL,31,W 21-10,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Ike Charlton,CharIk20,DB,23.351999999999997,2001-09-23,NFL,SEA,24,,PHI,20,L 3-27,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Nate Clements,ClemNa99,DB,21.285,2001-09-23,NFL,BUF,2,@,IND,6,L 26-42,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,1.0,48.0,1.0,1.0,,,,,3.0,64.0,21.33,0.0,,,,,,,,,,,,
Tay Cody,CodyTa20,DB,23.351999999999997,2001-09-23,NFL,LAC,23,@,DAL,8,W 32-21,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Chad Cota,CotaCh20,DB,30.046,2001-09-23,NFL,IND,6,,BUF,2,W 42-26,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,8.0,0.0,,0.0,1.0,12.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Jason Craft,CrafJa20,DB,25.221999999999998,2001-09-23,NFL,JAX,30,,TEN,19,W 13-6,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Henri Crockett,CrocHe20,LB,26.33,2001-09-23,NFL,ATL,1,,CAR,29,W 24-16,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Ray Crockett,CrocRa20,DB,34.260999999999996,2001-09-23,NFL,KAN,12,,NYG,17,L 3-13,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,1.0,8.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,
Brian Dawkins,DawkBr00,DB,27.345,2001-09-23,NFL,PHI,20,@,SEA,24,W 27-3,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Anthony Dorsett,DorsAn20,DB,28.009,2001-09-23,NFL,OAK,27,@,MIA,13,L 15-18,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,1.0,26.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Chris Draft,DrafCh20,LB,25.209,2001-09-23,NFL,ATL,1,,CAR,29,W 24-16,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,12.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Greg Ellis,ElliGr20,DL/LB,26.04,2001-09-23,NFL,DAL,8,,LAC,23,L 21-32,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Luther Elliss,ElliLu00,DL,28.185,2001-09-23,NFL,DET,10,@,CLE,5,L 14-24,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Percy Ellsworth,EllsPe20,DB,26.339000000000002,2001-09-23,NFL,CLE,5,,DET,10,W 24-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,1.0,19.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Demetric Evans,EvanDe20,DL,22.02,2001-09-23,NFL,DAL,8,,LAC,23,L 21-32,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Doug Evans,EvanDo21,DB,31.133000000000003,2001-09-23,NFL,CAR,29,@,ATL,1,L 16-24,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,1.0,27.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Terry Fair,FairTe20,DB,25.065,2001-09-23,NFL,DET,10,@,CLE,5,L 14-24,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,1.0,26.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
James Farrior,FarrJa99,LB,26.26,2001-09-23,NFL,NYJ,18,@,NEW,16,W 10-3,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,14.0,1.0,,0.0,1.0,47.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Mark Fields,FielMa99,LB,28.318,2001-09-23,NFL,LAR,22,@,SFO,28,W 30-26,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,,0.0,1.0,30.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Arturo Freeman,FreeAr20,DB,24.331,2001-09-23,NFL,MIA,13,,OAK,27,W 18-15,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Corey Fuller,FullCo20,DB,30.145,2001-09-23,NFL,CLE,5,,DET,10,W 24-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,0.0,,0.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
Derrick Gibson,GibsDe21,DB,22.185,2001-09-23,NFL,OAK,27,@,MIA,13,L 15-18,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Aaron Glenn,GlenAa00,DB,29.069000000000003,2001-09-23,NFL,NYJ,18,@,NEW,16,W 10-3,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Victor Green,GreeVi20,DB,31.289,2001-09-23,NFL,NYJ,18,@,NEW,16,W 10-3,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,10.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Cory Hall,HallCo21,DB,24.291999999999998,2001-09-23,NFL,CIN,4,,BAL,31,W 21-10,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Darren Hambrick,HambDa20,LB,26.024,2001-09-23,NFL,DAL,8,,LAC,23,L 21-32,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Kevin Hardy,HardKe00,LB,28.061,2001-09-23,NFL,JAX,30,,TEN,19,W 13-6,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Artrell Hawkins,HawkAr20,DB,24.303,2001-09-23,NFL,CIN,4,,BAL,31,W 21-10,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,1.0,22.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Rodney Heath,HeatRo20,DB,26.329,2001-09-23,NFL,CIN,4,,BAL,31,W 21-10,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Anthony Henry,HenrAn20,DB,24.324,2001-09-23,NFL,CLE,5,,DET,10,W 24-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,3.0,58.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,
Jimmy Hitchcock,HitcJi20,DB,30.318,2001-09-23,NFL,CAR,29,@,ATL,1,L 16-24,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Kenny Holmes,HolmKe20,DL,27.334,2001-09-23,NFL,NYG,17,@,KAN,12,W 13-3,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Bobbie Howard,HowaBo21,LB,24.101,2001-09-23,NFL,CHI,3,,MIN,14,W 17-10,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Tory James,JameTo99,DB,28.128,2001-09-23,NFL,OAK,27,@,MIA,13,L 15-18,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Lance Johnstone,JohnLa23,DL,28.104,2001-09-23,NFL,MIN,14,@,CHI,3,L 10-17,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Kenoy Kennedy,KennKe21,DB,23.311999999999998,2001-09-23,NFL,DEN,9,@,ARI,7,W 38-17,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Levon Kirkland,KirkLe00,LB,32.218,2001-09-23,NFL,SEA,24,,PHI,20,L 3-27,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,13.0,2.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Tom Knight,KnigTo20,DB,26.268,2001-09-23,NFL,ARI,7,,DEN,9,L 17-38,1,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Kareem Larrimore,LarrKa20,DB,25.155,2001-09-23,NFL,DAL,8,,LAC,23,L 21-32,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Ray Lewis,LewiRa00,LB,26.131,2001-09-23,NFL,BAL,31,@,CIN,4,L 10-21,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,8.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Earl Little,LittEa20,DB,28.197,2001-09-23,NFL,CLE,5,,DET,10,W 24-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
David Macklin,MackDa20,DB,23.070999999999998,2001-09-23,NFL,IND,6,,BUF,2,W 42-26,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Dexter McCleon,McClDe21,DB,27.349,2001-09-23,NFL,LAR,22,@,SFO,28,W 30-26,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Ronald McKinnon,McKiRo21,LB,28.003,2001-09-23,NFL,ARI,7,,DEN,9,L 17-38,1,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,9.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Ryan McNeil,McNeRy20,DB,30.354,2001-09-23,NFL,LAC,23,@,DAL,8,W 32-21,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,2.0,32.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
