Player,unique_id,Pos,Age,Date,LG,Team,Team Code,Loc,Opponent,Team Code opp,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,Rush Att,Rush Yard,Rush Avg,Rush TD,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,Fmb,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,Sack,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,Fumble Forced,FR,FR Yds,FR TD,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,FGM,FGA,XPM,XPA,Fantasy Pts,PPR,DK Pts,FD Pts
Cedric Jones,JoneCe20,DL/LB,26.147,2000-09-24,NFL,NYG,17,,WAS,26,L 6-16,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Greg Jones,JoneGr20,LB,26.125,2000-09-24,NFL,WAS,26,@,NYG,17,W 16-6,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
James Jones,JoneJa20,DL,31.230999999999998,2000-09-24,NFL,DET,10,@,CHI,3,W 21-14,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Marvin Jones,JoneMa23,LB,28.088,2000-09-24,NFL,NYJ,18,@,TAM,25,W 21-17,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,9.0,0.0,,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Mike Jones,JoneMi21,LB,31.162,2000-09-24,NFL,LAR,22,@,ATL,1,W 41-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Robert Jones,JoneRo21,LB,30.363000000000003,2000-09-24,NFL,MIA,13,,NEW,16,W 10-3,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tebucky Jones,JoneTe20,DB,25.354,2000-09-24,NFL,NEW,16,@,MIA,13,L 3-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kerry Joseph,JoseKe20,DB,26.355999999999998,2000-09-24,NFL,SEA,24,@,LAC,23,W 20-12,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Trey Junkin,JunkTr20,OL,39.245,2000-09-24,NFL,ARI,7,,GNB,11,L 3-29,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Kacyvenski,KacyIs20,LB,22.357,2000-09-24,NFL,SEA,24,@,LAC,23,W 20-12,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Andy Katzenmoyer,KatzAn20,LB,22.296999999999997,2000-09-24,NFL,NEW,16,@,MIA,13,L 3-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jevon Kearse,KearJe00,DL,24.021,2000-09-24,NFL,TEN,19,@,PIT,21,W 23-20,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
John Keith,KeitJo20,DB,23.233,2000-09-24,NFL,SFO,28,@,DAL,8,W 41-24,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Brian Kelly,KellBr21,DB,24.254,2000-09-24,NFL,TAM,25,,NYJ,18,L 17-21,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Maurice Kelly,KellMa21,DB,27.351,2000-09-24,NFL,SEA,24,@,LAC,23,W 20-12,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Kennedy,KennCo00,DL,32.032,2000-09-24,NFL,SEA,24,@,LAC,23,W 20-12,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Patrick Kerney,KernPa99,DL,23.269000000000002,2000-09-24,NFL,ATL,1,,LAR,22,L 20-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,,1.0,1.0,8.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Cedric Killings,KillCe20,DL,22.285,2000-09-24,NFL,SFO,28,@,DAL,8,W 41-24,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Lamar King,KingLa20,DL,25.045,2000-09-24,NFL,SEA,24,@,LAC,23,W 20-12,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Levon Kirkland,KirkLe00,LB,31.22,2000-09-24,NFL,PIT,21,,TEN,19,L 20-23,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Travis Kirschke,KirsTr20,DL,26.018,2000-09-24,NFL,DET,10,@,CHI,3,W 21-14,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Sammy Knight,KnigSa00,DB,25.014,2000-09-24,NFL,NOR,15,,PHI,20,L 7-21,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tom Knight,KnigTo20,DB,25.27,2000-09-24,NFL,ARI,7,,GNB,11,L 3-29,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,
George Koonce,KoonGe20,LB,31.345,2000-09-24,NFL,SEA,24,@,LAC,23,W 20-12,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Scott Kowalkowski,KowaSc20,LB,32.032,2000-09-24,NFL,DET,10,@,CHI,3,W 21-14,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Brian Kozlowski,KozlBr00,TE,29.355999999999998,2000-09-24,NFL,ATL,1,,LAR,22,L 20-41,4,4,Sun,,,,,,,,,,,,,,,,1.0,1.0,8.0,8.0,0.0,100.0%,8.0,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Clint Kriewaldt,KrieCl20,LB,24.191,2000-09-24,NFL,DET,10,@,CHI,3,W 21-14,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Matt LaBounty,LaBoMa20,DL,31.265,2000-09-24,NFL,SEA,24,@,LAC,23,W 20-12,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kenard Lang,LangKe20,DL/LB,25.237,2000-09-24,NFL,WAS,26,@,NYG,17,W 16-6,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,3.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Jevon Langford,LangJe20,DL,26.221,2000-09-24,NFL,CIN,4,@,BAL,31,L 0-37,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Kareem Larrimore,LarrKa20,DB,24.156,2000-09-24,NFL,DAL,8,,SFO,28,L 24-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kwamie Lassiter,LassKw20,DB,30.296,2000-09-24,NFL,ARI,7,,GNB,11,L 3-29,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ty Law,LawxTy00,DB,26.226999999999997,2000-09-24,NFL,NEW,16,@,MIA,13,L 3-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,,0.0,1.0,32.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Mo Lewis,LewiMo00,LB,30.339000000000002,2000-09-24,NFL,NYJ,18,@,TAM,25,W 21-17,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Ray Lewis,LewiRa00,LB,25.131999999999998,2000-09-24,NFL,BAL,31,,CIN,4,W 37-0,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Leonard Little,LittLe00,DL,25.340999999999998,2000-09-24,NFL,LAR,22,@,ATL,1,W 41-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Mike Lodish,LodiMi20,DL,33.044000000000004,2000-09-24,NFL,DEN,9,,KAN,12,L 22-23,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ernie Logan,LogaEr20,DL,32.129,2000-09-24,NFL,NYJ,18,@,TAM,25,W 21-17,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Justin Lucas,LucaJu20,DB,24.070999999999998,2000-09-24,NFL,ARI,7,,GNB,11,L 3-29,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Todd Lyght,LyghTo00,DB,31.228,2000-09-24,NFL,LAR,22,@,ATL,1,W 41-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Keith Lyle,LyleKe20,DB,28.16,2000-09-24,NFL,LAR,22,@,ATL,1,W 41-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Rick Lyle,LyleRi20,DL,29.211,2000-09-24,NFL,NYJ,18,@,TAM,25,W 21-17,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
John Lynch,LyncJo00,DB,28.365,2000-09-24,NFL,TAM,25,,NYJ,18,L 17-21,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,7.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mark Maddox,MaddMa20,LB,32.185,2000-09-24,NFL,ARI,7,,GNB,11,L 3-29,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Sam Madison,MadiSa00,DB,26.154,2000-09-24,NFL,MIA,13,,NEW,16,W 10-3,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Joel Makovicka,MakoJo00,RB,24.354,2000-09-24,NFL,ARI,7,,GNB,11,L 3-29,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mike Mamula,MamuMi20,DL/LB,27.041,2000-09-24,NFL,PHI,20,@,NOR,15,W 21-7,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Steve Martin,MartSt21,DL,26.116,2000-09-24,NFL,KAN,12,@,DEN,9,W 23-22,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mike Maslowski,MaslMi20,LB,26.075,2000-09-24,NFL,KAN,12,@,DEN,9,W 23-22,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Eddie Mason,MasoEd20,LB,28.259,2000-09-24,NFL,WAS,26,@,NYG,17,W 16-6,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Mathis,MathKe20,DB,26.148000000000003,2000-09-24,NFL,NOR,15,,PHI,20,L 7-21,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Chris McAlister,McAlCh00,DB,23.101999999999997,2000-09-24,NFL,BAL,31,,CIN,4,W 37-0,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Tod McBride,McBrTo20,DB,24.241999999999997,2000-09-24,NFL,GNB,11,@,ARI,7,W 29-3,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Gerald McBurrows,McBuGe20,DB,26.353,2000-09-24,NFL,ATL,1,,LAR,22,L 20-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tony McCoy,McCoTo22,DL,31.105999999999998,2000-09-24,NFL,ARI,7,,GNB,11,L 3-29,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Michael McCrary,McCrMi00,DL,30.079,2000-09-24,NFL,BAL,31,,CIN,4,W 37-0,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,8.0,2.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
George McCullough,McCuGe20,DB,25.219,2000-09-24,NFL,TEN,19,@,PIT,21,W 23-20,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Daylon McCutcheon,McCuDa22,DB,23.29,2000-09-24,NFL,CLE,5,@,OAK,27,L 10-36,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Emmanuel McDaniel,McDaEm20,DB,28.059,2000-09-24,NFL,NYG,17,,WAS,26,L 6-16,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ray McElroy,McElRa20,DB,28.055,2000-09-24,NFL,CHI,3,,DET,10,L 14-21,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Anthony McFarland,McFaAn20,DL,22.281,2000-09-24,NFL,TAM,25,,NYJ,18,L 17-21,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Scott McGarrahan,McGaSc20,DB,26.225,2000-09-24,NFL,GNB,11,@,ARI,7,W 29-3,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Chester McGlockton,McGlCh00,DL,31.008000000000003,2000-09-24,NFL,KAN,12,@,DEN,9,W 23-22,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Keith McKenzie,McKeKe20,DL,26.343000000000004,2000-09-24,NFL,CLE,5,@,OAK,27,L 10-36,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ronald McKinnon,McKiRo21,LB,27.004,2000-09-24,NFL,ARI,7,,GNB,11,L 3-29,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,14.0,0.0,,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Ryan McNeil,McNeRy20,DB,29.355999999999998,2000-09-24,NFL,DAL,8,,SFO,28,L 24-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Darren Mickell,MickDa20,DL,30.052,2000-09-24,NFL,LAC,23,,SEA,24,L 12-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ray Mickens,MickRa20,DB,27.264,2000-09-24,NFL,NYJ,18,@,TAM,25,W 21-17,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Arnold Miller,MillAr20,DL,25.265,2000-09-24,NFL,CLE,5,@,OAK,27,L 10-36,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Billy Miller,MillBi00,TE,23.153000000000002,2000-09-24,NFL,DEN,9,,KAN,12,L 22-23,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jamir Miller,MillJa01,LB/DL,26.31,2000-09-24,NFL,CLE,5,@,OAK,27,L 10-36,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,7.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Keith Miller,MillKe20,LB,24.076999999999998,2000-09-24,NFL,LAR,22,@,ATL,1,W 41-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Lawyer Milloy,MillLa00,DB,26.315,2000-09-24,NFL,NEW,16,@,MIA,13,L 3-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,11.0,0.0,,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Anthony Mitchell,MitcAn20,DB,25.285999999999998,2000-09-24,NFL,BAL,31,,CIN,4,W 37-0,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Mitchell,MitcBr20,DL,25.096999999999998,2000-09-24,NFL,NEW,16,@,MIA,13,L 3-10,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Keith Mitchell,MitcKe00,LB,26.061999999999998,2000-09-24,NFL,NOR,15,,PHI,20,L 7-21,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6.0,0.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Mitchell,MitcKe21,LB,29.267,2000-09-24,NFL,WAS,26,@,NYG,17,W 16-6,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kenny Mixon,MixoKe20,DL,25.116,2000-09-24,NFL,MIA,13,,NEW,16,W 10-3,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
John Mobley,MoblJo20,LB,26.35,2000-09-24,NFL,DEN,9,,KAN,12,L 22-23,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,9.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mike Mohring,MohrMi20,DL,26.186,2000-09-24,NFL,LAC,23,,SEA,24,L 12-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Alex Molden,MoldAl20,DB,27.051,2000-09-24,NFL,NOR,15,,PHI,20,L 7-21,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Pete Monty,MontPe20,LB,26.083000000000002,2000-09-24,NFL,NYG,17,,WAS,26,L 6-16,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Damon Moore,MoorDa20,DB,24.009,2000-09-24,NFL,PHI,20,@,NOR,15,W 21-7,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Marty Moore,MoorMa23,LB,29.189,2000-09-24,NFL,CLE,5,@,OAK,27,L 10-36,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Sean Moran,MoraSe20,LB/DL,27.111,2000-09-24,NFL,LAR,22,@,ATL,1,W 41-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Aric Morris,MorrAr20,DB,23.064,2000-09-24,NFL,TEN,19,@,PIT,21,W 23-20,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mike Morton,MortMi20,LB,28.18,2000-09-24,NFL,GNB,11,@,ARI,7,W 29-3,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Bobby Myers,MyerBo21,DB,23.319000000000003,2000-09-24,NFL,TEN,19,@,PIT,21,W 23-20,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Michael Myers,MyerMi20,DL,24.248,2000-09-24,NFL,DAL,8,,SFO,28,L 24-41,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ken Norton,NortKe00,LB,33.361,2000-09-24,NFL,SFO,28,@,DAL,8,W 41-24,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Andre O'Neal,ONeaAn20,LB,24.287,2000-09-24,NFL,KAN,12,@,DEN,9,W 23-22,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kevin O'Neill,ONeiKe21,LB,25.163,2000-09-24,NFL,DET,10,@,CHI,3,W 21-14,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Chris Oldham,OldhCh20,DB,31.334,2000-09-24,NFL,NOR,15,,PHI,20,L 7-21,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Brad Ottis,OttiBr20,DL,28.053,2000-09-24,NFL,ARI,7,,GNB,11,L 3-29,3,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Rich Owens,OwenRi20,DL,28.125,2000-09-24,NFL,MIA,13,,NEW,16,W 10-3,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Anthony Parker,ParkAn21,DB,24.295,2000-09-24,NFL,SFO,28,@,DAL,8,W 41-24,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Larry Parker,ParkLa00,WR,24.072,2000-09-24,NFL,KAN,12,@,DEN,9,W 23-22,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Riddick Parker,ParkRi21,DL,27.309,2000-09-24,NFL,SEA,24,@,LAC,23,W 20-12,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
John Parrella,ParrJo20,DL,30.307,2000-09-24,NFL,LAC,23,,SEA,24,L 12-20,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Tony Parrish,ParrTo20,DB,24.305999999999997,2000-09-24,NFL,CHI,3,,DET,10,L 14-21,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,8.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Marvcus Patton,PattMa21,LB,33.146,2000-09-24,NFL,KAN,12,@,DEN,9,W 23-22,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,0.0,,0.0,1.0,15.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Darren Perry,PerrDa20,DB,31.27,2000-09-24,NFL,NOR,15,,PHI,20,L 7-21,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,8.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Christian Peter,PeteCh20,DL,27.355,2000-09-24,NFL,NYG,17,,WAS,26,L 6-16,4,4,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
